nombre_invocador,region,liga,lps,ranking_mundial,winrate_total,kills_player_kda,deaths_player_kda,assists_player_kda,score,Jinno Kingdom,Satoru Gojo03,T1 Gumayusi,HAHAHAHHAHA,Kobbe,Beanovich
mihay,TR,Challenger,519,2452,68.1,9.2,6.7,7.0,0.0025943614905605,0.0006683060224607,0.0003147647903062,0.0004397707469074,0.0003784137953045,0.0003700996566882,0.0004230064788933
Peter Zezima,EUW,Challenger,768,1228,54.8,6.1,5.0,6.5,0.0025817388007645,0.0003332083784444,0.0005557339323623,0.0003660744783836,0.0004132229266079,0.0005731326797892,0.0003403664051769
LeitoF l0,LAS,Challenger,882,822,52.0,7.0,5.1,7.1,0.0025474570417626,0.0004346958594536,0.0003785520318377,0.0004348798324025,0.0004290245262298,0.0004475894814175,0.0004227153104213
Fuba Ahri,VN,Challenger,508,2540,57.3,6.6,4.4,6.6,0.0025467897157321,0.0006285024778905,0.0003261091794147,0.000425095035818,0.0003764746402209,0.0003824036087346,0.0004082047736532
Wingz,PH,Challenger,512,2511,53.5,6.8,5.0,6.3,0.0025466136579107,0.0006745960959515,0.0003041843098009,0.0004275177843921,0.0003661183234479,0.0003550828170426,0.0004191143272755
bbeNj,BR,GrandMaster,909,2641,51.4,6.6,4.6,6.2,0.0025424124024569,0.0006526725453715,0.0003148457947651,0.0004227495335735,0.000370414600821,0.0003647094313614,0.0004170204965641
Clovao Bengala,BR,GrandMaster,903,2645,54.7,7.1,6.1,7.5,0.0025321908843881,0.0006390728434619,0.0003158926713018,0.0004224049576234,0.0003726888541406,0.0003684469721118,0.0004136845857483
Saulitofanboy,LAN,Challenger,723,1421,55.4,7.7,5.9,7.6,0.0025290103844437,0.0005042672083233,0.0003512546086951,0.000429369243573,0.000403340429201,0.0004167614230559,0.0004240174715951
Xiao Mel,VN,Challenger,506,2557,60.0,6.7,5.1,7.3,0.002521639687525,0.0006036860501218,0.0003354569740942,0.0004186248591209,0.0003734768384428,0.0003898207650958,0.0004005742006491
kolateral,PH,Challenger,507,2546,51.5,6.3,5.6,7.0,0.0025192543827896,0.0006656170439122,0.0003030369105515,0.0004216967653995,0.0003623462101366,0.0003529090238666,0.0004136484289229
Really love you,PH,Challenger,513,2507,66.7,9.9,4.9,6.2,0.0025148069965678,0.0006500275799511,0.000305719140839,0.0004254540691005,0.0003651706128771,0.0003563854722629,0.0004120501215369
FTU Ares,VN,Challenger,504,2568,53.8,6.8,4.8,7.8,0.0025139090377337,0.0006732350779288,0.0003008755828179,0.0004184314746972,0.0003591469623241,0.0003496056349485,0.0004126143050169
KBM RAV3N,BR,GrandMaster,899,2648,53.3,7.4,5.4,6.8,0.0025122097748468,0.0006620138679426,0.0003029879680423,0.0004181719793328,0.000363615964228,0.000352370797587,0.0004130491977139
Rink,PH,Challenger,505,2562,58.0,7.1,5.1,6.8,0.0025108619332011,0.0006734827955169,0.0002992709055451,0.0004186520598909,0.0003590786300427,0.0003482079589287,0.0004121695832766
HinTFakiRii,TR,Challenger,501,2606,57.7,5.8,5.2,7.9,0.0025030044780459,0.0006224294957346,0.0003276754797079,0.0004149284216018,0.0003611950132178,0.0003700311088585,0.0004067449589251
son of winter,BR,GrandMaster,896,2649,51.9,7.2,6.1,6.9,0.0024992445093403,0.0006554767746598,0.0003023437049354,0.000415997321499,0.0003624926195744,0.000351161920147,0.0004117721685243
better ad,EUW,Challenger,745,1345,63.8,7.8,4.2,7.6,0.002493094953195,0.0004302342310669,0.0004147980414836,0.0004046044256276,0.0003943332521313,0.0004589899034007,0.0003901350994846
Soft Inter,TR,Challenger,502,2597,56.3,7.6,5.0,6.3,0.0024814840137098,0.0006053978904724,0.0003250285744776,0.0004161664141302,0.0003624484121325,0.0003691222221247,0.0004033205003722
Kuqze,BR,GrandMaster,889,2656,56.9,7.1,5.8,6.8,0.0024753057367447,0.0005487204873394,0.000358880348568,0.0004096165803387,0.0003673378578548,0.000394063671832,0.0003966867908116
arimori yy,BR,GrandMaster,843,2708,52.6,7.0,5.8,6.7,0.0024740703138898,0.0005454163427303,0.0003626997254481,0.0004043500637507,0.0003689724597637,0.0004034081133169,0.0003892236088799
take care of me,EUW,GrandMaster,834,2725,54.2,6.4,4.5,6.3,0.0024706506334729,0.0006221780421616,0.0003185184373139,0.0004047335501358,0.000359324119347,0.0003653138877223,0.000400582596792
ahkicvcgj,BR,GrandMaster,837,2724,55.4,5.7,5.2,8.0,0.0024605741889785,0.0005667488846118,0.0003412799106169,0.0004064340019543,0.000367580881437,0.0003875805507133,0.000390949959645
Van Joune,BR,GrandMaster,842,2709,53.5,9.0,5.8,6.1,0.002451031214051,0.0006266088010768,0.0003060985040911,0.0004081366232166,0.0003566993442048,0.0003519754933031,0.0004015124481583
HANS KALBO,PH,Challenger,501,2604,54.5,7.7,5.6,6.4,0.0024509049661302,0.0006350759997366,0.0002991657370975,0.0004123222613962,0.0003549354023087,0.0003464748933412,0.0004029306722497
Sip hong cham bi,VN,Challenger,505,2561,54.7,8.6,5.6,7.2,0.0024458617494314,0.0005209525884305,0.0003530927649799,0.0004013360505624,0.0003766420957009,0.000408768570266,0.0003850696794914
Redneck Pope555,EUW,Challenger,867,879,55.8,7.5,5.6,7.3,0.0024397454149549,0.0002780438861811,0.0006941836754192,0.0003156375769562,0.000350501926095,0.0005021426304403,0.0002992357198628
Deftin,BR,GrandMaster,839,2711,53.1,6.7,7.1,6.9,0.0024369487771696,0.000636645218147,0.0002977162592108,0.0004044865895484,0.0003535778078758,0.0003441957268289,0.0004003271755585
Juliera1,BR,GrandMaster,831,2738,51.9,6.1,4.9,6.6,0.0024335549617309,0.0005827818361953,0.0003287582797554,0.0004003982946842,0.0003586804407403,0.0003731179126945,0.0003898181976609
melw addict,TR,Challenger,507,2545,53.2,8.4,5.1,7.0,0.0024182944042156,0.0005872436143677,0.0003184206987251,0.0004008998366642,0.000355380489597,0.00036592530484,0.0003904244600215
Apelka,EUW,GrandMaster,827,2734,53.5,6.4,4.3,6.2,0.0024103968559392,0.0005795226444574,0.0003284440497502,0.0003964383881169,0.0003499087338087,0.0003637863649131,0.0003922966748925
Twitch tv 마문2,KR,Challenger,664,1675,58.5,6.3,4.5,6.5,0.0024021738833038,0.0003994327229339,0.0004595939853418,0.0003854403654978,0.0003587452488268,0.0004225785140098,0.0003763830466934
EG Mobility,EUW,Challenger,898,767,54.9,7.4,4.5,6.2,0.0023893877319599,0.0003290100076764,0.0005356016554071,0.0003662493684556,0.0003628852149415,0.0004383162235529,0.000357325261926
Kaixin2,TW,Challenger,556,2250,53.0,8.2,5.9,6.9,0.0023867357725076,0.000507270518561,0.0003520764068113,0.000392415101203,0.0003591304509677,0.000393509823388,0.0003823334715764
truc3,VN,Challenger,507,2547,56.8,8.4,6.1,6.7,0.0023639828543262,0.0004460946284844,0.0003827989572491,0.0003773056810735,0.0003696644262466,0.0004312843982031,0.0003568347630692
Stop hesitating,EUW,GrandMaster,799,2821,57.6,6.0,5.1,7.3,0.0023602313037493,0.000586704295014,0.0003051778245538,0.0003898270029838,0.0003460873949432,0.0003485610325373,0.000383873753717
MCE Rudaikiri,PH,Challenger,516,2473,54.8,8.8,6.0,6.3,0.0023423701407719,0.0005567400289156,0.000311131299255,0.0003860941212927,0.0003468604881704,0.0003580791458166,0.0003834650573214
ROCKBOOM,EUW,Challenger,805,1090,53.8,6.9,4.7,6.0,0.0023351498442885,0.0003323629294874,0.0005213933337931,0.0003550967223846,0.0003497743720343,0.0004290074883049,0.0003475149982841
fanboy puddin,VN,Challenger,534,2362,57.5,5.8,6.2,8.8,0.0023320258581847,0.000421084192132,0.0004308524443195,0.0003676776876321,0.0003422296382708,0.0004133795204296,0.0003568023754005
Flexx,PH,Challenger,555,2258,57.7,7.3,5.3,7.3,0.0023299231851871,0.000488189098831,0.0003446053190006,0.0003845840253865,0.0003533455266062,0.0003861874392737,0.0003730117760889
초보원딜러,KR,Challenger,871,862,59.0,6.0,4.1,8.0,0.002329880370116,0.0003038606191787,0.0005736794817568,0.0003390894756319,0.0003459057347076,0.0004388765636453,0.0003284684951954
IsDEAD,BR,GrandMaster,791,2834,51.2,6.9,5.4,7.9,0.0023242471803996,0.0005915352820613,0.0002915526904355,0.0003858483186299,0.0003386210243778,0.0003331853150183,0.0003835045498766
szerzno,TR,Challenger,757,1282,51.7,7.0,6.7,7.9,0.0023231163074648,0.0003520684543493,0.0004838317813876,0.0003534239498876,0.0003490592120543,0.0004387578421735,0.0003459750676122
princesa kait,LAN,Challenger,624,1895,51.9,6.5,5.1,7.3,0.0023230895995951,0.0004856724955915,0.0003278435489353,0.0003872613241322,0.00036111037134,0.0003786306725507,0.0003825711870452
bipi,BR,GrandMaster,800,2820,53.7,6.2,5.1,6.0,0.0023096975152609,0.0005126747128572,0.0003423982104376,0.0003748507779018,0.0003407126340297,0.0003713646186562,0.0003676965613781
Thebigestnoob1,EUW,GrandMaster,773,2871,51.5,7.1,5.5,6.7,0.0022836016255772,0.000585922445316,0.0002892235006592,0.0003729479326562,0.000330579612436,0.0003285803486664,0.0003763477858432
5R ADC,EUW,GrandMaster,833,2724,53.8,6.6,5.5,6.9,0.0022757116046968,0.0004837994406741,0.0003513352202456,0.0003708521415726,0.0003350764404444,0.0003662532930728,0.0003683950686869
DarkVentus,BR,GrandMaster,788,2841,52.5,6.5,5.4,7.3,0.0022588422472756,0.0005198859105342,0.0003164613875112,0.0003695458749889,0.0003365736676669,0.0003553517100204,0.0003610236965538
AzogTheTaxEvader,EUW,GrandMaster,749,2939,51.6,7.0,5.8,6.4,0.0022438850727219,0.0005526187115979,0.0002972208745331,0.0003682792092938,0.000326196623597,0.0003311703504112,0.0003683993032886
ad895091,EUW,GrandMaster,751,2939,54.1,6.8,4.9,7.0,0.0022437805323929,0.0005311730452034,0.000309660787537,0.0003683672569177,0.0003295223682603,0.0003433491285126,0.0003617079459617
Puppeh,EUW,GrandMaster,759,2915,53.1,6.7,5.3,6.9,0.0022390842246653,0.0005657228416989,0.0002829606199964,0.0003708918844396,0.0003275174944221,0.0003225149548918,0.0003694764292164
86Ryuujin,BR,GrandMaster,753,2928,52.6,6.5,6.4,7.1,0.0022099546732314,0.0004847769948389,0.0003332020093993,0.0003589650123097,0.0003257544695027,0.0003540199198707,0.0003532362673097
Mörkö,EUW,GrandMaster,737,2988,53.2,7.0,5.1,6.7,0.0022071529234623,0.0004855026433334,0.000330273792773,0.0003563064813691,0.000327291458947,0.0003565278415787,0.0003512507054608
Akade,BR,GrandMaster,872,2665,54.9,7.0,4.9,6.2,0.0022042296430639,0.0004389692579319,0.0003595962224695,0.0003606583719098,0.0003280844093417,0.0003634903604427,0.000353431020968
Killua y,BR,GrandMaster,746,2951,52.6,6.0,4.3,6.9,0.0021987029319264,0.0005606863926662,0.0002776000939091,0.0003606912647423,0.0003199083271519,0.0003148870316063,0.0003649298218505
oord,EUW,GrandMaster,834,2731,55.8,5.3,4.9,7.5,0.0021952056280822,0.0004457954384828,0.000351504340246,0.0003590017794015,0.0003264995816255,0.0003592361726439,0.0003531683156823
Rafitta,EUW,GrandMaster,744,2963,53.4,6.9,5.3,6.8,0.0021918415977641,0.0004912144629109,0.0003077530544874,0.0003598152006464,0.0003339814729556,0.0003494011636116,0.0003496762431519
Nomi,EUW,Challenger,937,610,61.6,7.2,4.8,7.7,0.0021832594956476,0.0002888043482905,0.0005226412214829,0.0003154850468373,0.0003265942851966,0.0004221131184014,0.0003076214754386
TBS1,EUW,GrandMaster,724,3051,51.2,7.1,5.9,6.3,0.0021780147002892,0.0004794029640918,0.000318274678995,0.0003536149424006,0.0003277751916544,0.0003513524648764,0.0003475944582708
TPAA nrmn,EUW,GrandMaster,736,2997,52.2,5.7,5.5,7.1,0.0021757626950551,0.000538495020122,0.000283080316425,0.0003564732442872,0.0003195382829495,0.0003201637635477,0.0003580120677235
month of rain,EUW,GrandMaster,734,3006,52.1,6.0,3.6,6.9,0.0021731344907684,0.0004811018945713,0.0003247582987431,0.0003505248863525,0.0003213694094351,0.0003503233977113,0.0003450566039548
KHK TLamp,EUW,GrandMaster,770,2885,54.6,6.5,5.1,7.0,0.0021714570240974,0.0004142123322985,0.0003819567972591,0.0003401270333851,0.0003218089010143,0.0003827260555867,0.0003306259045534
AD MENACE,OCE,GrandMaster,737,2993,54.5,6.8,5.1,7.3,0.0021690503022564,0.0005141279389821,0.0002889831188321,0.0003643335164449,0.0003219482279806,0.0003232566871963,0.0003564008128201
MG Løkí,LAN,Challenger,625,1886,56.4,7.1,5.8,7.7,0.0021645855862148,0.0004281663161987,0.0003212088820446,0.0003592609299591,0.0003401804399874,0.0003631828852669,0.0003525861327577
RNG GALA 9,BR,GrandMaster,734,3007,53.0,6.3,6.4,7.2,0.0021599526034092,0.0004461121566835,0.0003283893304977,0.0003510942660256,0.000332600276304,0.0003648416184413,0.0003369149554568
AlioSu,TR,Challenger,516,2477,56.0,6.9,6.2,8.8,0.002157533438231,0.0004599381958284,0.000315193855435,0.0003555838505965,0.0003279909625822,0.0003516191486321,0.0003472074251566
LLL Ninezin1,BR,GrandMaster,733,3013,67.1,8.8,5.8,8.9,0.0021562337834443,0.0005158103642692,0.0002877180328689,0.0003581171595205,0.0003199185020155,0.0003231173845871,0.0003515523401828
Alanzinhöö,BR,GrandMaster,766,2899,60.7,5.4,5.6,7.4,0.0021526071134232,0.0004367102873581,0.0003479349305159,0.0003500706159601,0.0003206914833121,0.0003575669799688,0.000339632816308
Goooood,LAN,Challenger,631,1849,54.0,7.3,4.9,8.0,0.002139725085071,0.0004073378159906,0.0003323727387062,0.0003515176561847,0.0003359712252051,0.0003682322986136,0.0003442933503705
DizL1,EUW,GrandMaster,724,3049,53.0,7.5,5.2,6.6,0.0021387464362785,0.0005100009586247,0.0002873260239433,0.0003527213503968,0.0003180139208961,0.0003237384420691,0.0003469457403482
vvtn,BR,GrandMaster,736,3001,52.2,7.1,5.7,6.8,0.0021356892598716,0.0004841598222449,0.0003084606193551,0.0003479548090826,0.0003161017885715,0.0003366891505935,0.0003423230700237
小鳥遊六花º,TW,Challenger,597,2066,52.5,6.9,6.1,6.6,0.0021294949117695,0.0004123325744268,0.000329438641049,0.000349207806524,0.000332467815893,0.0003660161826535,0.0003400318912229
Goyang si,EUW,Challenger,885,813,56.1,6.5,5.5,6.7,0.0021231106795163,0.0002933668960947,0.0004856320719166,0.0003208077180161,0.0003205143779183,0.00038843844794,0.0003143511676303
CAPTAIN SPACEBOY,BR,GrandMaster,717,3086,51.5,6.9,5.3,6.5,0.0021193070063925,0.0005109011579307,0.0002824181094443,0.0003500602118712,0.0003130644619107,0.0003163377642843,0.000346525300951
KJ noz2k v9,EUW,GrandMaster,729,3039,63.0,7.9,4.7,7.5,0.0021152051023063,0.00052016633733,0.0002742555975337,0.0003517088895421,0.0003117716041072,0.0003092472006973,0.0003480554730957
el xoker,BR,GrandMaster,716,3091,51.6,6.3,5.9,6.8,0.0021000147109419,0.0005120382621849,0.0002748721996598,0.000348219312531,0.0003102719634255,0.0003090958124818,0.0003455171606587
Rin Itôshi,EUW,GrandMaster,742,2969,54.8,7.7,6.8,6.7,0.0020992379993246,0.0004182147836565,0.0003514884083433,0.000335008681159,0.0003111928288087,0.0003551435280679,0.0003281897692889
UNCE UNCE UNCE,EUW,GrandMaster,753,2936,54.7,7.5,4.7,6.2,0.0020923569289157,0.000411796925011,0.0003503170159936,0.0003369165335571,0.0003117435001939,0.0003527715138979,0.000328811440262
Paragxn,EUW,GrandMaster,715,3094,51.6,6.8,5.4,6.2,0.0020889173752955,0.0005166859050535,0.0002706781429313,0.0003438630300182,0.0003074600451169,0.0003048856790007,0.0003453445731746
Paragxn,EUW,GrandMaster,715,3094,51.6,6.8,5.4,6.2,0.0020889173752955,0.0005075478942296,0.0002688170145534,0.0003387404013621,0.0003037313799498,0.0003019585388547,0.0003405536379529
Paragxn,EUW,GrandMaster,715,3094,51.6,6.8,5.4,6.2,0.0020613488669028,0.0005166859050535,0.0002706781429313,0.0003438630300182,0.0003074600451169,0.0003048856790007,0.0003453445731746
Paragxn,EUW,GrandMaster,715,3094,51.6,6.8,5.4,6.2,0.0020613488669028,0.0005075478942296,0.0002688170145534,0.0003387404013621,0.0003037313799498,0.0003019585388547,0.0003405536379529
Dazaı,LAN,Challenger,709,1484,53.7,7.4,5.3,7.0,0.0020888240086237,0.0003084718070122,0.0003762265475012,0.000322692793084,0.0003561728033129,0.0004221125138153,0.0003031475438979
Crimson Sunbird,BR,GrandMaster,800,2819,59.9,6.7,4.5,7.3,0.0020858300657859,0.0003819170099475,0.0003766779838923,0.0003302512577297,0.0003115465576747,0.0003645535516052,0.0003208837049363
THE RIAL ENBARAO,LAS,Challenger,1128,218,57.0,6.9,4.8,7.2,0.0020838793019436,0.0003331157513884,0.0003218326338369,0.0003542395559157,0.0003607059658476,0.0003642582552727,0.000349727139682
gunkrab,OCE,GrandMaster,715,3095,61.0,5.8,5.2,9.6,0.002081985899502,0.0004849610918259,0.000279439716332,0.000349421115988,0.0003134449201719,0.0003141763223913,0.0003405427327926
Messi ad acc,EUW,GrandMaster,778,2860,54.8,7.4,4.8,6.6,0.0020810564139357,0.0003879520303324,0.0003708778979671,0.0003291534238783,0.000310315976268,0.0003618140385153,0.0003209430469744
TwtvCrazyadri1v9,EUW,GrandMaster,709,3116,51.2,7.8,6.4,6.3,0.0020791342851614,0.0005067295744759,0.0002743372375257,0.0003408244677153,0.0003066562630584,0.0003080141974386,0.0003425725449473
Cosmìc,LAN,Challenger,547,2277,52.7,6.5,5.9,7.1,0.0020609636962115,0.0004181251001059,0.0003066882334152,0.0003396242048122,0.0003201390046113,0.000342707759134,0.0003336793941327
WD ITOSHI RIN,EUW,GrandMaster,702,3166,51.5,6.0,4.5,8.1,0.0020551184828359,0.000449195925645,0.0003050491342418,0.0003322267449888,0.0003092276757099,0.0003331653075611,0.000326253694689
FATTONG,TW,Challenger,549,2272,53.9,5.5,5.3,10.0,0.0020500415729308,0.0004098967391398,0.0003123125806814,0.0003359877788764,0.0003171353162298,0.0003444229811857,0.0003302861768175
mihai07x,EUW,GrandMaster,701,3184,54.4,7.0,6.2,8.7,0.0020479858036774,0.0004722379084547,0.0002897442437552,0.0003357775899476,0.0003024448290126,0.000315027280058,0.000332753952449
Sushee,EUW,GrandMaster,728,3040,54.8,6.5,6.5,8.7,0.0020351408174722,0.0003973488126538,0.0003472500168657,0.0003222260773229,0.0003027854114224,0.0003505822531228,0.0003149482460844
H3LLRA1SER,EUW,GrandMaster,741,2968,53.5,5.6,5.6,7.0,0.002032948911422,0.0003685918625446,0.0003776895006087,0.0003123334353608,0.0003022130494027,0.0003685855018451,0.0003035355616598
KGKD,BR,GrandMaster,696,3199,51.6,8.3,6.8,7.2,0.0020326821052516,0.0004865393488348,0.0002718090100665,0.0003353497196224,0.0003017460215344,0.0003042702617276,0.0003329677434656
yzz3,BR,GrandMaster,712,3105,56.1,5.4,3.5,8.8,0.0020279090473001,0.0004191073129205,0.0003037627950428,0.0003316287123465,0.0003153247420853,0.0003385004945001,0.0003195849904046
Top is sus,BR,GrandMaster,709,3124,52.3,7.8,6.7,7.2,0.0020269594606891,0.0004224363218078,0.0003024059133737,0.0003306335189909,0.0003146635232588,0.0003377072713257,0.0003191129119321
KNG Hoopa,OCE,GrandMaster,696,3205,50.5,6.9,4.6,6.3,0.0020169658986879,0.0004825921350418,0.0002659649349935,0.0003361547743472,0.000300518354899,0.0002979505085447,0.0003337851908613
Pzzzzang,PH,Challenger,571,2188,63.1,7.3,5.0,7.1,0.0020128414700792,0.0003971308078163,0.0003042859347235,0.0003329447757762,0.0003152313972347,0.0003380339665594,0.0003252145879688
Sexelent,EUW,GrandMaster,687,3269,51.6,7.0,5.0,7.2,0.0020086900612131,0.0004305604129681,0.0003067858333147,0.0003245760170584,0.0003004093979273,0.0003269419434224,0.000319416456522
GrayFawx,EUW,GrandMaster,692,3233,51.8,6.4,5.1,6.5,0.0020072574971296,0.0004723041972508,0.0002746148884742,0.0003315362876605,0.0002975647482803,0.0003027334982164,0.000328503877247
GrayFawx,EUW,GrandMaster,692,3233,51.8,6.4,5.1,6.5,0.0020072574971296,0.000463550452184,0.0002721096039164,0.0003262371040948,0.0002936670114082,0.0002993121065225,0.0003237219497423
GrayFawx,EUW,GrandMaster,692,3233,51.8,6.4,5.1,6.5,0.0019785982278685,0.0004723041972508,0.0002746148884742,0.0003315362876605,0.0002975647482803,0.0003027334982164,0.000328503877247
GrayFawx,EUW,GrandMaster,692,3233,51.8,6.4,5.1,6.5,0.0019785982278685,0.000463550452184,0.0002721096039164,0.0003262371040948,0.0002936670114082,0.0002993121065225,0.0003237219497423
Itsagoodshot,EUW,GrandMaster,692,3232,52.4,6.4,4.1,6.5,0.0020068415107297,0.0004492824317235,0.0002911855380791,0.0003269812310258,0.000299354618728,0.0003178139031659,0.0003222237880073
FSS LYON,BR,GrandMaster,687,3264,54.1,6.2,5.8,6.8,0.0020021540891932,0.0004607655113513,0.0002804517210907,0.0003298732303768,0.000298041416111,0.0003072783098434,0.0003257439004197
IZG Comet,BR,GrandMaster,682,3296,51.9,6.5,6.5,7.6,0.0020006152420686,0.0004431825681593,0.0002880820680904,0.0003283690866275,0.0003024429762633,0.0003173112123646,0.0003212273305633
UOL Sayna,EUW,GrandMaster,769,2887,56.5,5.4,5.1,9.2,0.0019655221797492,0.000416540392514,0.0002927992941811,0.0003207589675352,0.0002990411250738,0.0003204732121713,0.0003159091882736
KR Spoon,KR,GrandMaster,670,3357,55.1,5.8,3.5,6.7,0.001955434701605,0.0004464768474715,0.00027619824131,0.0003220432326537,0.0002911849395553,0.0003010756575227,0.0003184557830915
난화내,KR,GrandMaster,669,3362,52.4,6.7,4.9,7.9,0.0019469803080018,0.0004080924047451,0.0003034219184458,0.0003159580863199,0.0002914998267177,0.0003179322349871,0.000310075836786
IPlayYouListen,EUW,GrandMaster,664,3396,53.4,6.4,5.1,6.9,0.001928801212152,0.0004289593679783,0.0002786761057953,0.0003162468350893,0.0002901175269002,0.0003046472583728,0.0003101541180159
Boring cycle0,EUW,GrandMaster,667,3366,51.3,5.9,5.0,6.8,0.0019204659203336,0.0004192959913902,0.0002891348640846,0.0003099749191304,0.0002858254257553,0.0003083550857188,0.000307879634254
Gen G Seeder,KR,Challenger,648,1745,53.2,3.7,3.5,9.1,0.0019195549299741,0.000301168325695,0.000395376813688,0.000298558492083,0.0002883998997176,0.0003407376714474,0.0002953137273428
Kogy1,VN,Challenger,518,2457,55.9,7.6,5.4,6.8,0.0019175818891995,0.0003793522941593,0.000297294949366,0.0003130729698646,0.0002966856243078,0.0003231615274004,0.0003080145241012
dfgtredfg4,EUW,GrandMaster,662,3414,63.3,6.6,5.2,7.0,0.00191537710238,0.0004177415171513,0.0002818178871094,0.0003144202568967,0.0002890729230575,0.0003052193568649,0.0003071051612999
pray2God,EUW,GrandMaster,661,3418,54.7,6.4,4.9,6.3,0.0019133897993586,0.000417537216773,0.0002824619721699,0.000312439598383,0.0002889170872867,0.0003060563220761,0.0003059776026697
Chryssey,EUW,Challenger,847,941,54.2,6.2,4.9,7.1,0.0019124850245401,0.0003236604518417,0.0003085309316472,0.0003136953847282,0.0003159551417947,0.0003390283507946,0.0003116147637336
keep focus1ng,EUW,GrandMaster,691,3238,53.2,6.4,3.6,7.1,0.0019080621834328,0.0003985257462001,0.0003008377166869,0.000309140655271,0.0002837240831946,0.0003084690248746,0.0003073649572055
Globby,EUW,GrandMaster,692,3236,56.7,7.1,5.9,7.1,0.001907138266052,0.0003790095929082,0.0002958014518366,0.0003095987089521,0.0002991209119103,0.0003254643223315,0.000298143278113
Sweet darlinggg,VN,Challenger,501,2602,57.7,7.9,5.9,7.0,0.0018991601986675,0.0003791464434311,0.0002941937880727,0.0003096732747824,0.0002925256017321,0.0003191904369269,0.000304430653722
GosTT,BR,GrandMaster,661,3416,51.8,6.8,4.9,7.1,0.0018928209930251,0.0004418935875354,0.0002591372651108,0.0003130268337302,0.0002820962653511,0.0002852478138129,0.0003114192274844
White Snow,EUW,GrandMaster,660,3425,52.8,5.4,5.0,9.2,0.0018859994077674,0.0004112250819202,0.0002805687716003,0.0003091346267663,0.0002816199031529,0.0002975904234551,0.0003058606008723
White Snow,EUW,GrandMaster,660,3425,52.8,5.4,5.0,9.2,0.0018859994077674,0.0004341392643468,0.0002564764010359,0.0003121366335704,0.0002816035396529,0.0002836117201615,0.0003085822953457
White Snow,EUW,GrandMaster,660,3425,52.8,5.4,5.0,9.2,0.0018765498541135,0.0004112250819202,0.0002805687716003,0.0003091346267663,0.0002816199031529,0.0002975904234551,0.0003058606008723
White Snow,EUW,GrandMaster,660,3425,52.8,5.4,5.0,9.2,0.0018765498541135,0.0004341392643468,0.0002564764010359,0.0003121366335704,0.0002816035396529,0.0002836117201615,0.0003085822953457
liftlift,EUW,GrandMaster,675,3338,58.5,7.1,5.2,6.8,0.001878815721287,0.0003706503012376,0.00031406204126,0.0003016565637197,0.0002816748701776,0.0003160635098295,0.0002947084350623
ALK Kross,EUW,GrandMaster,663,3405,53.0,6.9,7.0,7.0,0.0018700346751462,0.0004327485275188,0.0002569734417497,0.0003098319855721,0.0002804965879792,0.0002836322281815,0.0003063519041447
top 5 academy,BR,GrandMaster,655,3447,50.3,7.6,5.6,5.8,0.0018620708530544,0.0004367735298147,0.0002530197188379,0.0003073420608084,0.0002780138452826,0.0002793456540566,0.000307576044254
Luciferium,EUW,GrandMaster,651,3485,54.6,6.0,4.8,6.2,0.0018604317311754,0.0003882969619075,0.0002898925005421,0.0003024377264873,0.0002799212911999,0.0003031119656458,0.0002967712853925
Charca,EUW,GrandMaster,729,3035,59.4,7.3,5.1,6.9,0.0018595074442136,0.000311540373706,0.0003519187382853,0.0002848595906304,0.0002886760535225,0.0003494534386713,0.0002730592493978
Ýüodod,TW,Challenger,547,2284,63.8,9.1,5.5,6.3,0.0018585199608932,0.0003401904819442,0.0003111137525496,0.0002995187020588,0.0002889481588982,0.0003258307862821,0.0002929180791601
WAOLITE,EUW,GrandMaster,708,3129,56.1,6.2,5.7,7.6,0.0018584111983708,0.0003525164065583,0.0003245216067475,0.0002964913790237,0.0002774318906075,0.0003152397915004,0.0002922101239331
nochatmentalbuda,EUW,GrandMaster,649,3502,54.2,7.0,5.2,7.0,0.0018552441264964,0.0004092734174831,0.0002720166234895,0.0003044529634695,0.0002778023660469,0.0002908342841685,0.0003008644718388
YUA Tebox,EUW,GrandMaster,655,3447,53.1,7.5,6.0,7.5,0.0018521770758822,0.0004305417071037,0.0002542319574971,0.000304894295587,0.0002770626616575,0.0002801233233274,0.0003053231307092
carros tunados,BR,GrandMaster,652,3476,57.0,5.9,5.6,7.6,0.0018506857333254,0.0004080907865621,0.0002698082915122,0.000302732265007,0.0002791986868937,0.0002934623704924,0.0002973933328578
Axia,BR,GrandMaster,654,3475,52.0,5.7,5.6,7.6,0.0018506734754083,0.0004309504043934,0.0002527899108197,0.000306010217379,0.0002767287808939,0.0002787499529657,0.0003054442089564
우연히 길을 걷다,KR,Challenger,673,1625,55.9,6.3,4.8,7.8,0.0018425768691359,0.0002684021904548,0.0004233235219557,0.0002729062478841,0.0002716341639192,0.0003387614262256,0.0002675493186963
Woodstock,EUW,GrandMaster,646,3506,54.1,5.7,5.1,6.9,0.0018407857059835,0.0004116281951278,0.0002611397076454,0.0003030643519598,0.0002789800107501,0.0002872945320955,0.0002986789084046
Woodstock,EUW,GrandMaster,646,3506,54.1,5.7,5.1,6.9,0.0018407857059835,0.00041145899271,0.0002611934387209,0.0003029771117091,0.0002789414348956,0.0002873262148261,0.0002985914322715
