nombre_invocador,region,liga,lps,ranking_mundial,winrate_total,kills_player_kda,deaths_player_kda,assists_player_kda,score,elyoyaaaaaaaaaaa,Razørk Activoo,잘가요 굿바이,blaberfish2,I Love Uber Eats,Maxlore,Boukada,bluerzor
fmr,PH,Challenger,537,2341,57.3,7.8,4.8,8.2,0.0039053336194529,0.000832339343147,0.0004604062774088,0.0001588156540402,0.0003947061001763,0.000420714671175,0.0005651404760177,0.0002800500594821,0.0007931610380056
T i c k k y,VN,Challenger,508,2537,55.0,5.5,4.6,8.5,0.0039023710076476,0.0009409315385782,0.0004186822047125,0.0001692099670277,0.0003660926210767,0.0003872961252597,0.0005187599358838,0.0002718625413939,0.0008295360737147
VK TacoImport,BR,GrandMaster,767,2894,70.2,10.6,4.9,7.6,0.0038815235447992,0.0009892972887212,0.0003790270331627,0.0001633404658013,0.0003352356619281,0.0003467625698807,0.0004360396319788,0.0002617163216631,0.0009701045716629
LEV Nikolaic,PH,Challenger,531,2378,58.0,8.2,5.4,7.1,0.0038644798784929,0.0008271361600347,0.0004514839928435,0.0001586489561437,0.0003883828221279,0.0004139123126868,0.0005562069640315,0.0002768857125375,0.0007918229580869
sensitive3,KR,Challenger,869,870,61.3,6.6,4.7,8.0,0.0038533526630254,0.0004430394398205,0.0007068422179872,0.0001517519672183,0.0004742185549434,0.0004360856219714,0.0004265889658399,0.0007787741741623,0.0004360517210821
1223334444,EUNE,Challenger,605,1998,58.2,6.3,4.8,9.7,0.0038493885792559,0.0006351530403987,0.0005013547946278,0.0001557603080656,0.0004411757139217,0.0004912165909161,0.0007458657654395,0.0002718415809619,0.0006070207849242
midna jg acc,EUW,GrandMaster,674,3343,55.3,6.2,4.2,9.2,0.0038469334068562,0.0010467452550564,0.0003210795999697,0.0001743791101881,0.0002753116743366,0.0002751566122503,0.0003225298809622,0.0002759473874278,0.0011557838866646
普通玩家,SG,Challenger,607,1988,54.8,7.0,6.2,7.2,0.003843936594196,0.0006334381241917,0.0005070833356923,0.0001556411429735,0.0004470450482622,0.0004941090009246,0.0007284879537075,0.0002741198177115,0.0006040121707324
英短金漸層我的貓,TW,Challenger,569,2199,55.0,4.9,4.1,8.0,0.0038434963615973,0.0007343361019265,0.0004785271525814,0.0001573357256282,0.0004142564740027,0.0004492789254832,0.0006328923639323,0.000275842298453,0.0007010273195896
totally sane,PH,Challenger,567,2208,56.0,7.7,5.8,8.5,0.0038410933513088,0.000744533898879,0.0004805013374535,0.0001604891963,0.000415943220294,0.0004426865728692,0.0006109319628747,0.0002761041473918,0.0007099030152463
Vevé,BR,GrandMaster,760,2914,54.1,8.9,5.1,7.5,0.0038410105279067,0.000969913276233,0.0003724881742359,0.0001613678530146,0.0003288500499131,0.0003448002506837,0.0004404963374071,0.0002580506280813,0.0009650439583376
ShrimpVicious,KR,Challenger,645,1759,54.5,4.4,3.9,7.5,0.0038367131983072,0.0006117196022541,0.000563978207768,0.0001664311734122,0.0004746135424967,0.0004846931520049,0.0006549525821391,0.000295198927984,0.0005851260102479
Chaménos,TH,Challenger,624,1901,59.2,8.8,5.0,9.6,0.0038338076091082,0.0006054942609915,0.0005218638386487,0.0001551125000748,0.0004649840883311,0.0005077474673703,0.0007217323088452,0.0002767028061602,0.0005801703386859
dejfDawid1,EUW,GrandMaster,675,3331,54.7,5.9,4.7,8.6,0.0038254819134852,0.0010198458629339,0.0003161280210463,0.000162191153881,0.0002660499325572,0.0002678520770103,0.0003071809997856,0.0003069874257892,0.0011792464404814
Run Higher,KR,Challenger,654,1716,56.1,5.9,3.8,8.4,0.0038245724215254,0.0006708447458132,0.0005491945658918,0.0001511562864466,0.0003898518597663,0.0003854712843629,0.0004196733850886,0.0005806526418129,0.0006777276523428
Izahn,LAS,Challenger,564,2221,55.4,6.2,4.4,6.8,0.0038225289974357,0.0007751538556061,0.0004763700028046,0.0001673337910317,0.000407887730893,0.0004184451494033,0.0005530620021751,0.0002818233239115,0.0007424531416101
Izahn,LAS,Challenger,564,2221,55.4,6.2,4.4,6.8,0.0038225289974357,0.0007702537628765,0.0004751959189792,0.0001676090160942,0.000407195603808,0.0004172793833658,0.0005506080431394,0.0002814623091376,0.0007379591019912
Izahn,LAS,Challenger,564,2221,55.4,6.2,4.4,6.8,0.0038075631393924,0.0007751538556061,0.0004763700028046,0.0001673337910317,0.000407887730893,0.0004184451494033,0.0005530620021751,0.0002818233239115,0.0007424531416101
Izahn,LAS,Challenger,564,2221,55.4,6.2,4.4,6.8,0.0038075631393924,0.0007702537628765,0.0004751959189792,0.0001676090160942,0.000407195603808,0.0004172793833658,0.0005506080431394,0.0002814623091376,0.0007379591019912
CWE Leonardo,EUW,GrandMaster,739,2983,57.5,7.2,4.7,9.1,0.0038173641674185,0.000994178545907,0.0003631109155258,0.000174279582715,0.0003151335136489,0.0003167883834774,0.0003858717485687,0.0002675387290367,0.0010004627485387
Aegis,BR,GrandMaster,861,2674,62.5,7.4,4.9,7.8,0.0038138294095263,0.0009059391994003,0.0004045841673831,0.0001677912575724,0.0003629363520145,0.0003742303425869,0.0004814669384663,0.0002623928855939,0.0008544882665086
6I Ni,TW,Challenger,598,2058,51.6,8.2,5.8,6.9,0.0038136373499064,0.0006658754397408,0.0004869945731071,0.0001628255818488,0.0004368909024128,0.0004761917520198,0.0006983641867225,0.0002708920778739,0.0006156028361805
Minh Inox,VN,Challenger,558,2246,55.3,7.6,5.7,8.1,0.0038073772684633,0.0007426194609945,0.0004678571909965,0.0001584693460796,0.0004073928685427,0.000440120315242,0.0006128960281413,0.0002735421815108,0.0007044798769555
Fαllεn 1,EUW,GrandMaster,751,2943,54.4,4.8,4.1,9.5,0.0038027246160158,0.0009737776970988,0.0003677821808093,0.0001649969129925,0.000326740099568,0.0003423608217067,0.0004400994685107,0.0002545172982047,0.0009324501371248
GET Zheas,BR,GrandMaster,757,2920,54.3,3.4,4.3,9.8,0.0038023043093337,0.0009546657993991,0.0003733130814808,0.0001628234400999,0.0003306561070747,0.0003456809454295,0.0004419000816051,0.0002558770062272,0.000937387848017
雪花若離乃願折翼,TW,Challenger,534,2363,63.0,6.0,4.6,9.5,0.0038006068142184,0.0007996995359316,0.0004469769287006,0.000162709536162,0.0003914553534533,0.0004146489190074,0.0005588982953319,0.0002712651018815,0.0007549531437497
すや姫,JP,Challenger,604,2007,55.5,6.0,4.0,7.7,0.0037983396839066,0.0006409100576287,0.0005050141087566,0.0001565316988946,0.0004469157379587,0.000483091473841,0.0006772808409276,0.0002760227793196,0.0006125729865795
Sileñt Kîllèr,PH,Challenger,547,2278,54.3,5.8,5.6,8.7,0.0037945394339942,0.0007594920788895,0.0004606426414468,0.0001611447733629,0.0004042050327101,0.0004315520576453,0.0005911452781052,0.0002729507247079,0.0007134068471262
H O À N G T Â M1,VN,Challenger,517,2464,54.9,7.4,5.9,8.3,0.0037861000709146,0.0008702580049687,0.0004229411489457,0.0001752099287996,0.000376020353741,0.0003923981344487,0.0005223333976075,0.0002702866087591,0.0007566524936439
KatieÇ,TW,Challenger,585,2125,51.9,5.7,4.9,8.8,0.003774045531834,0.0006669592645271,0.0004779613511227,0.0001564812405954,0.0004202406148232,0.0004653167205806,0.0006840110201886,0.0002690962386495,0.0006339790813466
DK Lucid,KR,Challenger,1217,126,55.8,6.9,5.1,6.8,0.0037454228411362,0.0003216557800773,0.0005904128852887,0.0001330279982475,0.0004472895796245,0.0004210896356193,0.0003720592659306,0.0011410410036455,0.0003188466927023
1Fresco,LAS,Challenger,586,2121,57.8,7.0,4.4,9.2,0.0037320491102798,0.0006789753844422,0.0004747592271645,0.0001626885655079,0.0004271857576454,0.0004548246583642,0.000626826855126,0.000271274736979,0.0006355139250502
Die4U,JP,Challenger,583,2134,56.8,6.0,5.1,9.0,0.0037254331249917,0.0006617136641945,0.0004766171172959,0.0001571595674645,0.0004226835282018,0.0004596938026256,0.0006487051886607,0.000269366645388,0.0006294936111604
Karina167,KR,Challenger,774,1196,58.0,6.9,6.1,8.0,0.0037251924895939,0.0004585254718434,0.0005460309236885,0.0001444126761853,0.000388392738809,0.0003724690696029,0.0003738410032657,0.000980127815071,0.0004613927911276
CG V1perZ,VN,Challenger,503,2579,57.6,8.2,5.6,7.5,0.0037249068267915,0.0008418689762702,0.0004108945208573,0.0001628588295549,0.0003614977442091,0.0003829639739285,0.0005096252844789,0.000263570872496,0.0007916266249963
dddddd,EUW,GrandMaster,694,3213,53.1,4.7,3.5,9.6,0.0037240336294084,0.0009858970458339,0.0003367459509196,0.0001634662092878,0.0002971206784451,0.0003116560581714,0.0003932688251292,0.0002487463816334,0.0009871324799876
Has God Complex,PH,Challenger,518,2459,60.4,11.2,6.0,6.7,0.0037193049743181,0.000793529567981,0.0004308041052299,0.0001592781358287,0.0003759880128436,0.0003983128081292,0.0005261263620841,0.0002690100704394,0.0007662559117818
BRO Raptor,KR,GrandMaster,624,3696,54.0,7.0,4.8,8.0,0.0037172294401239,0.0010295086217952,0.0002961043515236,0.0001637682235614,0.0002565300218217,0.0002618598193583,0.0003076696014114,0.0002619238456298,0.001139864955022
LER Norar,PH,Challenger,571,2187,53.1,7.5,6.3,6.8,0.0037161649271483,0.0006746067100725,0.0004657305543748,0.0001573401087427,0.0004117388697087,0.0004513073601621,0.0006481731926876,0.0002666926332195,0.0006405754981801
I forgiive u,BR,GrandMaster,824,2750,70.9,4.6,4.1,12.9,0.0037159577674003,0.0008675906256685,0.0003925964301024,0.0001603302482779,0.0003500468547275,0.0003681703124857,0.0004764428040183,0.0002590831800646,0.0008416973120551
she left 4 chad,PH,Challenger,588,2110,56.2,8.1,4.8,6.8,0.0037044320347362,0.0006445578397774,0.0004770294491564,0.0001565763231725,0.0004242333672841,0.0004627625527236,0.0006535978417232,0.0002680681190852,0.0006176065418136
LRK30,BR,GrandMaster,848,2696,52.4,7.5,5.9,7.9,0.0037032587520534,0.0008445543839029,0.0004005340778721,0.000163431633263,0.0003572418225187,0.0003772559789445,0.0005016955671517,0.0002566412538904,0.0008019040345097
ワニノコ,JP,Challenger,576,2166,57.3,7.0,5.8,7.3,0.0036955547726449,0.0006667185473012,0.0004710104775639,0.0001570845999924,0.0004174929497825,0.0004506924752113,0.0006256718037514,0.0002693366947802,0.0006375472242616
ねすこ,JP,Challenger,575,2170,51.5,7.4,6.9,7.5,0.0036937723630769,0.0006549668698702,0.0004632092949001,0.0001564331563503,0.0004079741507795,0.0004549096814175,0.0006726437275192,0.0002646683690257,0.000618967113214
RIV jgjzzjzjgjg,BR,GrandMaster,806,2799,54.6,7.6,4.5,7.4,0.0036866805326243,0.000902943080789,0.0003799563517162,0.0001733089865542,0.0003455005036491,0.0003577153308111,0.0004600996964907,0.0002545723191153,0.0008125842634983
DaBox,EUW,Challenger,763,1248,54.3,7.1,4.9,10.1,0.0036855709650726,0.000446971997629,0.000527491922544,0.0001748160041746,0.0005407110360746,0.0005645539587665,0.0007417958507178,0.000276771139173,0.0004124590559927
INTOXICATΕD,EUW,GrandMaster,771,2876,54.1,7.7,5.1,7.7,0.0036807839807079,0.0008871762900387,0.0003758765250828,0.0001622476420722,0.0003349467202947,0.0003515210307986,0.0004534307612215,0.0002534812739415,0.0008621037372576
UFRJungle,BR,GrandMaster,822,2755,54.4,6.1,5.7,10.1,0.0036706275149683,0.0008493966978285,0.0003904186815711,0.0001616383167947,0.0003500074708124,0.0003689728944333,0.0004807691951675,0.0002555846113917,0.0008138396469689
Son Davas,BR,GrandMaster,693,3245,53.0,8.1,6.3,8.1,0.0036693299484847,0.0009565525218791,0.0003333401402385,0.0001635576986545,0.0002956220740159,0.0003063067626089,0.0003790926462102,0.0002486034599413,0.000986254644936
zyb,EUW,Challenger,1390,46,57.1,8.3,6.3,6.5,0.0036641513094095,0.0003208469574041,0.0007210718650586,0.0001556102614196,0.0007312705635298,0.0005709335676035,0.000486295504164,0.0003666425144629,0.0003114800757667
스물다섯번째밤,KR,GrandMaster,696,3211,55.6,6.0,5.2,9.0,0.0036611997271302,0.0009515257456997,0.0003400545383939,0.0001624116673048,0.0003016341238139,0.0003151362751422,0.0003957151420589,0.0002477868971945,0.000946935337522
SchuJerer Gustav,TR,Challenger,554,2260,55.0,5.2,5.3,10.4,0.0036606529306293,0.0006832949270945,0.0004514288836716,0.0001573178318225,0.0003992762629442,0.0004362178765428,0.0006178522751879,0.0002637891676417,0.0006514757057238
Jaelon Acklin,EUW,GrandMaster,629,3651,57.1,6.7,4.1,8.3,0.0036543768742,0.0010240090563699,0.0002970589157849,0.0001774326345181,0.0002586849818666,0.0002591393523003,0.0003016306822303,0.0002632979309044,0.0010731233202252
grixfy,BR,GrandMaster,835,2732,51.5,7.2,5.3,7.8,0.003651064670591,0.0008324438813898,0.0003906766656147,0.0001604341646861,0.0003465831578986,0.0003723342032568,0.0005024030233278,0.0002555163445682,0.0007906732298485
KKayn,SG,Challenger,560,2241,58.6,6.8,5.5,8.9,0.003646039305023,0.0006814248513493,0.0004572555590084,0.0001574069812936,0.0004053075003478,0.0004338673289742,0.0005884800604728,0.0002681181935258,0.0006541788300507
31051989,BR,GrandMaster,809,2782,52.7,6.4,5.1,8.8,0.0036380942489435,0.0008387612887796,0.0003853467751149,0.0001616841880099,0.000344110312802,0.0003652342712814,0.0004840174134198,0.0002525734165662,0.0008063665829694
Isolde Fanbøy,EUW,GrandMaster,756,2923,61.6,8.2,6.5,7.8,0.0036365428572699,0.0008781904870038,0.0003654703698584,0.0001610760083343,0.0003250440230517,0.0003400600107946,0.0004330109921412,0.0002533247625741,0.0008803662035114
Zac Houdek,EUW,GrandMaster,858,2682,55.1,6.3,5.9,7.9,0.0036289103363845,0.0008560163047354,0.0003733018487876,0.0001579041862187,0.0002990376405569,0.0002969691220792,0.0003302594907774,0.0004127154891924,0.0009027062540366
Dajar the Legend,BR,GrandMaster,971,2631,53.3,7.4,6.2,7.1,0.0036261278581494,0.000781946430505,0.0004068817754465,0.0001593969500359,0.0003675816609853,0.0003908865240089,0.0005178093694321,0.0002570490629664,0.0007445760847689
tkffuwnj,EUW,Challenger,907,734,59.7,7.6,5.9,7.5,0.0036239609002022,0.0004198403726809,0.0006523649398355,0.000166550544972,0.0005437874835695,0.0004883935626951,0.000473681070046,0.0004840956496173,0.0003952472767854
eXyu,EUW,GrandMaster,624,3701,52.0,6.8,5.2,7.8,0.0036194735491985,0.0009960042652607,0.0002967097251837,0.0001688023075925,0.0002605963797265,0.0002658192316633,0.0003166823046049,0.0002474553802359,0.0010674039549306
ismααα,EUW,GrandMaster,802,2812,55.3,6.9,4.0,9.5,0.003619387185055,0.0008394073804459,0.0003801019797628,0.0001608867339306,0.0003398698233927,0.0003596929308379,0.0004708790066742,0.0002521233645911,0.0008164259654195
IIlllIIlllII,VN,Challenger,519,2448,55.0,4.3,4.3,8.9,0.0036061839847772,0.0007474221478496,0.0004210818822059,0.0001656942990143,0.0003774529972338,0.0004004347502448,0.0005420062564139,0.0002591810114371,0.0006929106403773
職業玳打微ysrw66,TW,Challenger,1368,51,70.6,7.3,3.7,7.1,0.0035980545983316,0.0003010680113099,0.0005357424121937,0.0001594479764488,0.0007661923713041,0.0006919400012173,0.000581415173896,0.0002759739980018,0.0002862746539596
PriqtnoZakruglen,EUW,GrandMaster,795,2826,54.7,6.2,4.4,7.2,0.0035953374547964,0.0008359666277441,0.0003764186941197,0.000161693281334,0.0003374385159518,0.0003583224511776,0.0004699101286328,0.0002507544644966,0.0008048332913394
junghong1483369,EUW,GrandMaster,848,2701,52.7,5.0,4.4,8.9,0.0035942870847841,0.000803149676601,0.0003893600284241,0.0001635006746366,0.0003505762246888,0.0003753537644766,0.0005064542291962,0.0002514719883807,0.0007544204983798
shovel phobia,BR,GrandMaster,636,3586,51.6,7.4,5.9,7.9,0.0035851960046944,0.0009654713652268,0.0003054188580565,0.0001670502558737,0.0002694424666728,0.0002765076501325,0.0003345270651382,0.000243755103449,0.0010230232401447
梦幻公主,SG,Challenger,534,2358,50.3,7.6,4.7,6.6,0.0035847720962579,0.0006905101263806,0.0004328385172196,0.0001577716629383,0.000384280227631,0.0004182902621802,0.0005842125533645,0.0002596602136613,0.0006572085328819
Sayın Bezmenlerr,TR,Challenger,524,2419,60.5,6.5,4.1,7.7,0.0035835457058396,0.0007149767113371,0.000426038705958,0.000158640771273,0.0003779432318283,0.0004062828264885,0.0005537577122028,0.0002598506008509,0.0006860551459005
Cast,EUW,GrandMaster,686,3265,53.5,7.1,5.2,8.0,0.0035793429983678,0.0009014159688388,0.0003172098458966,0.0001568657891173,0.0002650456371783,0.0002667690568428,0.000303190319391,0.0003201461091607,0.001048700271942
batıya gidiyom,TR,Challenger,524,2414,51.1,6.3,5.3,8.2,0.0035752892410842,0.0007048698344131,0.0004238224391594,0.0001582616799849,0.000374846091636,0.0004088661890392,0.0005741634468418,0.0002580484109382,0.0006724111490713
Vajbyl,EUW,GrandMaster,622,3712,53.5,5.4,4.3,8.3,0.0035702676664653,0.0009598206044377,0.0002912975745383,0.0001658619071797,0.0002515004835745,0.0002549729693585,0.0002975009500567,0.0002646214186867,0.0010846917586328
앙 맛있엉,KR,Challenger,1303,80,60.2,6.0,4.3,8.4,0.0035696680245491,0.0002755769306199,0.0003899924223507,0.0001296124824091,0.0003255674575933,0.000305996757978,0.0002791795574851,0.0015891801030203,0.0002745623130923
guren 01,BR,GrandMaster,752,2937,56.9,9.9,7.3,5.7,0.0035650794501567,0.0008562208949405,0.0003455583809345,0.0001534896526752,0.0002820754294645,0.0002822776999959,0.0003152108084469,0.000370739315562,0.0009595072681369
H1ng,KR,Challenger,617,1936,52.6,6.3,4.8,7.8,0.0035610875227954,0.0006070738924318,0.0004782240941667,0.0001845162871283,0.0004355883838486,0.0004391017928326,0.0005889561847749,0.00027206312259,0.0005555637650222
Aeolus,SG,Challenger,552,2267,60.2,5.8,4.7,10.2,0.0035606738876425,0.0006593331194916,0.0004460929654693,0.0001583717739082,0.0003996403908161,0.0004259982768797,0.0005742816226475,0.0002628211636381,0.0006341345747916
Íta,LAS,Challenger,730,1391,52.4,5.2,6.2,9.6,0.0035571578005351,0.0004576342400598,0.0004987353552774,0.0001768091639725,0.0005058913573192,0.0005303351688294,0.0006978047726946,0.0002712214101039,0.0004187263322781
Dizin,BR,GrandMaster,827,2738,51.8,7.7,3.8,7.3,0.0035564596377289,0.0007886662574397,0.0003867774974338,0.0001611337464729,0.0003479426250792,0.0003717040872265,0.0004974418785737,0.00025054291944,0.0007522506260628
Meguru Bachirà,EUW,GrandMaster,665,3379,52.2,6.6,5.1,8.1,0.0035552855929814,0.0009563065969358,0.0003172638288028,0.0001813643431308,0.000280146382586,0.0002831026510053,0.0003431927342249,0.0002492313465593,0.0009446777097361
Youtube Kouyx,BR,GrandMaster,826,2747,73.6,5.4,2.5,8.8,0.0035542017076866,0.0007939064644857,0.0003867297119465,0.0001601203202801,0.0003484618312537,0.0003674449302273,0.0004749604165324,0.0002534356961197,0.0007691423368411
PENYS CAMPOS,BR,GrandMaster,814,2782,52.9,7.3,5.4,6.9,0.0035420783342938,0.0007965559142316,0.0003802117929818,0.0001608857553585,0.0003413155586613,0.0003648933855966,0.0004864518656879,0.0002491744043934,0.0007625896573824
Basilekun,LAS,Challenger,559,2246,56.0,6.9,5.0,8.5,0.0035390954565812,0.0006616083117363,0.0004479794887485,0.0001661299422398,0.0003991614247494,0.0004141715071811,0.000551293474252,0.0002627604744116,0.0006359908332622
Pipibaat Yarr,EUW,GrandMaster,832,2728,53.4,5.8,4.1,7.5,0.0035182409545533,0.0007701965449978,0.0003855244245502,0.0001608512019034,0.0003487678279283,0.0003693707395979,0.0004862298735434,0.0002496239372542,0.0007476764047778
ATC Sonechsko,PH,Challenger,520,2442,58.2,5.9,5.3,9.3,0.0035088639053614,0.0006862906742801,0.0004151636512065,0.0001579317321867,0.0003678843845709,0.0004036524407261,0.0005707661223611,0.0002547969289044,0.0006523779711252
HêrãclësG,LAS,Challenger,560,2236,53.8,5.9,3.4,7.3,0.0035012909009523,0.000659795730157,0.0004270895281897,0.000175354248247,0.0003945691068165,0.0004184736659504,0.0005751907290683,0.0002598573429662,0.0005909605495567
HêrãclësG,LAS,Challenger,560,2236,53.8,5.9,3.4,7.3,0.0035012909009523,0.0006551117974572,0.0004260564277924,0.0001758049453712,0.0003943343636501,0.0004178228826896,0.0005724611367746,0.0002595911563158,0.000585995627054
HêrãclësG,LAS,Challenger,560,2236,53.8,5.9,3.4,7.3,0.0034871783371052,0.000659795730157,0.0004270895281897,0.000175354248247,0.0003945691068165,0.0004184736659504,0.0005751907290683,0.0002598573429662,0.0005909605495567
HêrãclësG,LAS,Challenger,560,2236,53.8,5.9,3.4,7.3,0.0034871783371052,0.0006551117974572,0.0004260564277924,0.0001758049453712,0.0003943343636501,0.0004178228826896,0.0005724611367746,0.0002595911563158,0.000585995627054
Negań Smith,EUW,Challenger,907,735,55.7,5.8,3.4,7.6,0.0035011816476913,0.0003762570255378,0.0006155191136659,0.0001691276685927,0.0005952121959031,0.0005268761715657,0.0005510556818768,0.0003047434215474,0.0003623903690014
野區上等馬,TW,Challenger,681,1587,57.9,7.1,4.2,8.1,0.0034979167098833,0.0004904657993893,0.0004818520276469,0.000178903194348,0.0004787253587377,0.0004978451509985,0.0006544827222529,0.0002691945525935,0.0004464479039163
Gustαv Elijαh,EUW,GrandMaster,670,3347,51.3,7.8,4.6,7.9,0.0034973848516051,0.0009035723477869,0.0003198147787513,0.0001629505464982,0.000282096596339,0.0002956339260907,0.0003694497926117,0.0002440472088057,0.0009198196547214
Jan Hae,TR,Challenger,510,2522,52.1,8.3,6.1,7.7,0.0034860597145028,0.000726005889097,0.0003999478517207,0.0001693982869246,0.0003620210788228,0.0003867137781286,0.0005273503726834,0.0002528084518049,0.0006618140053205
WâfféN,TR,Challenger,505,2571,52.0,5.7,5.4,9.8,0.0034794624939079,0.0007222569626702,0.0004005552439059,0.0001600247181659,0.0003581292731035,0.000381703658675,0.0005082617416081,0.000253274133943,0.0006952567618358
NekoL OwO,TH,Challenger,516,2478,54.0,7.9,4.2,7.7,0.0034784896213326,0.0006933362873594,0.0004124740973268,0.0001588373227927,0.0003692910108214,0.0003952188109419,0.0005274233704783,0.0002557451035757,0.000666163618036
Marcht,BR,GrandMaster,791,2828,56.2,6.2,5.9,7.9,0.0034693824039908,0.0007760792988643,0.0003733256601736,0.0001617096504691,0.000338025369467,0.0003562526937853,0.0004627993561791,0.0002466320632938,0.0007545583117583
Mattos cara,BR,GrandMaster,826,2746,51.1,7.3,6.2,7.7,0.0034597886384317,0.0007756666052417,0.0003747854613212,0.0001722012389688,0.0003439750698351,0.0003639999879629,0.0004836569567848,0.0002473578916516,0.0006981454266653
清冠123,TW,Challenger,540,2325,58.0,6.9,3.6,8.4,0.0034491990993671,0.0006915260215064,0.0004148164564202,0.0001799520361297,0.0003828378471785,0.0003943087980585,0.0005073418562231,0.000264814421294,0.0006136016625564
UnFear,TH,Challenger,530,2384,54.0,8.9,6.6,6.0,0.003449179649901,0.0006770253894283,0.0004105557545407,0.0001729442117405,0.0003769570027934,0.0004012375652587,0.0005467015714666,0.0002551393566321,0.0006086187980404
RENGAR EATS BUTT,EUW,GrandMaster,629,3653,61.0,7.6,4.9,5.0,0.0034458583148045,0.0008912996053627,0.0002932888071114,0.0001638630190759,0.0002513858792366,0.0002519437381475,0.0002880316035652,0.0002788579844146,0.0010271876778903
666jg,BR,GrandMaster,836,2720,52.5,5.9,5.7,8.9,0.0034433071657323,0.000733789632362,0.0003819548280704,0.0001592135382518,0.000343890596792,0.0003718455151974,0.0005048123579729,0.0002471727661047,0.0007006279309809
An Nuo l,EUW,GrandMaster,709,3125,53.3,6.3,4.0,7.7,0.0034399193447904,0.0008331481133994,0.0003426177222695,0.0001632047907717,0.0003081066703206,0.0003221754122616,0.0004073955928543,0.0002419113591541,0.0008213596837588
SSQ Xaragonas,EUW,GrandMaster,801,2810,54.3,3.9,5.0,9.8,0.003428132846128,0.0007521203386681,0.000372060040817,0.0001602146545304,0.0003351872802688,0.0003603709859842,0.000481558980034,0.0002451268859204,0.0007214936799047
PLATEMIC,EUW,GrandMaster,729,3028,54.0,4.8,4.6,9.8,0.0034232997303931,0.0008087033107815,0.000349327629999,0.0001638761683297,0.0003148408221814,0.0003326608243887,0.0004301206166297,0.0002411944112995,0.0007825759467833
WHERE AM I OMG,EUW,GrandMaster,623,3708,55.0,7.3,4.8,7.5,0.003420143055829,0.0009013657625093,0.0002919049630767,0.0001677564582186,0.000256959036789,0.0002619147553335,0.0003112366534864,0.0002452701637494,0.0009837352626658
keep going guys,BR,GrandMaster,705,3156,55.3,6.1,4.3,7.2,0.003417528358264,0.0008308093544257,0.000339025604,0.0001686657392934,0.000304323412235,0.0003143124692711,0.0003943813657118,0.0002406575927238,0.0008253528206028
TTV Bayork,EUW,GrandMaster,811,2777,52.1,5.6,7.1,9.5,0.0034165495663527,0.0007366296694294,0.0003756568523484,0.0001601404333138,0.0003390499708517,0.0003644207465509,0.0004885543750988,0.0002453908903126,0.0007067066284469
bun ngu,VN,Challenger,602,2021,54.7,7.4,5.2,7.0,0.0034055635464586,0.0006623821222231,0.0004555115173621,0.0001845254952592,0.000368607025585,0.0003482547153901,0.0003897626878307,0.0003728998055018,0.0006236201773063
ExpressKill1043,TR,Challenger,539,2333,56.5,7.3,5.4,9.2,0.0034035621356217,0.0006628556672856,0.0004110605947574,0.0001771712180034,0.0003824281986749,0.000398291476997,0.0005197115756771,0.0002581122843224,0.0005939311199035
ayor taken,BR,GrandMaster,647,3502,55.1,8.2,6.1,8.4,0.0033942520524533,0.0008785833061893,0.0003090611457814,0.0001679326967003,0.0002767894105174,0.0002842262596321,0.0003456371421849,0.0002385411518532,0.0008934809395943
joaomitoHU32,BR,GrandMaster,815,2779,51.0,6.3,4.7,10.0,0.0033885506062157,0.000834043564267,0.0003503979081677,0.0001785991065885,0.0002986922305203,0.0002948710563855,0.0003316071592622,0.0003455891940371,0.000754750386987
Minerva,BR,GrandMaster,757,2919,51.1,5.5,5.6,9.0,0.0033819564076284,0.0007594510320737,0.0003598538073635,0.0001611149098015,0.0003251482498917,0.0003466359818431,0.00045531630039,0.0002414969354502,0.0007329391908145
Boom2G,LAS,Challenger,934,620,56.8,7.7,4.5,7.0,0.0033814935831811,0.0003583271472645,0.0006171765133071,0.0001609975859739,0.0005705582272068,0.0005041763126612,0.0005039984318933,0.0003171700542759,0.0003490893105981
SIayer Supreme,EUW,GrandMaster,700,3185,53.5,6.1,5.4,8.1,0.0033814343083469,0.0008523809176832,0.0003303262397275,0.0001865248183558,0.0002912075084927,0.000289818989109,0.0003452229899856,0.000257232369359,0.0008287204756337
WX Rika19981209,EUW,GrandMaster,700,3186,56.2,5.1,5.3,10.5,0.003380742678596,0.0008474673005326,0.0003175844414798,0.0001714495978821,0.00026646927532,0.0002624059401492,0.0002936842131463,0.0003338685400956,0.00088781336999
Helboy77,EUW,GrandMaster,643,3532,54.4,7.7,5.6,7.8,0.0033791875993115,0.0008887749052593,0.000303954185183,0.0001775771651241,0.0002704481139532,0.0002754931221529,0.000333997512258,0.0002395698636303,0.0008893727317504
年近立年老打野,TW,Challenger,572,2186,62.7,4.5,4.8,7.8,0.0033709936990617,0.0006705236821033,0.0004184996101176,0.0001890665682485,0.000380601797851,0.0003798415375366,0.0004576584191014,0.0002912070475623,0.0005835950365406
where is shee,EUW,Challenger,842,964,56.2,7.2,5.9,6.7,0.0033680850115095,0.0003310965398839,0.0003765458400415,0.0001339241060446,0.0002974637444208,0.0002888682582164,0.0002837908277251,0.0013221426260521,0.0003342530691248
