nombre_invocador,elyoyaaaaaaaaaaa,Razørk Activoo,잘가요 굿바이,blaberfish2,I Love Uber Eats,Maxlore,Boukada,bluerzor,total
1223334444,0.0006351530403987877,0.0005013547946278919,0.00015576030806560575,0.0004411757139217387,0.0004912165909161685,0.0007458657654395597,0.0002718415809619588,0.000607020784924248,0.0038493885792559588
midna jg acc,0.001046745255056484,0.00032107959996972445,0.00017437911018818424,0.000275311674336618,0.000275156612250398,0.0003225298809622692,0.00027594738742789686,0.0011557838866646717,0.003846933406856246
普通玩家,0.0006334381241917351,0.0005070833356923572,0.0001556411429735313,0.0004470450482622666,0.0004941090009246092,0.0007284879537075975,0.0002741198177115707,0.0006040121707324105,0.0038439365941960782
英短金漸層我的貓,0.0007343361019265494,0.00047852715258143476,0.00015733572562829057,0.0004142564740027722,0.0004492789254832218,0.0006328923639323614,0.0002758422984530807,0.0007010273195896351,0.0038434963615973463
totally sane,0.0007445338988790953,0.00048050133745353716,0.0001604891963000345,0.00041594322029401567,0.00044268657286927683,0.0006109319628747165,0.0002761041473918639,0.0007099030152463092,0.0038410933513088486
Vevé,0.0009699132762330211,0.00037248817423593517,0.00016136785301469,0.0003288500499131988,0.0003448002506837805,0.00044049633740711155,0.00025805062808133505,0.0009650439583376483,0.0038410105279067207
ShrimpVicious,0.0006117196022541192,0.0005639782077680184,0.00016643117341222767,0.00047461354249677616,0.00048469315200490857,0.0006549525821391743,0.0002951989279840939,0.0005851260102479402,0.0038367131983072585
Chaménos,0.0006054942609915056,0.0005218638386487885,0.00015511250007485804,0.0004649840883311735,0.0005077474673703411,0.0007217323088452981,0.00027670280616029014,0.0005801703386859882,0.003833807609108243
dejfDawid1,0.0010198458629339109,0.00031612802104636706,0.0001621911538810568,0.0002660499325572136,0.0002678520770103378,0.00030718099978569173,0.00030698742578926484,0.0011792464404814002,0.0038254819134852427
Run Higher,0.0006708447458132077,0.0005491945658918478,0.00015115628644660006,0.0003898518597663447,0.0003854712843629892,0.0004196733850886991,0.0005806526418129666,0.0006777276523428424,0.0038245724215254977
Izahn,0.0007751538556061515,0.00047637000280464464,0.0001673337910317482,0.000407887730893057,0.00041844514940337014,0.0005530620021751355,0.00028182332391150385,0.0007424531416101521,0.003822528997435763
CWE Leonardo,0.0009941785459070165,0.000363110915525812,0.00017427958271507417,0.0003151335136489323,0.0003167883834774431,0.00038587174856874907,0.00026753872903673777,0.0010004627485387487,0.0038173641674185133
Aegis,0.0009059391994003519,0.0004045841673831684,0.0001677912575724593,0.0003629363520145931,0.00037423034258693953,0.00048146693846631925,0.0002623928855939091,0.0008544882665086509,0.0038138294095263914
6I Ni,0.0006658754397408254,0.0004869945731071211,0.00016282558184883397,0.00043689090241281537,0.0004761917520198112,0.0006983641867225669,0.0002708920778739274,0.0006156028361805854,0.0038136373499064874
Izahn,0.0007702537628765869,0.00047519591897925715,0.00016760901609429488,0.00040719560380807267,0.000417279383365896,0.0005506080431394392,0.00028146230913765553,0.0007379591019912914,0.003807563139392494
Minh Inox,0.0007426194609945874,0.00046785719099658857,0.00015846934607964774,0.0004073928685427926,0.00044012031524204607,0.0006128960281413705,0.00027354218151081093,0.00070447987695555,0.0038073772684633937
Fαllεn 1,0.0009737776970988402,0.0003677821808093692,0.00016499691299251863,0.00032674009956801367,0.00034236082170671737,0.0004400994685107747,0.00025451729820474465,0.0009324501371248663,0.0038027246160158446
GET Zheas,0.0009546657993991861,0.00037331308148083153,0.00016282344009992252,0.00033065610707479334,0.00034568094542951263,0.0004419000816051889,0.00025587700622728096,0.0009373878480170761,0.0038023043093337924
雪花若離乃願折翼,0.0007996995359316245,0.00044697692870063785,0.00016270953616205478,0.00039145535345336616,0.00041464891900748366,0.0005588982953319288,0.0002712651018815935,0.0007549531437497148,0.0038006068142184043
すや姫,0.0006409100576287959,0.0005050141087566734,0.00015653169889466497,0.00044691573795871935,0.00048309147384100793,0.0006772808409276614,0.00027602277931963097,0.0006125729865795317,0.003798339683906685
Sileñt Kîllèr,0.0007594920788895557,0.00046064264144687813,0.00016114477336293348,0.0004042050327101444,0.00043155205764536714,0.0005911452781052337,0.00027295072470790956,0.0007134068471262283,0.0037945394339942507
H O À N G T Â M1,0.0008702580049687962,0.00042294114894574585,0.0001752099287996836,0.0003760203537410646,0.0003923981344487037,0.0005223333976075858,0.00027028660875918256,0.0007566524936439038,0.003786100070914666
KatieÇ,0.0006669592645271704,0.00047796135112275403,0.00015648124059546985,0.0004202406148232045,0.0004653167205806635,0.0006840110201886128,0.00026909623864957436,0.000633979081346647,0.0037740455318340965
DK Lucid,0.0003216557800773877,0.0005904128852887873,0.0001330279982475813,0.000447289579624508,0.00042108963561939423,0.00037205926593067315,0.001141041003645585,0.0003188466927023634,0.00374542284113628
Billy Butcher XD,0.0009633383133468852,0.000383379180946055,0.0001917273194269462,0.0003476665684604031,0.0003496062927927005,0.0004372313430338208,0.00026646853494620047,0.0008027536430294744,0.0037421711959824857
Billy Butcher XD,0.0009600739200527627,0.00038327645821415146,0.00019176318719588416,0.00034782182546121224,0.0003491953072432944,0.0004355780661572863,0.00026651703714331,0.0008010253947009327,0.003735251196168834
1Fresco,0.0006789753844422697,0.000474759227164503,0.00016268856550793177,0.00042718575764544574,0.0004548246583642768,0.0006268268551260805,0.0002712747369790494,0.0006355139250502886,0.0037320491102798455
Die4U,0.000661713664194561,0.00047661711729596464,0.00015715956746453609,0.0004226835282018162,0.000459693802625696,0.0006487051886607191,0.0002693666453880268,0.0006294936111604308,0.0037254331249917502
Karina167,0.000458525471843465,0.0005460309236885869,0.00014441267618536016,0.00038839273880907494,0.0003724690696029664,0.00037384100326579814,0.0009801278150710496,0.00046139279112768764,0.0037251924895939886
CG V1perZ,0.000841868976270226,0.0004108945208573117,0.00016285882955496356,0.00036149774420918,0.0003829639739285184,0.0005096252844789431,0.0002635708724960608,0.0007916266249963592,0.0037249068267915623
dddddd,0.0009858970458339151,0.000336745950919696,0.00016346620928788894,0.00029712067844517325,0.00031165605817147014,0.0003932688251292316,0.00024874638163342494,0.0009871324799876448,0.003724033629408445
Has God Complex,0.0007935295679810157,0.000430804105229952,0.00015927813582878388,0.00037598801284363404,0.0003983128081292628,0.0005261263620841195,0.00026901007043949086,0.0007662559117818451,0.003719304974318104
BRO Raptor,0.001029508621795219,0.0002961043515236352,0.00016376822356145042,0.00025653002182179723,0.0002618598193583993,0.00030766960141147823,0.0002619238456298939,0.0011398649550220785,0.003717229440123952
LER Norar,0.000674606710072502,0.00046573055437484754,0.0001573401087427397,0.0004117388697087489,0.00045130736016216866,0.0006481731926876613,0.0002666926332195653,0.0006405754981801103,0.003716164927148344
I forgiive u,0.0008675906256685592,0.0003925964301024034,0.00016033024827798067,0.00035004685472753264,0.000368170312485736,0.00047644280401832554,0.0002590831800646347,0.00084169731205519,0.003715957767400362
she left 4 chad,0.0006445578397774153,0.00047702944915640214,0.00015657632317255752,0.0004242333672841167,0.00046276255272364786,0.0006535978417232814,0.00026806811908520084,0.0006176065418136709,0.0037044320347362925
LRK30,0.0008445543839029154,0.00040053407787211454,0.00016343163326306898,0.0003572418225187522,0.00037725597894459336,0.0005016955671517144,0.0002566412538904744,0.0008019040345097992,0.0037032587520534326
ワニノコ,0.0006667185473012039,0.0004710104775639998,0.0001570845999924418,0.00041749294978259474,0.00045069247521132313,0.0006256718037514297,0.0002693366947802986,0.0006375472242616578,0.0036955547726449495
ねすこ,0.0006549668698702842,0.00046320929490018263,0.00015643315635039784,0.00040797415077950403,0.0004549096814175681,0.0006726437275192266,0.00026466836902576255,0.0006189671132140218,0.003693772363076948
RIV jgjzzjzjgjg,0.0009029430807890958,0.0003799563517162905,0.0001733089865542552,0.0003455005036491705,0.00035771533081114225,0.0004600996964907704,0.0002545723191153389,0.0008125842634983096,0.003686680532624373
DaBox,0.0004469719976290662,0.0005274919225440254,0.00017481600417465108,0.0005407110360746539,0.0005645539587665842,0.0007417958507178753,0.00027677113917306097,0.0004124590559927271,0.003685570965072644
INTOXICATΕD,0.0008871762900387899,0.0003758765250828382,0.0001622476420722496,0.00033494672029473236,0.0003515210307986326,0.00045343076122152966,0.00025348127394152415,0.0008621037372576939,0.0036807839807079905
UFRJungle,0.0008493966978285069,0.0003904186815711317,0.00016163831679472798,0.0003500074708124634,0.000368972894433323,0.00048076919516752724,0.00025558461139172387,0.0008138396469689559,0.0036706275149683597
Son Davas,0.0009565525218791873,0.00033334014023853026,0.0001635576986545019,0.00029562207401597824,0.00030630676260891585,0.00037909264621028134,0.00024860345994136583,0.000986254644936006,0.0036693299484847667
zyb,0.00032084695740419776,0.000721071865058611,0.00015561026141964739,0.0007312705635298543,0.000570933567603517,0.0004862955041640076,0.0003666425144629959,0.00031148007576674823,0.003664151309409579
스물다섯번째밤,0.0009515257456997985,0.00034005453839394077,0.0001624116673048265,0.0003016341238139426,0.0003151362751422978,0.00039571514205890206,0.00024778689719450657,0.0009469353375220283,0.003661199727130243
SchuJerer Gustav,0.000683294927094541,0.0004514288836716718,0.00015731783182251836,0.00039927626294423686,0.0004362178765428326,0.0006178522751879895,0.0002637891676417709,0.0006514757057238146,0.0036606529306293756
Jaelon Acklin,0.0010240090563699376,0.0002970589157849954,0.00017743263451811176,0.0002586849818666032,0.00025913935230039765,0.00030163068223030355,0.0002632979309044236,0.0010731233202252793,0.0036543768742000517
grixfy,0.0008324438813898771,0.0003906766656147729,0.00016043416468618213,0.00034658315789865105,0.00037233420325687286,0.0005024030233278857,0.0002555163445682434,0.0007906732298485717,0.003651064670591057
KKayn,0.0006814248513493395,0.0004572555590084662,0.00015740698129365957,0.00040530750034785526,0.0004338673289742691,0.0005884800604728949,0.0002681181935258428,0.0006541788300507454,0.003646039305023073
31051989,0.0008387612887796408,0.0003853467751149524,0.00016168418800997146,0.0003441103128020989,0.00036523427128143263,0.000484017413419815,0.0002525734165662524,0.000806366582969431,0.0036380942489435946
Isolde Fanbøy,0.0008781904870038532,0.00036547036985845106,0.00016107600833437986,0.0003250440230517662,0.0003400600107946305,0.000433010992141224,0.0002533247625741341,0.0008803662035114615,0.0036365428572699005
Zac Houdek,0.0008560163047354141,0.0003733018487876258,0.00015790418621871886,0.0002990376405569971,0.00029696912207926386,0.00033025949077741996,0.00041271548919249047,0.0009027062540366205,0.0036289103363845504
Dajar the Legend,0.000781946430505047,0.00040688177544659425,0.0001593969500359572,0.00036758166098531934,0.00039088652400893337,0.0005178093694321202,0.00025704906296648145,0.0007445760847689928,0.0036261278581494454
tkffuwnj,0.0004198403726809874,0.0006523649398355205,0.00016655054497209047,0.0005437874835695932,0.0004883935626951939,0.00047368107004603174,0.00048409564961735853,0.00039524727678549046,0.0036239609002022663
eXyu,0.0009960042652607886,0.0002967097251837467,0.0001688023075925246,0.0002605963797265766,0.00026581923166333363,0.00031668230460498565,0.00024745538023592044,0.0010674039549306241,0.0036194735491985003
ismααα,0.0008394073804459327,0.000380101979762808,0.00016088673393067232,0.00033986982339270343,0.00035969293083798996,0.00047087900667428526,0.0002521233645911428,0.0008164259654195232,0.0036193871850550576
IIlllIIlllII,0.0007474221478496917,0.00042108188220598173,0.00016569429901439362,0.000377452997233851,0.0004004347502448667,0.000542006256413905,0.00025918101143716565,0.0006929106403773891,0.0036061839847772443
職業玳打微ysrw66,0.0003010680113099431,0.0005357424121937368,0.0001594479764488537,0.0007661923713041776,0.0006919400012173863,0.0005814151738960528,0.0002759739980018555,0.0002862746539596909,0.0035980545983316965
PriqtnoZakruglen,0.0008359666277441528,0.00037641869411978595,0.00016169328133400614,0.0003374385159518688,0.0003583224511776799,0.00046991012863281466,0.00025075446449668125,0.0008048332913394107,0.0035953374547964003
junghong1483369,0.0008031496766010246,0.0003893600284241353,0.00016350067463663105,0.00035057622468883943,0.0003753537644766059,0.0005064542291962866,0.0002514719883807833,0.0007544204983798759,0.003594287084784182
shovel phobia,0.0009654713652268337,0.00030541885805651534,0.00016705025587371273,0.00026944246667284967,0.0002765076501325372,0.0003345270651382318,0.0002437551034490243,0.0010230232401447338,0.003585196004694439
梦幻公主,0.000690510126380651,0.00043283851721966413,0.00015777166293837557,0.0003842802276310785,0.0004182902621802914,0.0005842125533645935,0.00025966021366134967,0.0006572085328819836,0.003584772096257987
Sayın Bezmenlerr,0.0007149767113371609,0.0004260387059580676,0.00015864077127306444,0.000377943231828399,0.0004062828264885403,0.0005537577122028727,0.0002598506008509814,0.0006860551459005671,0.0035835457058396537
Billy Butcher XD,0.0008153738007469031,0.00039308645662220474,0.00017098981709952514,0.0003532295965396971,0.0003640902163839958,0.00046768873506496014,0.000255367410856521,0.0007615260449469926,0.0035813520782607996
Cast,0.0009014159688388885,0.00031720984589661815,0.00015686578911736876,0.00026504563717832437,0.000266769056842838,0.00030319031939100204,0.0003201461091607417,0.0010487002719420904,0.003579342998367872
Billy Butcher XD,0.0008133918250778671,0.00039297573294724066,0.00017101525780529922,0.0003533924306783078,0.00036362606741821823,0.00046566692190420656,0.0002554100988292291,0.0007600502159240821,0.003575528550584451
batıya gidiyom,0.0007048698344131849,0.0004238224391594431,0.00015826167998491425,0.0003748460916360555,0.00040886618903926463,0.0005741634468418836,0.0002580484109382097,0.0006724111490713305,0.0035752892410842864
Vajbyl,0.0009598206044377814,0.00029129757453837926,0.0001658619071797755,0.0002515004835745282,0.000254972969358509,0.00029750095005671664,0.00026462141868671495,0.0010846917586328953,0.0035702676664653
앙 맛있엉,0.00027557693061991536,0.0003899924223507968,0.00012961248240913285,0.0003255674575933341,0.0003059967579780235,0.0002791795574851996,0.0015891801030203877,0.00027456231309236346,0.0035696680245491533
guren 01,0.0008562208949405895,0.00034555838093451086,0.00015348965267525356,0.00028207542946451,0.0002822776999959424,0.00031521080844699697,0.0003707393155620576,0.0009595072681369115,0.0035650794501567726
H1ng,0.0006070738924318838,0.00047822409416670776,0.00018451628712833372,0.0004355883838486363,0.0004391017928326711,0.0005889561847749366,0.00027206312259008155,0.0005555637650222037,0.0035610875227954546
Aeolus,0.0006593331194916873,0.00044609296546932665,0.0001583717739082505,0.0003996403908161823,0.00042599827687971867,0.0005742816226475901,0.00026282116363816313,0.0006341345747916021,0.0035606738876425206
Íta,0.0004576342400598445,0.0004987353552774661,0.0001768091639725109,0.0005058913573192352,0.0005303351688294029,0.0006978047726946339,0.0002712214101039318,0.00041872633227813823,0.0035571578005351634
Dizin,0.0007886662574397868,0.0003867774974338125,0.00016113374647294925,0.000347942625079242,0.00037170408722651945,0.000497441878573753,0.0002505429194400718,0.0007522506260628293,0.003556459637728964
Meguru Bachirà,0.0009563065969358974,0.0003172638288028873,0.00018136434313086882,0.0002801463825860778,0.0002831026510053281,0.0003431927342249013,0.0002492313465593826,0.0009446777097361131,0.0035552855929814565
Youtube Kouyx,0.000793906464485717,0.0003867297119465171,0.00016012032028012984,0.0003484618312537385,0.00036744493022730927,0.00047496041653241334,0.00025343569611970966,0.0007691423368411468,0.0035542017076866813
PENYS CAMPOS,0.0007965559142316788,0.00038021179298187616,0.00016088575535853488,0.0003413155586613174,0.0003648933855966189,0.00048645186568792553,0.0002491744043934404,0.0007625896573824663,0.0035420783342938584
Basilekun,0.0006616083117363113,0.00044797948874856065,0.00016612994223987452,0.0003991614247494003,0.00041417150718117907,0.0005512934742520403,0.00026276047441169294,0.0006359908332622065,0.0035390954565812658
Pipibaat Yarr,0.0007701965449978174,0.00038552442455024873,0.0001608512019034192,0.00034876782792837575,0.0003693707395979008,0.0004862298735434511,0.0002496239372542783,0.0007476764047778228,0.0035182409545533137
ATC Sonechsko,0.0006862906742801478,0.00041516365120651744,0.0001579317321867206,0.0003678843845709561,0.0004036524407261632,0.0005707661223611828,0.00025479692890445705,0.0006523779711252587,0.0035088639053614036
HêrãclësG,0.0006597957301570417,0.00042708952818974505,0.0001753542482470779,0.0003945691068165974,0.00041847366595045953,0.0005751907290683473,0.00025985734296629377,0.0005909605495567972,0.0035012909009523594
Negań Smith,0.0003762570255378901,0.0006155191136659218,0.0001691276685927925,0.0005952121959031943,0.0005268761715657841,0.0005510556818768172,0.0003047434215474976,0.0003623903690014464,0.0035011816476913436
野區上等馬,0.0004904657993893204,0.0004818520276469057,0.000178903194348056,0.00047872535873772165,0.0004978451509985062,0.0006544827222529201,0.00026919455259353197,0.0004464479039163803,0.0034979167098833424
Gustαv Elijαh,0.0009035723477869161,0.00031981477875130023,0.00016295054649824746,0.0002820965963390723,0.00029563392609073086,0.00036944979261173763,0.0002440472088057091,0.0009198196547214851,0.0034973848516051988
HêrãclësG,0.0006551117974572238,0.00042605642779244466,0.00017580494537120417,0.000394334363650144,0.00041782288268965096,0.0005724611367746343,0.0002595911563158567,0.0005859956270540933,0.003487178337105252
Jan Hae,0.0007260058890970559,0.00039994785172072476,0.00016939828692465783,0.00036202107882283397,0.0003867137781286459,0.0005273503726834378,0.0002528084518049523,0.0006618140053205687,0.003486059714502877
WâfféN,0.0007222569626702842,0.00040055524390596213,0.00016002471816595106,0.0003581292731035617,0.0003817036586750563,0.0005082617416081472,0.0002532741339430975,0.0006952567618358522,0.003479462493907912
NekoL OwO,0.0006933362873594803,0.00041247409732683357,0.00015883732279272793,0.00036929101082144937,0.00039521881094199305,0.0005274233704783225,0.00025574510357575874,0.0006661636180360541,0.0034784896213326194
Marcht,0.0007760792988643735,0.0003733256601736405,0.00016170965046919517,0.00033802536946702164,0.000356252693785337,0.0004627993561791301,0.00024663206329383864,0.0007545583117583191,0.0034693824039908555
Mattos cara,0.0007756666052417229,0.0003747854613212705,0.00017220123896887645,0.00034397506983515106,0.0003639999879629555,0.0004836569567848128,0.0002473578916516268,0.0006981454266653156,0.003459788638431731
清冠123,0.0006915260215064036,0.0004148164564202564,0.00017995203612975128,0.0003828378471785406,0.00039430879805851706,0.0005073418562231359,0.0002648144212940428,0.0006136016625564749,0.0034491990993671226
UnFear,0.0006770253894283564,0.00041055575454071393,0.00017294421174054796,0.00037695700279346823,0.00040123756525871856,0.000546701571466644,0.00025513935663213223,0.0006086187980404409,0.0034491796499010225
RENGAR EATS BUTT,0.0008912996053627525,0.0002932888071114127,0.00016386301907599722,0.00025138587923664624,0.00025194373814750695,0.0002880316035652687,0.0002788579844146202,0.0010271876778903581,0.003445858314804562
666jg,0.0007337896323620228,0.0003819548280704819,0.00015921353825181224,0.0003438905967920396,0.00037184551519740664,0.0005048123579729271,0.0002471727661047324,0.0007006279309809475,0.00344330716573237
An Nuo l,0.0008331481133994984,0.0003426177222695172,0.00016320479077179542,0.00030810667032063694,0.00032217541226167625,0.0004073955928543917,0.0002419113591541158,0.0008213596837588681,0.0034399193447904996
SSQ Xaragonas,0.0007521203386681096,0.0003720600408170932,0.00016021465453047902,0.00033518728026887893,0.0003603709859842028,0.00048155898003405113,0.0002451268859204796,0.0007214936799047289,0.003428132846128023
PLATEMIC,0.0008087033107815827,0.0003493276299990627,0.00016387616832973676,0.0003148408221814813,0.0003326608243887044,0.00043012061662972074,0.00024119441129958735,0.000782575946783305,0.003423299730393181
WHERE AM I OMG,0.0009013657625093362,0.0002919049630767134,0.0001677564582186607,0.0002569590367890704,0.0002619147553335017,0.00031123665348640035,0.0002452701637494685,0.0009837352626658699,0.003420143055829021
keep going guys,0.0008308093544257965,0.0003390256040000949,0.0001686657392934304,0.0003043234122350379,0.0003143124692711697,0.0003943813657118531,0.00024065759272382263,0.0008253528206028708,0.003417528358264076
TTV Bayork,0.0007366296694294165,0.0003756568523484124,0.00016014043331385574,0.0003390499708517067,0.0003644207465509295,0.0004885543750988372,0.0002453908903126471,0.0007067066284469241,0.003416549566352729
bun ngu,0.0006623821222231079,0.0004555115173621296,0.0001845254952592359,0.0003686070255850131,0.0003482547153901599,0.0003897626878307613,0.00037289980550180604,0.0006236201773063979,0.0034055635464586118
ExpressKill1043,0.0006628556672856405,0.00041106059475744987,0.00017717121800344825,0.00038242819867494345,0.00039829147699702114,0.000519711575677197,0.0002581122843224793,0.0005939311199035711,0.0034035621356217505
ayor taken,0.0008785833061893556,0.00030906114578147133,0.0001679326967003931,0.0002767894105174641,0.00028422625963212916,0.0003456371421849386,0.0002385411518532595,0.0008934809395943287,0.00339425205245334
joaomitoHU32,0.0008340435642670059,0.0003503979081677211,0.00017859910658855308,0.0002986922305203974,0.0002948710563855657,0.00033160715926227555,0.0003455891940371823,0.0007547503869870189,0.0033885506062157197
Minerva,0.0007594510320737753,0.000359853807363541,0.00016111490980151867,0.00032514824989171294,0.0003466359818431378,0.0004553163003900349,0.0002414969354502264,0.0007329391908145494,0.0033819564076284963
Boom2G,0.0003583271472645642,0.0006171765133071249,0.0001609975859739714,0.0005705582272068944,0.0005041763126612685,0.0005039984318933261,0.0003171700542759342,0.00034908931059811447,0.003381493583181198
SIayer Supreme,0.000852380917683238,0.00033032623972753755,0.00018652481835586122,0.00029120750849276035,0.0002898189891090101,0.00034522298998564886,0.00025723236935909895,0.0008287204756337919,0.003381434308346947
WX Rika19981209,0.0008474673005326343,0.00031758444147980214,0.0001714495978821375,0.00026646927532006284,0.00026240594014929035,0.0002936842131463537,0.0003338685400956708,0.0008878133699900623,0.0033807426785960144
Helboy77,0.0008887749052593388,0.0003039541851830337,0.0001775771651241928,0.0002704481139532188,0.00027549312215298225,0.0003339975122580744,0.00023956986363030895,0.0008893727317504236,0.003379187599311573
年近立年老打野,0.0006705236821033617,0.0004184996101176681,0.00018906656824856853,0.00038060179785107616,0.0003798415375366564,0.0004576584191014142,0.00029120704756238917,0.0005835950365406592,0.0033709936990617933
where is shee,0.0003310965398839036,0.0003765458400415428,0.00013392410604466166,0.00029746374442084645,0.000288868258216404,0.0002837908277251615,0.0013221426260521748,0.00033425306912484193,0.003368085011509537
em gái khó tính,0.0007028286161037369,0.0003838997932534156,0.0001762542773631168,0.00035405946782108026,0.00036984855115663524,0.00048339158099612757,0.000250142222427933,0.0006318794194277118,0.003352303928549757
Carrarine,0.0008471449727577355,0.00029289213532401805,0.00015759614470941654,0.0002496464433737712,0.0002527008452050076,0.0002892956739260639,0.00028613431455506766,0.0009729401863878932,0.003348350716238974
Carrarine,0.0008412489527448973,0.00029256817698912084,0.0001575110441600378,0.0002493164385173149,0.00025230774702393057,0.00028863777091765513,0.0002866314567020494,0.0009650634492346842,0.00333328503628969
不滅巔峰,0.0004129305213911209,0.00046869893579919923,0.00018049313094106,0.0004885341741750534,0.0005055492489154619,0.0006269897035383805,0.00026600456202569066,0.00037940417339722357,0.0033286044501831904
Johan Amor,0.0008620465848998323,0.00029459631454835074,0.00016167147255377625,0.0002609154309657516,0.000269783163633,0.000324095524082828,0.00023897882996987032,0.0008993233649777322,0.0033114106856311416
IZG Nukan,0.0007627385084015335,0.0003381114270442456,0.00016141971263315775,0.0003050594197117352,0.00032206849894520856,0.00041306808436043373,0.00023716659968455963,0.0007560032493919326,0.0032956355001728067
IZG Nukan,0.0007622004417604803,0.00033803443872140775,0.0001614079454079971,0.0003049835520106368,0.0003219771909817369,0.00041292186968445917,0.00023714074811245984,0.0007557464941187397,0.003294412680797917
its JąY Løve Kąt,0.0007994823924186731,0.0003239264559333298,0.00016022822067488464,0.0002820505368311045,0.00029849986760655857,0.0003757642243125961,0.0002505819994869588,0.0007939081746744277,0.0032844418719385335
jg gap 15open,0.00041938453463053697,0.0004959768676202035,0.00019060278620942488,0.0004988292853527012,0.0004719297331918875,0.0005172120193241724,0.0003031566828144068,0.00038376716834183556,0.003280859077485169
jukes fan,0.0003676991665797794,0.0005545358015655639,0.0001662021228968706,0.000533681786620154,0.00048771489981831614,0.0005226194146304937,0.00028811962073421694,0.00035690233856753195,0.0032774751514129266
Happy Game 0923,0.0005244940886159527,0.0004932971839398816,0.00017186081671060355,0.00041016976428028993,0.0003938903255398815,0.0004568820624694029,0.0003128473325986461,0.00051338206337259,0.0032768236375272483
lI Leba Il,0.0007584354398508037,0.00033539925054498396,0.00016378971497328355,0.00030359024537748196,0.00031976152031650446,0.0004096080208301059,0.00023463469314506555,0.0007451282122624491,0.003270347097300678
Tao Zi Nai Xi,0.000831825709980109,0.0002962503001134421,0.00016200629209537758,0.000263343930844973,0.00027259497756989615,0.0003305518421251138,0.00023631774244408665,0.000874983276189822,0.0032678740713628198
hom1e,0.0007449074744695346,0.00034006996674606046,0.00016114411561762095,0.0003065222034722757,0.0003269350029629245,0.00042558673356248293,0.00023613314781549988,0.0007236835621891512,0.00326498220683555
FXRANDAL,0.0007067275972825813,0.00035419019013520304,0.00016095219980666718,0.00031941022727203047,0.0003446201884611819,0.0004600945870904699,0.000238541374513467,0.0006739095255317864,0.0032584458900933875
Script I feed,0.0006534208692059873,0.00038385055405551087,0.00018223890028231223,0.000359185417802105,0.00037013158421215646,0.00047163994605341604,0.00025177006508707176,0.0005833834472950111,0.003255620783993571
XIAOLONG PUMITA,0.0007190089358400297,0.00036629676119024306,0.0001939743076761794,0.0003404193585273284,0.00034028087688239725,0.0004067134370428907,0.0002706975858354727,0.0006164796729555917,0.0032538709359501332
MUSKETOON,0.0007270762594801384,0.0003542849648565312,0.00018169617086887443,0.0003213095100554443,0.0003238461086276548,0.00040274991326305377,0.0002445670547484458,0.0006980657214813625,0.003253595703381505
GTCJR,0.0007430505278050187,0.00034702908505382553,0.00018680630580133125,0.0003167770003265453,0.0003189654788457319,0.0003951385602564164,0.00024235116030848136,0.0006973347483173976,0.003247452866714748
마음이 피곤하다,0.0004469716612766276,0.00041987236153380594,0.00014224287829496987,0.0003188867902899087,0.00031334328081253105,0.00032269153142718026,0.0008234930873737329,0.0004539104093842379,0.003241412000392994
반오십의 희망,0.0008395449709516947,0.0002810092853701549,0.00016033142126909724,0.0002431102912062123,0.00024792593805968795,0.0002872241781800112,0.00026205401851897336,0.0009098811119369943,0.003231081215492826
Izateylon,0.0007758334258328784,0.0003177045236814098,0.0001638902693726889,0.0002859039166878835,0.0002996437896384141,0.0003767099713426302,0.00023243278942865396,0.0007770668506886659,0.003229185536673225
Myrtle,0.0006595854746702667,0.0003721762392992913,0.0001859720879508248,0.0003478812563528048,0.0003584466232720401,0.00045805795756904705,0.00024728610291059816,0.0005862644354291356,0.0032156701774540084
Father,0.00079106748470115,0.0003083874292453458,0.00017191835051269967,0.00027754502655847593,0.0002841445326866399,0.00034725325936881435,0.00023247995873725406,0.000797481552672939,0.003210277594483319
hong Zhong,0.0007563608020608813,0.00032502530043537596,0.00016308244987867868,0.00029201726499290034,0.00031030116356378694,0.0003985055770762761,0.00023426838138799385,0.0007278566802099429,0.003207417619605836
Lost,0.0006351011868412285,0.0003776143214734337,0.00018438427462859472,0.0003542571001716404,0.0003681125222666539,0.000476245691310907,0.0002484703732550756,0.0005630431325735823,0.0032072286025211162
Nye1,0.0006313007306110854,0.0003879440018364989,0.00017585311382396028,0.0003471021038468774,0.00035319987124364364,0.0004485553289236235,0.0002505070254091681,0.0006054298001545937,0.003199891975849451
Gryffinn1,0.0007639801164453741,0.00031763096199391314,0.0001647255792218356,0.0002877902316348447,0.0002994340094953985,0.00037267096952427257,0.000231768772623911,0.0007610970702129413,0.0031990977111524908
Akira the Wild,0.0007277809165133845,0.00033292715692965846,0.00016208936521906915,0.00030352275649026954,0.0003189961807265887,0.00040332102314138805,0.00023360754163314156,0.0007126649178756383,0.003194909858529138
Last summer,0.0007127140519130055,0.00033456830550425594,0.0001615488201355845,0.0003052055106843473,0.00031950141938041346,0.00040055707239791737,0.00023421844948774733,0.0006979783481658112,0.0031662919776690827
dard,0.0007389520253576094,0.0003209998414819283,0.0001633645210950021,0.000290435894835029,0.0003065102770625662,0.0003902613181264485,0.00023049326705903238,0.0007228465622992532,0.003163863707316869
Izateylon,0.0007441792211173146,0.0003137268077037711,0.0001637606023466976,0.00028252339105717456,0.00029583065497773195,0.00037099744800851594,0.00023103762743248625,0.0007533240107765381,0.00315537976342023
