nombre_invocador,region,liga,lps,ranking_mundial,winrate_total,kills_player_kda,deaths_player_kda,assists_player_kda,score
allow317,RU,GrandMaster,535,4627,54.3,7.9,7.2,7.9,0.0021356648602874
Love Aurora,EUW,GrandMaster,533,4641,50.9,7.4,5.1,7.3,0.002135483889782
LORASOTGAY69,LAN,Challenger,628,1868,54.1,6.3,5.1,9.2,0.0021348586245707
Juhan,KR,Challenger,1181,157,60.1,6.5,5.0,9.0,0.0021274186636106
INT Nord,EUW,GrandMaster,704,3160,55.2,3.9,3.6,9.7,0.0021112114941306
Wonszunio,EUNE,GrandMaster,574,4226,57.4,8.2,6.7,7.9,0.0021032303266081
Charolon,LAN,Challenger,772,1206,54.3,5.4,5.3,9.0,0.002102074295099
궁댕히,KR,GrandMaster,507,4942,53.6,6.9,4.1,6.7,0.0020905005313438
Dragonjindi,EUW,GrandMaster,509,4906,51.8,6.1,5.2,9.3,0.0020890832607017
timeforsleep,OCE,GrandMaster,522,4751,50.6,6.8,5.8,8.2,0.0020768835574346
blueblue,LAS,Challenger,597,2064,51.3,8.2,5.3,7.5,0.0020562685637153
YummiBananas,EUW,GrandMaster,516,4819,53.3,6.2,5.0,9.0,0.0020559391662257
YummiBananas,EUW,GrandMaster,516,4819,53.3,6.2,5.0,9.0,0.002055142000721
Techoteco v9,EUW,Challenger,867,876,56.1,6.0,5.2,8.8,0.0020155650090047
星海ゆかこ,JP,GrandMaster,508,4926,51.3,6.5,4.5,8.1,0.002009910550579
kaka qvq,EUW,GrandMaster,546,4493,53.2,4.9,5.1,9.2,0.0020017984945977
枕邊聽心,TW,GrandMaster,507,4947,66.7,7.7,4.1,7.3,0.0019978136080445
kaka qvq,EUW,GrandMaster,546,4493,53.2,4.9,5.1,9.2,0.0019974658943233
im 16 years old,OCE,Challenger,833,999,65.0,8.4,4.3,7.7,0.0019924521930834
Taxer,EUW,GrandMaster,587,4087,57.4,4.5,4.1,10.0,0.0019894508239895
Taxer,EUW,GrandMaster,587,4087,57.4,4.5,4.1,10.0,0.0019705633719952
deadmire,EUW,GrandMaster,505,4966,59.5,6.4,6.3,7.9,0.0019525211516718
deadmire,EUW,GrandMaster,505,4966,59.5,6.4,6.3,7.9,0.0019520297310895
Çhích ßôÑg,VN,Challenger,554,2262,57.0,6.7,5.0,9.2,0.0019452558280671
da go lapa6,EUW,Challenger,871,864,58.9,7.0,4.5,7.7,0.001940868004682
XXBD1,KR,GrandMaster,491,5131,51.5,6.3,3.8,7.1,0.0019298303232052
타 잔,KR,Challenger,938,608,57.2,6.3,4.9,9.0,0.0019182713323305
Permaban07845219,SG,Challenger,569,2196,54.7,8.3,6.8,7.3,0.00191660227294
NO MORE HARAM,EUW,GrandMaster,731,3019,52.1,7.4,5.3,7.0,0.0019100964617554
Zezas,BR,GrandMaster,870,2663,51.8,8.7,4.9,7.1,0.0019088049468591
Agurin,EUW,Challenger,1742,4,57.6,6.4,4.6,8.5,0.0019005422984433
NS Sounda,KR,GrandMaster,520,4777,60.3,6.4,4.7,8.2,0.0018953018107096
NS Sounda,KR,GrandMaster,520,4777,60.3,6.4,4.7,8.2,0.0018935014950507
Timon,EUW,Challenger,953,562,53.7,6.6,6.2,7.7,0.0018929689245037
kidbuuprovip,VN,Challenger,624,1897,55.4,7.0,6.4,7.8,0.001884972940582
NYN,KR,GrandMaster,618,3746,57.0,5.1,4.4,8.5,0.0018699334942776
NYN,KR,GrandMaster,618,3746,57.0,5.1,4.4,8.5,0.001868779728963
EIoHigh Nocturne,BR,GrandMaster,843,2708,52.3,9.3,4.6,5.8,0.0018579638412608
GZeus,EUNE,Challenger,751,1309,54.3,8.3,5.8,9.0,0.0018467864267
SyluhZZZ,LAN,GrandMaster,619,3740,57.6,6.6,5.3,8.3,0.0018229005991448
jorskiiii,EUNE,GrandMaster,534,4644,61.3,7.6,5.1,8.6,0.0017982943797045
Shoujae,LAS,Challenger,586,2118,52.1,6.4,4.5,7.4,0.0017848274953065
Kerri,LAN,GrandMaster,582,4130,52.4,7.0,5.2,6.1,0.0017805732641233
Remax201,LAS,Challenger,749,1324,55.7,4.7,4.6,9.6,0.0017724989946337
조이마더,KR,GrandMaster,570,4259,56.3,5.8,4.2,7.7,0.0017674027879759
조이마더,KR,GrandMaster,570,4259,56.3,5.8,4.2,7.7,0.0017673487850002
ADC IS FRONTLINE,EUW,GrandMaster,647,3512,56.8,6.5,4.7,8.7,0.0017230340146916
KC Skeanz,EUW,GrandMaster,749,2945,52.8,6.5,4.4,8.5,0.0017100907546391
Albetrayber,EUW,Challenger,1217,128,64.9,7.0,4.0,7.8,0.0017048320056364
LOLPROLEGITPLAYE,EUW,GrandMaster,539,4577,49.8,8.0,5.5,6.7,0.0016742600250891
LOLPROLEGITPLAYE,EUW,GrandMaster,539,4577,49.8,8.0,5.5,6.7,0.0016687636530105
maimai0v0,EUW,Challenger,765,1240,61.0,6.1,4.0,6.8,0.0016180742669081
babi fanboy,EUW,GrandMaster,605,3886,57.1,4.9,5.7,10.6,0.0016102808674664
똥 방귀 뿡뿡,KR,Challenger,618,1939,53.2,6.6,4.6,8.6,0.0016074099667532
TwTv Crawlxzz,LAN,Challenger,710,1480,57.0,9.8,5.5,7.3,0.0015716488009385
24 ËKÎM 2015,TR,Challenger,746,1335,55.4,7.3,5.9,8.4,0.0015454986416055
TheEliteJohn,EUW,GrandMaster,630,3642,53.5,7.6,7.4,7.4,0.0014971182556394
XiaoHuaSheng7,KR,GrandMaster,561,4333,55.0,5.0,4.5,7.9,0.001493523783911
Pochitx,LAS,Challenger,651,1732,52.7,6.2,4.5,8.7,0.0014844918423415
ehfs,EUW,GrandMaster,508,4934,52.5,5.5,3.8,7.7,0.0014769031016027
heâven,LAS,Challenger,593,2089,62.7,8.3,4.7,6.2,0.0014377336119898
Mathý,LAS,Challenger,620,1918,51.3,5.5,4.2,7.4,0.0014235960480007
MitelJgKing,EUNE,GrandMaster,516,4817,53.4,7.6,5.2,8.1,0.0014174341814212
MitelJgKing,EUNE,GrandMaster,516,4817,53.4,7.6,5.2,8.1,0.0014130257084482
Yuxiayizhengwan,EUW,Challenger,767,1230,52.6,7.8,5.0,6.5,0.0014052665096604
21kid,EUW,GrandMaster,679,3317,56.6,6.0,4.8,8.1,0.0013863039031218
Riverrrrrrrrrrrr,EUW,GrandMaster,592,4038,54.4,6.9,5.4,6.5,0.0013747896664483
LOL x Khen1,VN,Challenger,511,2515,59.1,8.3,6.5,8.5,0.0013604848621591
Nunu Main,EUW,GrandMaster,579,4167,53.9,3.0,4.4,11.0,0.0013534172704789
Nunu Main,EUW,GrandMaster,579,4167,53.9,3.0,4.4,11.0,0.0013495735893676
a lot 3rd verse,BR,Challenger,1041,346,52.9,6.5,5.2,8.7,0.0012968057440448
Zorian,EUW,GrandMaster,715,3096,56.5,4.9,3.6,9.4,0.0012441932980219
HLE Key1,KR,Challenger,743,1353,54.0,6.5,4.1,7.7,0.0012265490856616
Kurau,PH,Challenger,512,2514,59.0,4.4,5.8,11.1,0.0012226913174369
PËLUKÏNG GÄP,LAN,GrandMaster,544,4522,58.6,6.7,5.4,12.0,0.0011496239271173
PËLUKÏNG GÄP,LAN,GrandMaster,544,4522,58.6,6.7,5.4,12.0,0.0011421666856732
Piwo,LAN,Challenger,624,1900,55.4,7.0,5.5,9.3,0.0010860573132731
그만 날 놔줘,KR,Challenger,719,1440,57.5,6.9,4.4,7.6,0.001078781551866
PAGYS,BR,Challenger,919,670,52.3,4.5,5.1,11.9,0.0010761620431011
Shortley,EUW,Challenger,871,860,54.5,6.7,5.6,9.0,0.0010739962927794
LF BLACK,LAN,Challenger,796,1130,56.6,6.7,6.0,8.0,0.0010689406549298
Diva Thủ Dầu 1,VN,Challenger,713,1456,60.4,8.4,4.5,8.6,0.0010447244108119
lNote,LAN,Challenger,819,1044,55.1,7.0,4.6,8.0,0.0010444980817597
zZHuyềnThọaiZz,VN,Challenger,504,2567,54.4,6.8,5.2,9.1,0.0010434091618384
Pb Lead,TR,Challenger,626,1874,54.5,6.7,5.3,9.7,0.0009706349702231
Hero Lone,BR,GrandMaster,571,4237,53.0,8.8,5.3,6.1,0.0009290088466647
wutian,KR,Challenger,712,1468,59.5,8.0,5.3,8.5,0.0009271592992462
muratar,BR,GrandMaster,808,2786,52.4,9.0,5.6,6.6,0.000924636157474
mâHSEN,TR,Challenger,690,1559,58.1,7.6,4.9,8.5,0.0008882766140389
Elokrix Fanboy,LAN,Challenger,628,1871,57.9,7.9,5.0,6.8,0.0008476014543402
野區爸爸,TW,Challenger,539,2331,57.5,6.4,5.0,9.3,0.0008423898244997
swaglord,EUNE,Challenger,619,1919,54.7,8.8,5.6,7.6,0.0007835597800339
Numvu,LAS,Challenger,593,2085,54.3,6.5,4.8,8.0,0.0007800744521075
Kusa o Miko,EUW,GrandMaster,797,2821,51.9,7.3,5.9,6.1,0.0007785318435772
Viego is trash,EUW,GrandMaster,609,3843,51.1,7.5,5.0,6.2,0.0007598513139371
TryhardEkko,EUNE,Challenger,706,1500,54.8,8.6,4.6,6.2,0.0007485900335226
Beyond Souls,LAN,Challenger,640,1804,61.0,8.0,4.7,7.4,0.0007484607099986
AJVV COMEBACK,LAN,GrandMaster,618,3744,53.2,6.0,5.3,6.7,0.0007346534814765
Betongmisch Gary,EUW,GrandMaster,743,2964,53.6,5.9,5.8,10.1,0.0007260805312159
Oscaarin,LAN,Challenger,624,1899,58.5,5.9,5.3,8.4,0.0006740390233068
Sufle,BR,GrandMaster,845,2701,53.8,5.7,5.9,8.6,0.0006724569696689
Iuuuu Inaa,VN,Challenger,504,2569,62.5,6.3,5.2,9.5,0.0006556549401012
Gabriela Infante,LAN,Challenger,634,1828,66.1,6.1,5.1,9.6,0.0006476863299661
just dont care,LAS,Challenger,570,2189,53.1,4.4,4.3,10.5,0.0006380588329225
Kurt Guterres,BR,GrandMaster,664,3399,53.1,11.1,6.5,7.1,0.0006230154627863
dn1,VN,Challenger,513,2503,60.4,4.9,5.0,10.4,0.0005540096079483
Theocacs,EUW,GrandMaster,723,3057,51.6,5.7,4.6,9.1,0.0005304868902339
SewerBoy,LAS,Challenger,587,2114,53.3,4.7,4.4,9.5,0.0005304767264468
JKG Dude,BR,GrandMaster,692,3249,51.8,4.8,5.5,9.3,0.000487328628165
9드론스포닝풀발업저글링,KR,GrandMaster,555,4408,58.1,5.1,3.9,7.8,0.000483711685569
J1MIZERA1337,EUW,GrandMaster,848,2695,52.8,7.1,5.5,7.9,0.000481630684382
9드론스포닝풀발업저글링,KR,GrandMaster,555,4408,58.1,5.1,3.9,7.8,0.0004813851155329
SHAŁŁ,LAS,Challenger,595,2077,55.0,6.7,5.3,9.3,0.0004518994896347
Sambíno,EUW,GrandMaster,533,4646,53.8,7.3,4.4,7.6,0.0004269438351056
Sambíno,EUW,GrandMaster,533,4646,53.8,7.3,4.4,7.6,0.0004247137757793
mai 1 tinh iu,VN,Challenger,511,2516,63.7,8.2,5.2,7.3,0.0003796176009963
Lowest,EUW,Challenger,801,1107,54.7,5.3,5.3,8.7,0.000371265806358
BIGFATPO,EUW,GrandMaster,637,3578,54.4,5.2,4.6,8.7,0.0003479155095257
Curselol1,BR,Challenger,1132,215,60.9,6.1,5.0,11.3,0.0003451205724356
OhSehun1,VN,Challenger,543,2301,56.6,10.3,5.2,7.8,0.0002967329604913
Blackest Man,EUW,GrandMaster,726,3049,53.2,8.5,6.8,6.2,0.0002741175474378
Chaeyeoni stan,LAN,Challenger,742,1353,53.6,7.0,6.0,7.3,0.0002463328971944
누누교수,KR,GrandMaster,523,4743,52.4,3.8,3.6,11.2,0.0002411311126136
누누교수,KR,GrandMaster,523,4743,52.4,3.8,3.6,11.2,0.000240664661423
DMG Crakan,EUW,GrandMaster,700,3183,53.3,7.3,5.6,8.6,0.0002183363051743
DSKMTMCHHH,EUW,GrandMaster,716,3093,53.4,6.0,5.2,8.1,0.000206481727263
JJBMYU,EUW,GrandMaster,610,3834,52.0,5.4,5.1,8.7,0.0001853695959943
JJBMYU,EUW,GrandMaster,610,3834,52.0,5.4,5.1,8.7,0.0001844966650407
SPACEX ASTRONAUT,LAN,Challenger,678,1600,52.0,6.8,4.6,7.7,0.0001648717155507
jamican banana,EUW,Challenger,1159,174,53.6,3.8,3.1,11.2,0.0001608430317545
Psychopath,TR,Challenger,507,2544,62.7,9.1,5.3,7.9,0.0001543284229787
Yogur de Mango,LAS,Challenger,1116,237,58.0,8.0,4.3,7.4,0.0001422451712386
OPAT04 XDXDXDXD,EUNE,GrandMaster,576,4202,67.4,10.9,6.5,7.7,0.0001407489517592
Marò,EUW,GrandMaster,513,4869,58.5,7.9,5.0,7.9,0.000140224758641
OPAT04 XDXDXDXD,EUNE,GrandMaster,576,4202,67.4,10.9,6.5,7.7,0.0001395155699393
BUFF KEQING,EUW,Challenger,1236,112,57.7,8.2,4.8,6.6,0.000131166876703
Dexti,EUNE,Challenger,596,2070,59.8,9.2,4.4,8.6,0.0001232234634088
Miito,BR,GrandMaster,744,2958,54.2,7.9,5.7,7.9,0.0001207628077769
NICO QLF,EUW,GrandMaster,599,3963,54.6,6.1,5.3,11.0,0.0001200221112487
MENTAL TXRRORlSM,TR,Challenger,1336,64,61.9,11.5,6.6,6.7,0.0001133527229743
thug ward,BR,Challenger,966,537,56.7,8.2,6.7,8.2,9.661365065045508e-05
Azunyan,EUNE,Challenger,722,1420,58.0,7.4,5.1,8.2,9.351923697225756e-05
desti,TR,Challenger,583,2136,66.4,7.9,5.9,8.4,8.263296684977691e-05
Buffy,EUNE,Challenger,609,1973,58.5,6.8,5.9,9.8,7.726664323717633e-05
Waryor,BR,GrandMaster,777,2862,56.2,8.5,5.9,6.9,6.249618469735857e-05
discord gg flied,TR,Challenger,502,2593,61.5,8.1,4.2,7.7,5.25447720074182e-05
LOUD Ronaldinho,BR,Challenger,1169,169,54.7,6.9,5.1,7.7,4.96101647650778e-05
관 계,KR,Challenger,675,1614,55.0,4.9,4.6,10.0,4.8969779513578494e-05
PCS Icarus,EUW,Challenger,906,740,55.9,7.1,5.6,7.2,4.010489000282702e-05
깅 늘,KR,Challenger,832,1007,64.6,7.5,4.2,7.2,3.391899907232276e-05
