nombre_invocador,champ_1,regional_rank_1,kills_champ_1,deaths_champ_1,assists_champ_1,winrate_champ_1,champ_2,regional_rank_2,kills_champ_2,deaths_champ_2,assists_champ_2,winrate_champ_2,champ_3,regional_rank_3,kills_champ_3,deaths_champ_3,assists_champ_3,winrate_champ_3,score
Anya Starlight,Ornn,315,3.9,3.6,7.9,68.8,Sion,343,4.0,3.7,6.8,60.9,Sejuani,13,3.5,4.6,7.8,45.0,0.0013562066425657
Anya Starlight,Ornn,315,3.9,3.6,7.9,68.8,Sion,343,4.0,3.7,6.8,60.9,Sejuani,13,3.5,4.6,7.8,45.0,0.0013553056657509
Anya Starlight,Ornn,310,3.9,3.6,7.9,68.8,Sion,335,4.0,3.7,6.8,60.9,Sejuani,12,3.5,4.6,7.8,45.0,0.0013553056657509
pzxctqw,Olaf,969,4.9,3.5,4.7,51.6,Camille,90,4.8,3.7,5.3,57.3,K'Sante,67,3.5,2.7,5.8,60.9,0.0013518162366504
Hanna 2K4,Graves,182,11.1,5.1,6.4,64.3,Pantheon,1671,11.5,4.0,6.2,78.6,Thresh,511,1.9,4.5,12.9,57.1,0.0013505724787621
bie yi han,Aatrox,603,4.6,3.5,5.6,65.6,Gangplank,618,7.1,5.3,5.8,55.6,Camille,4,6.1,4.7,4.5,31.4,0.0013471294842604
bie yi han,Aatrox,665,4.6,3.5,5.6,65.6,Gangplank,629,6.9,5.3,5.8,54.5,Camille,4,6.1,4.7,4.5,31.4,0.0013471294842604
bie yi han,Aatrox,603,4.6,3.5,5.6,65.6,Gangplank,618,7.1,5.3,5.8,55.6,Camille,4,6.1,4.7,4.5,31.4,0.001345601091737
bie yi han,Aatrox,665,4.6,3.5,5.6,65.6,Gangplank,629,6.9,5.3,5.8,54.5,Camille,4,6.1,4.7,4.5,31.4,0.001345601091737
Yoda Sansky,Jax,236,5.8,5.6,5.3,59.6,Malphite,9,3.2,3.8,8.7,64.3,Nasus,25,4.5,5.1,5.9,58.8,0.0013443996922207
ΤΟR,Shen,255,3.5,4.0,10.8,48.3,Irelia,137,5.8,5.3,5.0,50.9,Zed,58,7.1,4.4,7.1,53.1,0.0013440298715082
ΤΟR,Shen,255,3.5,4.0,10.8,48.3,Irelia,144,5.8,5.3,5.0,50.9,Zed,57,7.1,4.4,7.1,53.1,0.0013440298715082
ΤΟR,Shen,255,3.5,4.0,10.8,48.3,Irelia,144,5.8,5.3,5.0,50.9,Zed,57,7.1,4.4,7.1,53.1,0.0013435486727559
ΤΟR,Shen,255,3.5,4.0,10.8,48.3,Irelia,137,5.8,5.3,5.0,50.9,Zed,58,7.1,4.4,7.1,53.1,0.0013435486727559
Venhamin,Gangplank,211,5.5,6.4,4.4,42.9,Jayce,133,6.5,5.9,5.0,67.9,K'Sante,39,5.1,4.3,5.6,63.6,0.0013342196730704
Venhamin,Gangplank,207,5.5,6.4,4.4,42.9,Jayce,133,6.5,5.9,5.0,67.9,K'Sante,39,5.1,4.3,5.6,63.6,0.0013342196730704
Venhamin,Gangplank,211,5.5,6.4,4.4,42.9,Jayce,133,6.5,5.9,5.0,67.9,K'Sante,39,5.1,4.3,5.6,63.6,0.0013338177554977
Venhamin,Gangplank,207,5.5,6.4,4.4,42.9,Jayce,133,6.5,5.9,5.0,67.9,K'Sante,39,5.1,4.3,5.6,63.6,0.0013338177554977
Senkı,Irelia,180,9.2,7.3,4.1,60.2,Riven,1513,8.0,7.6,4.3,58.5,Akali,9,10.5,8.0,4.6,40.0,0.0013336275674202
Besso,Kled,746,5.8,4.8,7.1,57.9,Shen,13,4.5,3.7,9.1,58.5,Singed,9,4.4,4.4,6.8,52.8,0.0013324740144682
Besso,Kled,661,5.8,4.8,7.2,58.1,Shen,13,4.5,3.6,9.2,59.6,Singed,4,4.4,4.4,6.8,52.8,0.0013324740144682
Besso,Kled,746,5.8,4.8,7.1,57.9,Shen,13,4.5,3.7,9.1,58.5,Singed,9,4.4,4.4,6.8,52.8,0.0013296496911265
Besso,Kled,661,5.8,4.8,7.2,58.1,Shen,13,4.5,3.6,9.2,59.6,Singed,4,4.4,4.4,6.8,52.8,0.0013296496911265
little Aatrox,Darius,428,5.4,5.0,4.1,55.0,Sett,467,6.1,4.9,5.2,61.7,Aatrox,29,4.7,5.0,4.1,47.4,0.0013295141396224
rainy days,Elise,53,11.2,3.5,9.4,88.2,Gangplank,6,6.1,5.4,4.4,53.3,Yone,97,6.8,4.7,4.8,50.0,0.0013262743051201
rainy days,Elise,53,11.2,3.5,9.4,88.2,Gangplank,6,6.1,5.4,4.4,53.3,Yone,97,6.8,4.7,4.8,50.0,0.0013260263127909
ARAM,Jax,125,6.6,4.9,4.1,70.6,Gangplank,2509,8.1,5.7,6.4,60.0,Ryze,393,6.0,4.3,8.6,63.6,0.0013246044788011
Expelles,Poppy,688,3.7,4.0,6.6,49.4,Kled,15,5.9,5.0,7.8,61.5,Zac,6,4.0,4.5,8.5,50.0,0.0013226754091365
o temido bagre,K'Sante,632,5.0,3.5,6.7,51.7,Gnar,872,3.5,4.2,5.6,51.6,Sion,16,4.9,4.5,7.7,61.5,0.0013170197962473
o temido bagre,K'Sante,674,5.0,3.5,6.7,51.7,Gnar,851,3.5,4.2,5.6,51.6,Sion,16,5.0,4.4,7.8,60.0,0.0013170197962473
o temido bagre,K'Sante,674,5.0,3.5,6.7,51.7,Gnar,851,3.5,4.2,5.6,51.6,Sion,16,5.0,4.4,7.8,60.0,0.001316781725754
o temido bagre,K'Sante,632,5.0,3.5,6.7,51.7,Gnar,872,3.5,4.2,5.6,51.6,Sion,16,4.9,4.5,7.7,61.5,0.001316781725754
Soy Vegeta,Ezreal,220,7.6,8.1,6.9,43.8,Irelia,2125,5.4,7.3,3.7,53.3,Jarvan IV,864,8.1,5.3,12.9,64.3,0.0013113431904851
Split Push,Illaoi,58,5.0,5.9,3.1,63.5,Jax,172,4.1,5.4,4.2,59.3,Jayce,2,3.2,6.3,4.6,45.5,0.0013063966121792
Split Push,Illaoi,57,5.0,5.9,3.1,63.5,Jax,172,4.1,5.4,4.2,59.3,Jayce,2,3.2,6.3,4.6,45.5,0.0013063966121792
Split Push,Illaoi,58,5.0,5.9,3.1,63.5,Jax,172,4.1,5.4,4.2,59.3,Jayce,2,3.2,6.3,4.6,45.5,0.0013063386298247
Split Push,Illaoi,57,5.0,5.9,3.1,63.5,Jax,172,4.1,5.4,4.2,59.3,Jayce,2,3.2,6.3,4.6,45.5,0.0013063386298247
なつめです,Sion,33,3.6,4.0,8.9,67.2,Jayce,1,5.5,6.3,5.3,55.6,Gwen,28,4.9,4.9,4.4,60.0,0.0013002245396337
WindLoL,Olaf,340,7.5,4.6,4.5,61.0,Renekton,1624,6.6,4.5,4.1,55.4,Darius,27,5.6,5.5,4.5,58.8,0.001299888926911
Waku Waku Week,Olaf,651,6.0,4.5,4.7,54.8,Darius,1125,4.7,4.0,3.9,48.8,Karma,21,1.4,5.0,11.0,60.0,0.0012970005890341
Waku Waku Week,Olaf,644,6.0,4.5,4.7,54.8,Darius,1116,4.7,4.0,3.9,48.8,Karma,21,1.4,5.0,11.0,60.0,0.0012970005890341
Waku Waku Week,Olaf,651,6.0,4.5,4.7,54.8,Darius,1125,4.7,4.0,3.9,48.8,Karma,21,1.4,5.0,11.0,60.0,0.001296595961308
Waku Waku Week,Olaf,644,6.0,4.5,4.7,54.8,Darius,1116,4.7,4.0,3.9,48.8,Karma,21,1.4,5.0,11.0,60.0,0.001296595961308
wlzz,K'Sante,680,3.4,3.8,6.0,53.7,Darius,845,5.6,4.2,4.4,63.7,Aatrox,41,4.3,4.5,4.9,51.9,0.0012961128240862
wlzz,K'Sante,673,3.4,3.8,6.0,53.7,Darius,830,5.6,4.2,4.4,63.7,Aatrox,41,4.3,4.5,4.9,51.9,0.0012961128240862
Solarbacca,Gangplank,83,7.0,5.3,6.3,54.1,Yasuo,38,3.7,6.7,7.1,58.3,Irelia,425,4.4,7.3,4.4,33.3,0.0012954307812888
Kirov,Kled,83,6.6,5.3,5.9,55.6,K'Sante,2057,4.2,4.0,6.8,60.6,Sion,7,4.3,4.9,8.1,54.2,0.0012948380608541
BeteIgeuse,Riven,163,6.5,5.7,4.6,62.5,Jayce,112,7.2,6.5,2.9,46.2,Lee Sin,2622,5.7,5.5,7.7,50.0,0.0012946075958484
wlzz,K'Sante,680,3.4,3.8,6.0,53.7,Darius,845,5.6,4.2,4.4,63.7,Aatrox,41,4.3,4.5,4.9,51.9,0.0012940975259282
wlzz,K'Sante,673,3.4,3.8,6.0,53.7,Darius,830,5.6,4.2,4.4,63.7,Aatrox,41,4.3,4.5,4.9,51.9,0.0012940975259282
Find Team,Camille,441,5.6,3.5,4.5,56.3,Sion,12,2.9,3.7,6.6,50.0,Ashe,31,2.6,4.1,9.0,48.0,0.0012803437739007
Pichu,Poppy,337,4.9,6.6,7.1,54.5,Sona,3,2.5,7.3,13.4,47.2,Lulu,104,1.8,4.9,9.1,55.6,0.0012740484698178
Helcrank,Aatrox,218,6.3,5.4,4.0,57.9,Jayce,1626,7.3,7.1,4.7,64.3,Tryndamere,31,6.6,5.1,2.4,57.1,0.0012660266127221
어쩌라고맞짱뜰까,Jax,121,3.8,5.2,3.0,39.5,Jayce,778,5.3,4.1,4.7,69.6,Fiora,779,5.1,5.4,4.9,50.0,0.0012656545709082
Shrek,Nunu y Willump,293,4.4,6.3,12.7,57.7,K'Sante,895,4.1,4.9,6.5,54.2,Ornn,37,3.2,3.6,7.3,55.6,0.0012550359601954
Shrek,Nunu y Willump,293,4.4,6.3,12.7,57.7,K'Sante,841,4.1,4.9,6.5,54.2,Ornn,38,3.2,3.6,7.3,55.6,0.0012550359601954
한국화약 황사장,Jax,75,4.4,4.9,3.5,71.9,Gangplank,264,5.5,3.4,7.1,61.9,Jayce,2781,6.3,6.2,6.4,55.0,0.0012529051714491
Shrek,Nunu y Willump,293,4.4,6.3,12.7,57.7,K'Sante,841,4.1,4.9,6.5,54.2,Ornn,38,3.2,3.6,7.3,55.6,0.00124980138796
Shrek,Nunu y Willump,293,4.4,6.3,12.7,57.7,K'Sante,895,4.1,4.9,6.5,54.2,Ornn,37,3.2,3.6,7.3,55.6,0.00124980138796
Geiger,K'Sante,743,5.0,4.4,7.9,50.0,Jax,454,5.1,4.3,4.9,50.0,Cho'Gath,3542,6.5,3.7,6.3,45.5,0.0012435630092767
Geiger,K'Sante,745,5.0,4.4,7.9,50.0,Jax,455,5.1,4.3,4.9,50.0,Cho'Gath,3563,6.5,3.7,6.3,45.5,0.0012435630092767
Geiger,K'Sante,743,5.0,4.4,7.9,50.0,Jax,454,5.1,4.3,4.9,50.0,Cho'Gath,3542,6.5,3.7,6.3,45.5,0.0012375389383049
Geiger,K'Sante,745,5.0,4.4,7.9,50.0,Jax,455,5.1,4.3,4.9,50.0,Cho'Gath,3563,6.5,3.7,6.3,45.5,0.0012375389383049
SappyMaskSalesmn,K'Sante,568,4.3,3.9,6.4,57.3,Fiora,23,4.6,4.4,3.3,58.3,Sejuani,123,3.5,5.1,9.1,53.8,0.0012359127627384
SappyMaskSalesmn,K'Sante,618,4.3,3.9,6.4,57.3,Fiora,25,4.5,4.5,3.3,57.1,Sejuani,149,3.5,5.1,9.1,53.8,0.0012359127627384
SappyMaskSalesmn,K'Sante,618,4.3,3.9,6.4,57.3,Fiora,25,4.5,4.5,3.3,57.1,Sejuani,149,3.5,5.1,9.1,53.8,0.0012328629673913
SappyMaskSalesmn,K'Sante,568,4.3,3.9,6.4,57.3,Fiora,23,4.6,4.4,3.3,58.3,Sejuani,123,3.5,5.1,9.1,53.8,0.0012328629673913
摳腳JO太郎,Singed,84,4.0,3.2,8.9,63.5,Darius,2155,6.0,3.5,4.3,48.6,Aatrox,2,5.1,3.4,5.8,51.2,0.0012306302579624
台服蠻王教科書1,Tryndamere,107,5.9,3.6,3.6,66.7,Olaf,2150,6.7,4.6,3.9,57.1,Darius,1,6.1,3.9,3.5,52.2,0.0012301935618989
Divinetheon,Pantheon,121,7.0,3.0,5.0,57.7,Aatrox,2802,10.0,7.0,5.0,33.3,K'Sante,16,9.5,6.4,7.2,14.3,0.0012301883822576
0NSUZ UCURUM,Aatrox,54,2.0,5.0,3.0,71.6,Gragas,2233,6.9,4.4,6.9,75.0,Nami,1,4.9,3.9,7.6,37.5,0.0012288451225083
recep ivedik OTP,Sylas,97,10.9,4.0,5.9,67.4,Yone,2152,7.3,6.2,4.9,57.1,Gangplank,11,9.4,7.3,5.4,59.3,0.001224209589965
OtpRiku,Darius,329,7.8,5.9,4.8,56.3,Olaf,1343,9.8,6.4,5.2,59.4,Nautilus,184,2.4,6.2,13.3,55.6,0.0012239820718678
OtpRiku,Darius,320,7.8,5.9,4.8,56.3,Olaf,1331,9.8,6.4,5.2,59.4,Nautilus,182,2.4,6.2,13.3,55.6,0.0012239820718678
OtpRiku,Darius,320,7.8,5.9,4.8,56.3,Olaf,1331,9.8,6.4,5.2,59.4,Nautilus,182,2.4,6.2,13.3,55.6,0.001222690067374
OtpRiku,Darius,329,7.8,5.9,4.8,56.3,Olaf,1343,9.8,6.4,5.2,59.4,Nautilus,184,2.4,6.2,13.3,55.6,0.001222690067374
Dương Phạm 15 HP,Jax,54,7.2,5.1,4.5,62.7,Twitch,2306,12.5,3.7,9.2,90.9,Gwen,11,9.5,4.1,4.5,87.5,0.0012187566189075
GARENK1NG,Garen,191,5.8,3.3,3.4,53.8,Pantheon,2367,6.3,4.8,4.6,57.1,Mordekaiser,14,6.1,3.5,4.2,52.6,0.0012181922549496
siornn,Ornn,42,3.3,3.4,8.1,63.9,Sion,2137,7.6,7.2,5.5,70.8,Gangplank,1,10.5,7.9,7.1,56.3,0.0012167661879345
Haka,Jax,211,8.8,6.0,3.9,71.4,Fiora,1733,7.5,5.7,5.0,75.0,Gwen,140,7.9,5.2,3.2,72.7,0.0012077594518211
Riven king,Riven,3,6.6,5.3,5.3,61.5,Nidalee,2440,6.0,5.4,9.1,57.9,Lee Sin,2,8.1,6.6,9.2,57.1,0.0012024925443267
ni lai wo siii,Jayce,207,5.7,4.5,4.5,52.2,Jax,2863,6.4,4.8,5.6,72.7,Fiora,457,5.6,3.9,2.9,68.4,0.0011997491649682
Δ Desperate,Kayle,3,4.0,3.0,4.0,61.4,Nasus,2457,6.1,3.3,4.1,57.8,Maestro Yi,6,6.7,3.2,5.2,38.1,0.0011980404428641
SK JENAX,Jax,528,5.0,4.1,4.7,63.6,Jayce,1070,6.4,5.2,6.3,43.8,Gangplank,2986,6.2,5.3,7.2,58.3,0.0011929479503373
Gantim,Jax,47,5.2,3.6,4.5,57.3,Camille,2607,4.7,3.8,5.2,64.0,Volibear,13,4.8,2.9,11.1,87.5,0.0011814160956111
ZRUXKNFNGI,Darius,510,12.6,4.5,4.3,80.0,Gangplank,399,9.8,8.1,3.9,57.1,Kalista,3942,8.6,5.6,3.2,41.7,0.0011769216928576
Thago,Kennen,522,5.4,4.7,5.4,53.2,Wukong,2249,5.1,5.4,5.6,42.9,Lulu,4,0.5,4.3,9.7,33.3,0.0011737062760223
Trùm top,Olaf,143,8.3,4.9,4.2,62.0,Lucian,2518,12.8,6.2,9.9,90.0,Ezreal,14,9.3,5.6,5.8,50.0,0.0011700810379795
b d l n,Jayce,64,4.9,7.3,4.6,42.9,Lee Sin,2337,8.0,4.1,5.1,60.0,Caitlyn,2529,6.4,6.6,8.9,50.0,0.0011626456587904
EIated,Jayce,271,5.9,4.6,6.8,60.6,Renekton,2804,5.1,4.7,4.9,61.4,Gwen,11,6.0,4.9,5.5,50.0,0.0011415734431544
mewinnersqueue,Jayce,624,5.7,6.0,5.1,55.8,Jax,2837,6.7,5.3,4.6,71.0,Gangplank,85,5.6,7.4,5.7,38.1,0.0011356313288783
Kem Bông,Sejuani,21,5.9,3.0,9.1,77.2,Nidalee,3311,6.4,6.6,10.0,38.5,Renekton,1,4.6,2.6,4.4,60.0,0.0011352681949155
Cylainius,K'Sante,431,4.0,3.9,6.1,54.0,Darius,2527,5.7,4.7,3.7,48.8,Ornn,38,1.8,3.4,7.1,62.5,0.0011319866248132
chunkyfart123,Udyr,706,3.3,4.1,6.4,58.2,K'Sante,2408,2.9,4.8,5.1,45.2,Ornn,31,2.3,4.9,9.2,52.6,0.0010995123792938
chunkyfart123,Udyr,703,3.3,4.1,6.4,58.2,K'Sante,2390,2.9,4.8,5.1,45.2,Ornn,31,2.3,4.9,9.2,52.6,0.0010995123792938
chunkyfart123,Udyr,706,3.3,4.1,6.4,58.2,K'Sante,2408,2.9,4.8,5.1,45.2,Ornn,31,2.3,4.9,9.2,52.6,0.0010968897351977
chunkyfart123,Udyr,703,3.3,4.1,6.4,58.2,K'Sante,2390,2.9,4.8,5.1,45.2,Ornn,31,2.3,4.9,9.2,52.6,0.0010968897351977
lExiledBladel,Shen,142,4.4,3.8,8.4,59.2,Ornn,3151,4.2,3.9,7.2,56.4,Gangplank,3,7.2,7.6,7.9,56.5,0.0010839816731822
速與我擊劍,Rengar,55,8.0,4.9,5.5,51.7,Sett,3165,6.8,5.3,6.0,64.3,Olaf,64,6.2,4.8,4.9,61.1,0.0010818744717498
Pákó Dlayer,Sett,286,7.5,7.1,5.0,52.3,Darius,2251,8.4,6.7,3.5,55.0,Mordekaiser,25,6.2,5.7,4.3,50.0,0.0010773215738522
Pákó Dlayer,Sett,284,7.5,7.1,5.0,52.3,Darius,2289,8.4,6.7,3.5,55.0,Mordekaiser,25,6.2,5.7,4.3,50.0,0.0010773215738522
Pákó Dlayer,Sett,284,7.5,7.1,5.0,52.3,Darius,2289,8.4,6.7,3.5,55.0,Mordekaiser,25,6.2,5.7,4.3,50.0,0.0010723349228684
Pákó Dlayer,Sett,286,7.5,7.1,5.0,52.3,Darius,2251,8.4,6.7,3.5,55.0,Mordekaiser,25,6.2,5.7,4.3,50.0,0.0010723349228684
TwTv KoKooPuffs,Sejuani,25,3.9,3.8,7.5,52.8,Irelia,3109,5.8,5.3,4.1,62.3,Poppy,12,3.8,4.1,6.6,62.7,0.0010663945159872
NOVO Lobellan,Ornn,975,2.8,4.5,8.7,55.6,Sett,2725,5.0,5.4,6.4,55.2,Shen,26,3.3,4.2,11.5,62.7,0.0010663577681479
NOVO Lobellan,Ornn,926,2.8,4.5,8.7,55.6,Sett,2642,5.0,5.4,6.4,55.2,Shen,27,3.3,4.2,11.5,62.7,0.0010663577681479
NOVO Lobellan,Ornn,975,2.8,4.5,8.7,55.6,Sett,2725,5.0,5.4,6.4,55.2,Shen,26,3.3,4.2,11.5,62.7,0.0010531531955393
NOVO Lobellan,Ornn,926,2.8,4.5,8.7,55.6,Sett,2642,5.0,5.4,6.4,55.2,Shen,27,3.3,4.2,11.5,62.7,0.0010531531955393
Riven Pidona,Riven,502,6.9,5.7,5.2,56.1,Fiora,3205,6.1,5.8,4.4,70.0,Irelia,39,4.9,6.5,4.1,45.5,0.0010530639804009
김민교만나면던짐,Akshan,220,7.6,5.5,5.2,64.4,Gangplank,8,5.6,5.2,4.7,59.1,K'Sante,1705,3.5,6.0,5.3,29.4,0.001041494380041
Sssuperset,Rengar,838,6.3,4.1,4.0,56.6,Mordekaiser,65,3.6,4.2,3.0,40.0,Jax,1823,3.3,3.8,3.3,38.9,0.0010312152621003
shogun123,Jayce,11,4.4,5.7,4.2,56.5,Fiora,9423,4.5,3.3,3.4,82.4,Caitlyn,709,6.8,5.2,7.1,50.0,0.0010195206153134
Desha,Jayce,267,5.8,6.2,5.1,51.6,Akshan,2673,9.1,5.8,5.3,73.1,Riven,9,6.3,3.9,3.2,42.9,0.0010179841112736
Desha,Jayce,249,5.7,6.1,5.1,51.6,Akshan,2677,9.0,5.7,5.3,74.1,Riven,9,6.3,3.9,3.2,42.9,0.0010179841112736
Легкий,Darius,92,8.1,4.5,4.3,59.1,Jhin,2926,7.6,4.8,8.4,51.9,Jax,3,5.4,5.7,3.7,66.7,0.0010169612175851
Tekken 8,Illaoi,575,5.0,4.8,3.9,60.6,Jhin,3626,8.1,5.3,9.8,50.0,Urgot,8,4.0,6.7,3.0,33.3,0.0010164465907875
Desha,Jayce,267,5.8,6.2,5.1,51.6,Akshan,2673,9.1,5.8,5.3,73.1,Riven,9,6.3,3.9,3.2,42.9,0.0010162372145687
Desha,Jayce,249,5.7,6.1,5.1,51.6,Akshan,2677,9.0,5.7,5.3,74.1,Riven,9,6.3,3.9,3.2,42.9,0.0010162372145687
草太先生,Gangplank,32,5.4,3.5,5.8,60.3,Sion,3783,1.9,2.3,5.2,62.5,Jayce,2,6.8,5.5,8.8,66.7,0.0010023417719434
cRa 11,Renekton,197,5.9,4.4,4.5,61.1,K'Sante,3948,5.0,3.8,8.5,60.0,Darius,24,6.9,5.3,4.8,47.8,0.0009713651868393
Vortum,Olaf,370,6.8,5.2,4.6,60.0,Akshan,4006,8.4,5.5,5.9,60.0,Gangplank,33,6.0,5.0,6.6,45.5,0.0009704344462591
Samuel Kim,Darius,509,6.1,3.9,4.2,62.0,Wukong,3878,6.4,4.3,5.9,49.2,Malphite,4,3.9,3.3,7.8,60.4,0.00096103089465
Samuel Kim,Darius,406,6.1,3.9,4.2,62.5,Wukong,3854,6.4,4.3,5.9,49.2,Malphite,5,4.0,3.3,7.9,62.2,0.00096103089465
VlaDzukill,Yasuo,186,5.9,5.9,4.6,56.8,Yone,4058,4.9,6.1,3.6,43.5,Irelia,19,7.5,7.3,3.6,40.0,0.0009589102578148
Samuel Kim,Darius,509,6.1,3.9,4.2,62.0,Wukong,3878,6.4,4.3,5.9,49.2,Malphite,4,3.9,3.3,7.8,60.4,0.0009577070396448
Samuel Kim,Darius,406,6.1,3.9,4.2,62.5,Wukong,3854,6.4,4.3,5.9,49.2,Malphite,5,4.0,3.3,7.9,62.2,0.0009577070396448
Cosmic Clown,Aurelion Sol,186,9.1,4.1,8.4,72.5,Sion,4257,4.5,5.8,6.7,57.7,Illaoi,14,6.5,6.4,3.6,62.5,0.0009542317483802
地上最暖男,Gnar,179,5.1,3.3,4.9,61.1,Gangplank,4216,6.4,4.4,7.1,76.5,Jayce,7,4.9,4.1,4.1,60.0,0.0009483503187949
살퀸레,Quinn,144,4.8,3.9,4.4,54.5,Tristana,8,3.7,3.9,4.4,46.2,Karma,2615,2.2,4.4,8.6,46.2,0.0009441504800913
NazZarusiek,Ornn,292,3.5,4.6,6.8,63.2,Malphite,3788,4.0,4.7,7.5,58.3,Jax,264,3.8,5.4,3.2,45.5,0.0009346614627548
NazZarusiek,Ornn,291,3.5,4.6,6.8,63.2,Malphite,3724,4.0,4.7,7.5,58.3,Jax,265,3.8,5.4,3.2,45.5,0.0009346614627548
半糖還是不甜,Malphite,153,4.3,4.2,7.5,61.5,Renekton,3223,4.7,4.0,5.3,59.1,K'Sante,22,2.7,3.2,5.6,50.0,0.000931706287114
NazZarusiek,Ornn,292,3.5,4.6,6.8,63.2,Malphite,3788,4.0,4.7,7.5,58.3,Jax,264,3.8,5.4,3.2,45.5,0.0009273722639265
NazZarusiek,Ornn,291,3.5,4.6,6.8,63.2,Malphite,3724,4.0,4.7,7.5,58.3,Jax,265,3.8,5.4,3.2,45.5,0.0009273722639265
Müneccîm,Gragas,125,7.3,5.7,7.9,62.5,Malphite,4382,6.0,4.9,9.4,64.7,Vladimir,10,6.6,6.1,5.4,50.0,0.0009231235237029
DUDA LINDA DMS,Fiora,242,7.0,5.3,2.8,56.8,Jax,4718,6.9,6.8,3.9,68.4,Kassadin,40,7.9,6.4,4.4,42.1,0.0009095908692067
PaoPaoPW YuJian,Camille,223,6.3,3.9,5.8,74.2,Fiora,4560,6.4,4.8,3.9,47.6,Irelia,1,6.5,5.5,6.5,69.2,0.0009083168691115
Yutaa,Kled,90,5.6,4.6,5.8,56.1,Shyvana,4615,5.1,5.2,5.7,52.5,Lillia,4,4.8,3.9,6.7,57.1,0.0008991181164615
lunacia,Jax,82,6.3,3.9,3.2,59.2,K'Sante,4668,5.2,3.3,5.9,69.6,Camille,25,4.7,4.8,4.2,53.8,0.000898650829881
我想當你的姬姬,Sion,59,3.4,3.2,8.2,63.5,Yuumi,10715,1.1,3.6,12.4,36.8,Swain,1,3.7,4.8,8.2,50.0,0.000885292683647
Pengunini,Pantheon,235,8.0,7.0,7.0,54.9,Garen,4379,7.2,5.6,5.5,60.9,Ezreal,12,7.8,6.7,7.5,45.7,0.000882304066172
Pengunini,Pantheon,201,8.2,7.2,7.0,57.4,Garen,4028,7.1,5.4,5.4,61.7,Wukong,11,6.4,5.8,5.5,50.0,0.000882304066172
ICON K chø,Irelia,145,7.3,6.5,5.7,50.0,Akali,4496,6.9,4.1,4.5,57.7,Fiora,31,6.3,4.3,4.5,56.7,0.0008766147235788
TOPKING,Riven,114,9.6,4.1,7.5,82.1,Jax,4945,8.8,4.1,4.7,58.8,Fiora,14,7.3,3.6,5.3,75.0,0.0008734835207748
Hiuu2 x Tmar,Irelia,192,9.8,4.2,4.3,68.2,Gragas,5095,6.1,3.9,6.5,55.6,Jax,939,9.0,5.8,5.7,54.5,0.0008582811780496
Pengunini,Pantheon,235,8.0,7.0,7.0,54.9,Garen,4379,7.2,5.6,5.5,60.9,Ezreal,12,7.8,6.7,7.5,45.7,0.0008498497140496
Pengunini,Pantheon,201,8.2,7.2,7.0,57.4,Garen,4028,7.1,5.4,5.4,61.7,Wukong,11,6.4,5.8,5.5,50.0,0.0008498497140496
The amazin spidy,Fiora,629,5.3,3.7,3.7,70.4,Jax,237,9.1,4.9,4.1,50.0,Gangplank,3271,7.3,4.1,6.3,46.7,0.0008441551263573
Trusts Me,Fiora,55,7.8,5.3,4.3,64.7,Jayce,5658,7.9,7.9,6.9,48.3,Aatrox,6,10.5,5.4,6.2,60.0,0.000843932532444
Allorim,Poppy,111,3.8,3.4,5.8,60.5,Neeko,7810,5.3,3.9,4.4,55.2,Shen,15,3.8,2.8,11.1,71.4,0.0008369219329245
oOYi一JiangOo2,Riven,58,6.2,4.3,3.5,51.8,Camille,5513,6.8,4.9,4.4,59.1,Fiora,21,5.5,4.1,2.8,59.5,0.0008349356992967
Azhy,Riven,509,5.3,4.0,4.6,59.7,Fiora,8,5.2,5.4,2.8,33.3,Camille,5103,5.8,5.4,5.8,54.5,0.0008334148503977
Panghi,Ornn,759,3.5,3.5,7.4,58.5,K'Sante,5343,3.5,4.3,5.6,66.7,Jax,25,5.9,5.5,3.3,41.7,0.000824373024097
You are Mine tea,Bel'Veth,592,4.8,5.7,5.8,55.9,Sett,5010,4.9,5.8,5.8,58.2,Kayle,11,3.2,4.8,4.0,40.0,0.0008208727435682
MegaJ,Ornn,171,2.4,3.5,7.2,60.5,Kennen,11304,5.5,4.7,5.5,59.3,Gwen,4,4.6,5.1,3.6,45.5,0.0008190928973562
Ascendant,Gnar,24,6.1,4.3,5.6,75.0,Jayce,6661,7.2,6.0,5.4,61.9,Kayle,10,7.1,4.8,6.0,73.7,0.000808946821472
Calcetin Sucio,Cho'Gath,181,5.7,4.5,5.8,58.7,Kled,6220,5.4,5.0,7.3,52.8,Nami,3,1.2,5.2,14.6,52.9,0.0008069371985816
GuizorPET,Sion,318,5.8,9.1,4.7,53.1,Gangplank,5895,8.5,7.2,5.7,56.9,Twitch,14,8.8,6.4,6.2,60.6,0.0008031180814124
Random 752937,Riven,237,5.7,6.0,4.2,55.6,Fiora,6150,7.1,6.9,5.6,58.8,Irelia,36,4.9,8.1,4.4,33.3,0.0007984117071117
Laines,Sett,54,6.4,5.6,4.2,52.1,Darius,8013,7.2,5.1,3.8,58.5,Yasuo,7,6.7,6.2,4.7,58.1,0.0007938902669487
6R Elokrix,Tryndamere,170,8.3,4.2,3.6,59.8,Fiora,7418,5.6,3.9,3.9,52.0,Olaf,3,5.6,4.8,3.2,61.5,0.0007895585892736
