nombre_invocador,champ_1,regional_rank_1,kills_champ_1,deaths_champ_1,assists_champ_1,winrate_champ_1,champ_2,regional_rank_2,kills_champ_2,deaths_champ_2,assists_champ_2,winrate_champ_2,champ_3,regional_rank_3,kills_champ_3,deaths_champ_3,assists_champ_3,winrate_champ_3,score
jay mata gay,Ekko,538,9.0,4.3,6.8,56.2,Kha'Zix,13,6.3,3.6,4.8,40.0,Yone,844,4.8,7.3,4.3,25.0,0.0028698387565656
CAVALÃO DO AMASS,Zed,641,9.0,5.0,6.0,50.2,Talon,36,9.6,4.2,6.3,42.9,Ekko,105,8.6,5.1,6.5,57.1,0.0028692831881526
CAVALÃO DO AMASS,Zed,588,9.0,5.0,6.0,50.5,Talon,38,9.6,4.2,6.4,42.2,Ekko,87,8.6,5.0,6.4,57.1,0.0028692831881526
CAVALÃO DO AMASS,Zed,588,9.0,5.0,6.0,50.5,Talon,38,9.6,4.2,6.4,42.2,Ekko,87,8.6,5.0,6.4,57.1,0.002859729339436
CAVALÃO DO AMASS,Zed,641,9.0,5.0,6.0,50.2,Talon,36,9.6,4.2,6.3,42.9,Ekko,105,8.6,5.1,6.5,57.1,0.002859729339436
staring at stars,Rengar,444,10.4,5.3,5.5,61.5,Graves,1195,7.7,3.8,6.8,65.4,Zed,16,9.4,5.1,6.1,40.9,0.0028527208301627
Whynot,Gragas,67,7.3,4.6,7.2,62.2,Nidalee,2,8.1,5.4,6.9,44.8,Lee Sin,36,8.2,5.9,7.4,47.6,0.0028516563386567
Her Kîng,Lee Sin,103,9.1,2.9,8.7,72.2,Olaf,74,8.2,2.2,7.5,82.4,Viego,9,6.9,3.9,6.6,70.6,0.002838709004478
Lucasjack89,Lee Sin,490,7.3,5.1,7.6,53.7,Graves,24,7.6,4.1,6.8,61.0,Lillia,50,7.3,4.3,8.7,70.4,0.0028278720427052
SASIOVERLXRDD,Rengar,508,8.6,4.7,6.2,57.1,Viego,17,8.1,4.6,6.2,53.8,Ekko,10,8.3,4.1,6.9,61.1,0.0028103563343518
bëebëe,Maokai,484,4.1,4.4,11.3,61.7,Udyr,10,4.0,4.5,8.8,50.0,Jarvan IV,1145,6.3,5.8,9.7,47.6,0.0028088827544842
NukerFTW,Viego,646,10.5,5.5,6.4,65.8,Kayn,1028,14.3,6.2,6.2,64.5,Lee Sin,4,9.1,6.1,8.0,50.0,0.0028040952063988
care bad girl,Kayn,344,9.8,5.9,7.0,60.0,Sylas,1221,11.3,6.3,7.4,58.3,Fiora,17,5.2,5.3,3.8,63.3,0.0027973702382165
Vocho ssj,Maokai,603,4.9,5.6,10.7,68.4,Sylas,40,7.3,6.1,7.5,40.6,Vi,692,5.4,5.8,11.5,64.0,0.0027753063542401
tarzan good kid,Lee Sin,624,8.5,4.2,7.9,57.6,Wukong,211,8.2,4.6,8.9,76.5,Viego,173,6.2,4.7,5.7,43.8,0.0027688588192574
tarzan good kid,Lee Sin,627,8.5,4.2,7.9,57.6,Wukong,217,8.2,4.6,8.9,76.5,Viego,170,6.2,4.7,5.7,43.8,0.0027688588192574
H0NE,Bel'Veth,19,9.6,4.9,6.7,62.2,Sylas,2243,11.3,5.3,7.6,61.7,Kindred,3,10.8,6.3,6.8,61.4,0.0027667349102
tarzan good kid,Lee Sin,624,8.5,4.2,7.9,57.6,Wukong,211,8.2,4.6,8.9,76.5,Viego,173,6.2,4.7,5.7,43.8,0.0027655576269364
tarzan good kid,Lee Sin,627,8.5,4.2,7.9,57.6,Wukong,217,8.2,4.6,8.9,76.5,Viego,170,6.2,4.7,5.7,43.8,0.0027655576269364
gggman,Nunu y Willump,181,4.7,3.7,10.9,54.5,Lee Sin,18,5.5,3.4,5.4,48.4,Galio,2332,2.7,3.3,7.2,57.9,0.0027594203259132
wenwinwenwinwenw,Udyr,564,5.5,4.3,8.3,53.8,Gragas,37,6.1,3.9,6.1,48.5,Maokai,39,4.0,5.1,9.4,50.0,0.0027352826508621
oKyler1,Ekko,584,8.4,3.9,7.7,65.2,Sejuani,3,3.7,3.6,12.0,61.9,Zac,16,4.3,5.1,9.4,42.9,0.0027340022793142
oKyler1,Ekko,583,8.4,3.9,7.7,65.2,Sejuani,3,3.7,3.6,12.0,61.9,Zac,16,4.3,5.1,9.4,42.9,0.0027340022793142
oKyler1,Ekko,583,8.4,3.9,7.7,65.2,Sejuani,3,3.7,3.6,12.0,61.9,Zac,16,4.3,5.1,9.4,42.9,0.0027309784521415
oKyler1,Ekko,584,8.4,3.9,7.7,65.2,Sejuani,3,3.7,3.6,12.0,61.9,Zac,16,4.3,5.1,9.4,42.9,0.0027309784521415
shiB,Zed,149,8.8,4.6,6.7,56.3,Graves,1825,7.7,4.1,6.8,54.9,Renekton,20,7.6,4.9,4.9,54.4,0.0027271597749305
Arrti,Maokai,152,4.7,4.6,12.4,68.9,Sylas,1662,8.0,6.5,8.3,43.5,Vi,14,5.3,3.9,8.2,57.1,0.0027186596644806
R0CK Gucio,Vi,267,6.0,4.7,10.1,56.0,Wukong,204,7.0,5.0,8.0,68.2,Sejuani,2502,5.7,3.9,13.6,72.2,0.002717005897525
시드마이어의문명,Lee Sin,165,6.8,4.4,7.6,50.0,Nidalee,2292,8.0,4.8,9.2,62.5,Elise,958,7.2,3.7,8.2,75.0,0.0027122813851305
snøwƒall,Viego,863,7.7,5.8,8.1,52.1,Sejuani,68,5.1,3.2,11.6,59.1,Graves,35,8.0,5.8,7.1,51.5,0.0027085999667753
YSTM,Sylas,462,10.6,5.0,7.5,68.8,Ashe,91,3.4,6.8,14.1,48.0,Maokai,675,5.7,6.0,8.2,30.0,0.0026834071077857
Epilogue for you,Viego,229,6.9,4.5,7.1,56.1,Sylas,30,7.1,5.0,7.2,53.1,Lee Sin,100,6.2,5.0,7.7,42.4,0.0026678042410515
Alexxanderkyling,Vi,453,6.7,4.2,9.3,56.5,Wukong,995,8.2,3.8,8.1,57.1,Jarvan IV,1472,6.7,4.1,10.9,58.8,0.0026639291879778
유렉이,Maokai,307,4.0,3.5,9.8,48.8,Rakan,299,2.1,3.3,13.1,71.4,Gragas,32,6.3,3.0,7.5,65.4,0.0026556546691841
GoldFish999,Taliyah,529,5.4,5.3,10.1,54.2,Elise,12,7.4,4.2,9.0,59.8,Olaf,26,5.6,5.3,6.6,56.0,0.0026362485884477
Tsar Simeon I,Graves,170,5.9,4.3,7.3,53.1,Maokai,13,4.0,3.9,12.5,72.1,Jarvan IV,19,5.0,4.1,13.1,70.3,0.0026343726520336
Imgoingbackto505,Wukong,884,7.3,5.1,8.5,60.0,Kindred,43,8.8,6.7,7.2,63.5,Hecarim,9,6.6,6.0,8.5,53.7,0.0026285001717882
fjlnxm,Maestro Yi,38,9.7,5.4,5.7,60.5,Kayn,53,9.3,4.6,5.8,51.9,Pantheon,4,10.4,5.1,5.8,58.3,0.002602371244171
smile on face,Lee Sin,494,9.9,4.3,8.4,57.1,Sejuani,25,4.8,4.3,12.5,38.1,Graves,2031,9.0,4.0,6.9,56.3,0.0026021674118493
祭改你公,Sejuani,103,3.6,3.6,12.2,67.6,Zac,2249,3.5,4.5,12.4,56.1,Ekko,3,6.7,4.9,8.7,61.8,0.0025883822195184
Hyper,Lee Sin,455,10.1,5.8,8.2,51.7,Sylas,38,10.1,6.3,6.6,47.6,Zed,1598,6.8,5.6,6.6,42.1,0.0025765355266425
she a bit loco,Graves,674,7.9,4.6,8.8,59.0,Elise,129,7.5,4.4,8.8,55.6,Karma,1665,3.1,5.2,13.2,58.8,0.0025722447967923
Love Jax,Zac,568,4.4,3.6,9.5,54.5,Maokai,34,3.8,5.1,10.2,52.2,Poppy,866,3.4,3.1,9.2,50.0,0.0025618004244394
Love Jax,Zac,570,4.4,3.6,9.5,54.5,Maokai,35,3.8,5.1,10.2,52.2,Poppy,859,3.4,3.1,9.2,50.0,0.0025618004244394
Love Jax,Zac,570,4.4,3.6,9.5,54.5,Maokai,35,3.8,5.1,10.2,52.2,Poppy,859,3.4,3.1,9.2,50.0,0.002561385991198
Love Jax,Zac,568,4.4,3.6,9.5,54.5,Maokai,34,3.8,5.1,10.2,52.2,Poppy,866,3.4,3.1,9.2,50.0,0.002561385991198
VITB Skeanz,Aurelion Sol,717,11.6,2.9,9.4,90.0,Viego,327,8.2,4.2,8.4,70.0,Graves,1055,9.0,2.0,5.6,62.5,0.0025524971929012
pazpeaceful2,Ekko,186,8.6,5.7,7.4,55.2,Lee Sin,26,5.5,8.0,10.5,45.5,Elise,2009,5.3,8.0,6.6,20.0,0.0025451791355796
love gatitos,Rengar,512,9.3,4.7,5.7,63.8,Diana,8,6.8,5.5,7.7,42.9,Vi,1849,4.8,5.6,9.4,58.8,0.0025415531234509
준밧드쳐패는놈,Lee Sin,247,6.1,4.1,7.6,54.2,Gragas,155,4.1,3.9,7.6,49.1,Nidalee,86,5.5,3.2,8.3,48.8,0.0025328276091163
Maxxxxxxxx,Sylas,467,11.1,5.2,5.3,57.9,Graves,16,9.4,4.4,5.4,58.1,Volibear,45,6.3,4.1,8.0,60.5,0.0025078665404326
LF GirIfriend,Kindred,219,9.3,6.4,6.3,52.2,Renata Glasc,27,1.9,5.8,16.9,75.6,Aurelion Sol,3,8.3,4.4,7.8,65.6,0.0025076681771582
LF GirIfriend,Kindred,244,9.3,6.4,6.3,52.2,Renata Glasc,27,1.9,5.9,16.7,73.8,Aurelion Sol,3,8.3,4.4,7.8,65.6,0.0025076681771582
LF GirIfriend,Kindred,244,9.3,6.4,6.3,52.2,Renata Glasc,27,1.9,5.9,16.7,73.8,Aurelion Sol,3,8.3,4.4,7.8,65.6,0.0025050925612655
LF GirIfriend,Kindred,219,9.3,6.4,6.3,52.2,Renata Glasc,27,1.9,5.8,16.9,75.6,Aurelion Sol,3,8.3,4.4,7.8,65.6,0.0025050925612655
Pray u,Elise,477,6.1,4.7,8.1,59.2,Ashe,45,2.2,5.5,12.6,60.9,Wukong,24,6.3,4.4,6.9,60.0,0.0024892136533945
Pray u,Elise,478,6.1,4.7,8.1,59.2,Ashe,45,2.2,5.5,12.6,60.9,Wukong,23,6.3,4.4,6.9,60.0,0.0024892136533945
Pray u,Elise,477,6.1,4.7,8.1,59.2,Ashe,45,2.2,5.5,12.6,60.9,Wukong,24,6.3,4.4,6.9,60.0,0.002488995718793
Pray u,Elise,478,6.1,4.7,8.1,59.2,Ashe,45,2.2,5.5,12.6,60.9,Wukong,23,6.3,4.4,6.9,60.0,0.002488995718793
고마해라마이묻따,Nidalee,382,7.7,3.8,8.4,58.7,Lee Sin,126,6.3,4.6,7.4,41.5,Sylas,1505,8.1,4.6,5.9,55.6,0.002479482164889
Irode,Elise,283,7.2,3.9,7.5,65.5,Sejuani,5,3.2,4.7,9.2,50.0,Vi,1636,4.6,4.0,4.6,42.9,0.0024683367977258
nightblue3,Elise,532,7.6,5.5,8.1,58.6,Wukong,25,6.2,5.2,8.3,56.0,Vi,14,6.2,6.2,9.7,52.4,0.0024666032871122
Iuckgame9,Lee Sin,305,7.3,4.4,7.7,57.9,Olaf,76,5.3,5.1,3.3,46.4,Nidalee,63,8.9,4.6,7.4,51.3,0.0024394827082722
lllllllllllllllp,Kindred,477,6.9,5.1,6.1,55.1,Zac,62,4.5,4.0,6.5,50.0,Viego,2221,6.2,3.2,7.5,66.7,0.0024348194089271
NB MaxouTigrou,Bel'Veth,697,7.7,4.7,6.2,61.4,Ivern,1899,2.7,3.4,11.3,50.8,Sion,14,4.2,5.9,5.8,35.0,0.0024289820772239
Novita,Bel'Veth,53,7.5,6.0,6.8,59.2,Katarina,3,7.1,6.8,5.0,53.3,Viego,91,5.7,7.9,6.0,35.7,0.0024213082171636
Šanti,Xin Zhao,313,6.8,5.2,7.9,62.2,Viego,39,8.5,5.4,8.3,54.5,Sylas,2,8.8,5.7,7.0,61.1,0.0024115456975228
Šanti,Xin Zhao,319,6.8,5.2,7.9,62.2,Viego,34,8.5,5.4,8.3,54.5,Sylas,2,8.8,5.7,7.0,61.1,0.0024115456975228
Šanti,Xin Zhao,319,6.8,5.2,7.9,62.2,Viego,34,8.5,5.4,8.3,54.5,Sylas,2,8.8,5.7,7.0,61.1,0.0024111214083369
Šanti,Xin Zhao,313,6.8,5.2,7.9,62.2,Viego,39,8.5,5.4,8.3,54.5,Sylas,2,8.8,5.7,7.0,61.1,0.0024111214083369
visão,Maokai,575,4.0,6.3,12.7,57.9,Lee Sin,23,6.6,6.1,8.6,44.2,Graves,104,7.8,5.2,8.2,54.9,0.0023958556038441
visão,Maokai,535,4.1,6.3,12.7,57.3,Lee Sin,23,6.6,6.1,8.6,44.2,Graves,105,7.8,5.2,8.2,54.9,0.0023958556038441
HKR Ritaken,Ekko,507,8.4,5.5,8.1,54.9,Shaco,1828,9.8,6.0,8.0,57.7,Sett,52,5.0,5.9,6.7,47.9,0.0023938816256146
visão,Maokai,535,4.1,6.3,12.7,57.3,Lee Sin,23,6.6,6.1,8.6,44.2,Graves,105,7.8,5.2,8.2,54.9,0.0023924293570021
visão,Maokai,575,4.0,6.3,12.7,57.9,Lee Sin,23,6.6,6.1,8.6,44.2,Graves,104,7.8,5.2,8.2,54.9,0.0023924293570021
DiDï,Lee Sin,687,7.1,5.1,9.0,60.0,Sejuani,146,4.2,4.4,9.8,46.4,Maokai,256,4.3,3.8,12.8,83.3,0.0023863335160156
only rat 1v9,Kayn,275,9.6,4.8,5.1,51.7,Twitch,207,6.3,5.9,7.9,72.7,Maestro Yi,156,7.1,5.9,5.8,56.3,0.0023846602215566
only rat 1v9,Kayn,282,9.6,4.8,5.1,51.7,Twitch,210,6.3,5.9,7.9,72.7,Maestro Yi,154,7.1,5.9,5.8,56.3,0.0023846602215566
only rat 1v9,Kayn,282,9.6,4.8,5.1,51.7,Twitch,210,6.3,5.9,7.9,72.7,Maestro Yi,154,7.1,5.9,5.8,56.3,0.0023816059039671
only rat 1v9,Kayn,275,9.6,4.8,5.1,51.7,Twitch,207,6.3,5.9,7.9,72.7,Maestro Yi,156,7.1,5.9,5.8,56.3,0.0023816059039671
Agoniº,Elise,59,6.2,4.3,6.7,45.5,Nidalee,2851,9.1,5.1,8.1,50.0,Sylas,220,7.2,4.2,5.5,53.8,0.0023663316892454
Yuki,Nidalee,570,10.5,3.6,9.0,69.4,Janna,184,0.3,2.9,12.8,56.3,Yuumi,1,1.4,3.9,12.2,58.3,0.0023580726940159
Yuki,Nidalee,572,10.5,3.6,9.0,69.4,Janna,184,0.3,2.9,12.8,56.3,Yuumi,1,1.4,3.9,12.2,58.3,0.0023580726940159
Yuki,Nidalee,572,10.5,3.6,9.0,69.4,Janna,184,0.3,2.9,12.8,56.3,Yuumi,1,1.4,3.9,12.2,58.3,0.0023574079585091
Yuki,Nidalee,570,10.5,3.6,9.0,69.4,Janna,184,0.3,2.9,12.8,56.3,Yuumi,1,1.4,3.9,12.2,58.3,0.0023574079585091
Scrappy,Yone,173,6.5,4.7,5.2,59.5,Graves,2672,6.1,4.1,7.5,54.8,Kayn,4,8.6,6.6,6.2,40.0,0.0023551484123838
already enough,Rengar,241,15.9,3.8,5.5,80.4,Draven,1,18.3,8.1,4.3,84.2,Kayn,180,12.6,2.1,6.8,100.0,0.0023440364727813
already enough,Rengar,236,15.9,3.8,5.5,80.4,Draven,1,18.3,8.1,4.3,84.2,Kayn,177,12.6,2.1,6.8,100.0,0.0023440364727813
Sorien,Wukong,139,8.4,4.6,9.1,81.8,Taliyah,67,6.4,5.8,8.5,52.9,Udyr,602,6.1,4.8,9.5,73.3,0.0023438810648051
already enough,Rengar,241,15.9,3.8,5.5,80.4,Draven,1,18.3,8.1,4.3,84.2,Kayn,180,12.6,2.1,6.8,100.0,0.0023437925457857
already enough,Rengar,236,15.9,3.8,5.5,80.4,Draven,1,18.3,8.1,4.3,84.2,Kayn,177,12.6,2.1,6.8,100.0,0.0023437925457857
all dog,Bel'Veth,368,9.5,5.0,5.7,66.7,Diana,7,10.3,6.1,7.0,50.0,Kha'Zix,3041,10.5,5.8,7.1,61.5,0.0023398979558599
FATEOFDEATHXXXXX,Lee Sin,601,8.9,4.2,8.4,66.7,Jarvan IV,5,5.0,4.2,13.3,52.6,Viego,2166,7.7,3.8,8.5,66.7,0.0023384066891665
hwb7,Nidalee,531,8.5,4.4,9.4,61.1,Graves,147,5.9,3.8,7.3,56.3,Ekko,629,8.6,4.1,5.6,57.1,0.0023258125070444
Disco Goguś,Nunu y Willump,168,3.4,5.2,12.2,55.1,Jarvan IV,2903,4.2,6.3,15.5,61.5,Heimerdinger,48,3.5,4.3,5.9,70.0,0.0023230809573914
qvttzxcc,Lee Sin,465,6.7,5.8,8.3,50.0,Kindred,890,8.7,5.5,6.7,71.8,Sylas,28,7.8,6.0,6.6,56.4,0.00230601240103
qvttzxcc,Lee Sin,465,6.7,5.8,8.3,50.0,Kindred,889,8.7,5.5,6.7,71.8,Sylas,29,7.8,6.0,6.6,56.4,0.00230601240103
qvttzxcc,Lee Sin,465,6.7,5.8,8.3,50.0,Kindred,889,8.7,5.5,6.7,71.8,Sylas,29,7.8,6.0,6.6,56.4,0.0023059563108436
qvttzxcc,Lee Sin,465,6.7,5.8,8.3,50.0,Kindred,890,8.7,5.5,6.7,71.8,Sylas,28,7.8,6.0,6.6,56.4,0.0023059563108436
16yo haha,Irelia,216,6.2,5.2,4.9,52.9,Jarvan IV,486,7.2,3.6,12.9,93.8,Rengar,18,9.6,4.7,6.6,60.0,0.0023010031670257
16yo haha,Irelia,218,6.2,5.2,4.9,52.9,Jarvan IV,480,7.2,3.6,12.9,93.8,Rengar,18,9.6,4.7,6.6,60.0,0.0023010031670257
16yo haha,Irelia,216,6.2,5.2,4.9,52.9,Jarvan IV,486,7.2,3.6,12.9,93.8,Rengar,18,9.6,4.7,6.6,60.0,0.0023002559252055
16yo haha,Irelia,218,6.2,5.2,4.9,52.9,Jarvan IV,480,7.2,3.6,12.9,93.8,Rengar,18,9.6,4.7,6.6,60.0,0.0023002559252055
MandenMedSkovlen,Gragas,547,7.2,2.8,9.5,63.6,Wukong,415,6.2,3.9,5.9,54.5,Vi,1896,4.9,4.3,8.7,45.5,0.0022963485888645
Canelo Alvarez,Graves,285,7.1,3.8,6.7,54.7,Diana,7,6.8,4.5,7.6,40.6,Lee Sin,288,8.1,4.3,9.5,57.1,0.0022963188096089
Canelo Alvarez,Graves,279,7.1,3.8,6.7,54.7,Diana,7,6.8,4.5,7.6,40.6,Lee Sin,291,8.1,4.3,9.5,57.1,0.0022963188096089
Canelo Alvarez,Graves,279,7.1,3.8,6.7,54.7,Diana,7,6.8,4.5,7.6,40.6,Lee Sin,291,8.1,4.3,9.5,57.1,0.0022960105203489
Canelo Alvarez,Graves,285,7.1,3.8,6.7,54.7,Diana,7,6.8,4.5,7.6,40.6,Lee Sin,288,8.1,4.3,9.5,57.1,0.0022960105203489
erevin,Evelynn,38,9.4,5.2,8.0,58.2,Annie,3057,6.6,5.7,10.4,60.0,Fiddlesticks,2,5.3,8.5,11.4,50.0,0.0022936883338391
οlaf,Olaf,62,9.4,5.1,6.3,60.7,Sylas,3,10.3,4.8,7.1,56.0,Ekko,2,8.0,4.4,7.2,56.7,0.0022896701772708
οlaf,Olaf,61,9.4,5.1,6.3,60.7,Sylas,3,10.3,4.8,7.1,56.0,Ekko,2,8.0,4.4,7.2,56.7,0.0022896701772708
οlaf,Olaf,61,9.4,5.1,6.3,60.7,Sylas,3,10.3,4.8,7.1,56.0,Ekko,2,8.0,4.4,7.2,56.7,0.0022896021117946
οlaf,Olaf,62,9.4,5.1,6.3,60.7,Sylas,3,10.3,4.8,7.1,56.0,Ekko,2,8.0,4.4,7.2,56.7,0.0022896021117946
quitrainbow6,Udyr,364,5.2,3.3,8.3,61.0,Maokai,25,3.0,4.4,9.4,45.0,Nautilus,1585,2.4,6.6,12.5,36.4,0.0022844845215966
FαkeTaxi,Lee Sin,648,8.6,3.9,9.4,66.7,Elise,288,9.1,4.0,7.8,52.4,Viego,1732,6.6,5.6,8.6,45.0,0.0022699868718205
Wynncraftian,Lee Sin,426,8.2,4.2,7.6,53.7,Graves,73,9.8,5.1,8.6,58.8,Viego,838,6.1,4.5,5.4,50.0,0.0022655511381067
Amongusíta,Cho'Gath,284,6.2,4.2,6.2,59.4,Vi,24,5.4,3.6,7.5,75.0,Trundle,90,6.5,3.3,10.4,66.7,0.0022577497111043
Amongusíta,Cho'Gath,278,6.2,4.2,6.2,59.4,Vi,24,5.4,3.6,7.5,75.0,Trundle,91,6.5,3.3,10.4,66.7,0.0022577497111043
Amongusíta,Cho'Gath,284,6.2,4.2,6.2,59.4,Vi,24,5.4,3.6,7.5,75.0,Trundle,90,6.5,3.3,10.4,66.7,0.0022576989492435
Amongusíta,Cho'Gath,278,6.2,4.2,6.2,59.4,Vi,24,5.4,3.6,7.5,75.0,Trundle,91,6.5,3.3,10.4,66.7,0.0022576989492435
Pentaless,Nunu y Willump,30,3.5,4.0,11.5,55.9,Maokai,19,2.7,3.9,8.9,62.5,Maestro Yi,62,5.8,8.1,5.8,15.4,0.0022489635745613
講話會分心,Ekko,174,11.0,3.9,6.2,65.6,Rek'Sai,2849,8.7,4.6,8.6,62.5,Kindred,71,9.5,4.9,8.3,61.5,0.0022458971122781
foreigner,Karma,90,2.0,5.2,12.8,58.8,Nidalee,53,8.2,4.6,7.9,68.8,Elise,64,7.4,3.5,8.8,63.6,0.0022430086005712
foreigner,Karma,91,2.0,5.2,12.8,58.8,Nidalee,53,8.2,4.6,7.9,68.8,Elise,65,7.4,3.5,8.8,63.6,0.0022430086005712
foreigner,Karma,91,2.0,5.2,12.8,58.8,Nidalee,53,8.2,4.6,7.9,68.8,Elise,65,7.4,3.5,8.8,63.6,0.0022428761762117
foreigner,Karma,90,2.0,5.2,12.8,58.8,Nidalee,53,8.2,4.6,7.9,68.8,Elise,64,7.4,3.5,8.8,63.6,0.0022428761762117
REALG4LlFE,Kindred,233,8.9,4.7,7.4,68.2,Evelynn,2,11.1,3.4,5.7,73.3,Jinx,87,4.2,4.3,5.6,30.0,0.0022415321495841
REALG4LlFE,Kindred,235,8.9,4.7,7.4,68.2,Evelynn,2,11.1,3.4,5.7,73.3,Jinx,89,4.2,4.3,5.6,30.0,0.0022415321495841
DarkTranquillity,Thresh,127,2.3,4.5,15.6,57.9,Viego,9,5.9,3.7,7.2,54.4,Graves,14,6.3,4.3,8.4,44.4,0.0022360769645979
mliw,Lee Sin,524,7.5,4.4,8.6,55.9,Vi,115,6.8,3.8,7.0,57.1,Sylas,350,8.7,4.2,8.4,70.0,0.002231421056554
mliw,Lee Sin,528,7.5,4.4,8.6,55.9,Vi,116,6.8,3.8,7.0,57.1,Sylas,350,8.7,4.2,8.4,70.0,0.002231421056554
mliw,Lee Sin,524,7.5,4.4,8.6,55.9,Vi,115,6.8,3.8,7.0,57.1,Sylas,350,8.7,4.2,8.4,70.0,0.0022311163065602
mliw,Lee Sin,528,7.5,4.4,8.6,55.9,Vi,116,6.8,3.8,7.0,57.1,Sylas,350,8.7,4.2,8.4,70.0,0.0022311163065602
REALG4LlFE,Kindred,235,8.9,4.7,7.4,68.2,Evelynn,2,11.1,3.4,5.7,73.3,Jinx,89,4.2,4.3,5.6,30.0,0.0022292590945336
REALG4LlFE,Kindred,233,8.9,4.7,7.4,68.2,Evelynn,2,11.1,3.4,5.7,73.3,Jinx,87,4.2,4.3,5.6,30.0,0.0022292590945336
我不爛了,Lee Sin,60,9.5,4.3,9.5,62.5,Samira,3170,9.9,6.4,4.0,57.1,Sylas,119,11.8,6.4,7.9,58.3,0.0022279204459011
zuizuizui,Lee Sin,468,7.4,4.6,8.4,64.0,Nidalee,21,8.6,5.2,8.8,62.8,Vi,182,6.0,5.9,9.6,60.6,0.0022201952750009
im risk,Viego,639,9.6,6.0,6.7,54.3,Samira,1911,11.8,7.0,5.5,60.5,Jhin,25,8.1,6.3,7.9,50.0,0.0022114120687668
im risk,Viego,591,9.6,6.0,6.7,54.3,Samira,1930,11.8,6.9,5.5,61.4,Jhin,24,8.1,6.3,7.9,50.0,0.0022114120687668
EL ÅLGUACIL,Wukong,264,6.6,4.3,8.3,55.8,Sylas,11,7.0,5.3,5.5,47.6,Kindred,69,8.4,5.6,6.8,58.3,0.0022107134392341
BERTINAT0,Fiddlesticks,634,8.0,5.6,8.3,55.9,Janna,1826,0.7,3.5,13.7,52.9,Kassadin,17,6.7,3.3,5.7,50.0,0.0022081687799315
BERTINAT0,Fiddlesticks,626,8.0,5.6,8.3,55.9,Janna,1811,0.7,3.5,13.7,52.9,Kassadin,18,6.7,3.3,5.7,50.0,0.0022081687799315
PokéMart,Maokai,620,4.2,3.8,11.6,52.6,Graves,2651,8.5,4.2,7.3,52.9,Karthus,1008,8.6,5.2,7.9,56.3,0.0022077316401721
im risk,Viego,591,9.6,6.0,6.7,54.3,Samira,1930,11.8,6.9,5.5,61.4,Jhin,24,8.1,6.3,7.9,50.0,0.0022066465678121
im risk,Viego,639,9.6,6.0,6.7,54.3,Samira,1911,11.8,7.0,5.5,60.5,Jhin,25,8.1,6.3,7.9,50.0,0.0022066465678121
BERTINAT0,Fiddlesticks,634,8.0,5.6,8.3,55.9,Janna,1826,0.7,3.5,13.7,52.9,Kassadin,17,6.7,3.3,5.7,50.0,0.0022021003372581
BERTINAT0,Fiddlesticks,626,8.0,5.6,8.3,55.9,Janna,1811,0.7,3.5,13.7,52.9,Kassadin,18,6.7,3.3,5.7,50.0,0.0022021003372581
哆垃貢,Rek'Sai,73,7.0,4.8,7.4,58.1,Sylas,3091,6.4,4.8,6.7,56.3,Sion,3,2.3,4.7,5.8,37.5,0.0021944919898089
UANL Píngus,Sylas,294,7.6,6.0,7.2,55.3,Gragas,1115,5.8,3.5,7.3,50.0,Wukong,123,10.3,5.3,10.5,62.5,0.0021881790409231
UANL Píngus,Sylas,299,7.6,6.0,7.2,55.3,Gragas,1116,5.8,3.5,7.3,50.0,Wukong,127,10.3,5.3,10.5,62.5,0.0021881790409231
i never glve up,Sylas,690,9.3,5.4,7.8,56.8,Graves,108,7.8,4.4,6.6,45.2,Kindred,128,8.8,6.3,8.6,61.8,0.0021874889359039
UANL Píngus,Sylas,294,7.6,6.0,7.2,55.3,Gragas,1115,5.8,3.5,7.3,50.0,Wukong,123,10.3,5.3,10.5,62.5,0.0021872873689808
UANL Píngus,Sylas,299,7.6,6.0,7.2,55.3,Gragas,1116,5.8,3.5,7.3,50.0,Wukong,127,10.3,5.3,10.5,62.5,0.0021872873689808
DOLOR ZEN MENTAL,Graves,271,5.8,3.6,5.9,51.0,Kha'Zix,15,8.4,3.7,7.1,57.5,Maokai,55,4.2,3.5,11.5,63.6,0.0021754970293528
RinaHamu,Evelynn,52,9.0,5.4,7.5,53.9,Sylas,4,8.1,5.8,7.5,54.2,Camille,3,4.5,5.2,5.9,51.2,0.0021499690749827
RinaHamu,Evelynn,64,9.0,5.4,7.5,53.9,Sylas,4,8.1,5.8,7.4,53.6,Camille,3,4.5,5.2,5.9,51.2,0.0021499690749827
RinaHamu,Evelynn,52,9.0,5.4,7.5,53.9,Sylas,4,8.1,5.8,7.5,54.2,Camille,3,4.5,5.2,5.9,51.2,0.0021493630208622
RinaHamu,Evelynn,64,9.0,5.4,7.5,53.9,Sylas,4,8.1,5.8,7.4,53.6,Camille,3,4.5,5.2,5.9,51.2,0.0021493630208622
Ðegurechaff,Lee Sin,77,7.6,5.0,7.6,58.1,Maokai,3068,5.2,5.1,11.5,59.3,Sylas,40,9.3,6.4,7.9,44.4,0.0021479825874982
Shysaßßòüó,Shen,215,2.7,2.0,9.2,61.9,Maokai,1049,3.9,4.1,12.4,57.1,Ashe,100,2.1,3.7,13.0,44.4,0.0021415759952859
