nombre_invocador,champ_1,regional_rank_1,kills_champ_1,deaths_champ_1,assists_champ_1,winrate_champ_1,champ_2,regional_rank_2,kills_champ_2,deaths_champ_2,assists_champ_2,winrate_champ_2,champ_3,regional_rank_3,kills_champ_3,deaths_champ_3,assists_champ_3,winrate_champ_3,score
GGarizz,Lee Sin,54,5.2,4.7,7.5,46.2,Ahri,70,4.0,2.0,8.0,81.8,Tristana,2,4.3,3.6,5.2,47.6,0.004876659249292
K B,Karma,79,3.1,2.9,10.5,61.8,Viktor,52,4.5,3.9,6.5,63.3,Vex,19,5.7,4.8,6.4,43.5,0.004868332494247
Chocolate Avelã,Alistar,370,2.0,4.5,15.4,57.1,Braum,39,1.5,3.6,12.2,50.0,Draven,30,6.4,4.4,6.4,45.0,0.0048655545336981
Conveying,Aurelion Sol,446,8.1,4.4,7.2,63.8,Lux,4,3.5,5.1,11.4,61.9,Viktor,32,5.1,5.5,6.4,45.5,0.0048653357373448
XDXD123,Syndra,44,5.3,4.2,6.9,64.3,Vex,2,5.7,5.0,8.3,55.3,Akali,7,4.6,4.6,5.2,50.0,0.0048611194017217
Acuarelas,Gangplank,90,8.6,4.6,6.0,73.3,Cassiopeia,16,5.9,3.4,6.7,66.7,Ryze,1,6.3,3.3,11.1,91.7,0.0048579809004113
왕 자,Yone,245,6.5,4.7,4.8,62.2,Yasuo,13,6.3,5.9,5.6,54.7,Qiyana,38,6.8,5.3,6.0,56.6,0.0048527698451426
Daddy,Kassadin,28,8.9,2.5,4.7,56.3,Ryze,153,7.8,3.6,6.5,56.3,Vladimir,2,8.3,5.1,7.4,57.1,0.0048521414152717
Dept,Graves,19,8.5,5.1,7.8,77.3,Sylas,5,7.6,5.9,8.0,71.4,Ryze,16,5.8,4.2,6.2,58.8,0.0048416975835326
Yassuo,Yasuo,358,6.6,7.1,6.8,55.8,Veigar,21,4.6,5.0,6.0,65.2,Syndra,102,4.2,6.6,6.2,42.9,0.004841264878646
rinnetensei,Vladimir,135,7.1,3.3,5.4,58.7,Anivia,136,6.0,3.2,6.8,57.7,Viktor,10,5.8,4.1,6.3,45.0,0.0048405465992717
Wenelinfo,Zoe,414,7.2,3.4,7.7,62.0,Akali,6,7.0,3.8,4.3,46.5,Vel'Koz,181,5.7,3.9,8.1,60.0,0.0048380184508274
campamidplease,Jayce,428,6.2,7.5,7.4,60.4,Irelia,13,6.2,7.1,4.7,47.5,Sylas,225,5.8,5.7,6.3,47.2,0.0048365268442669
헤이스트,Pyke,203,7.0,4.8,7.8,53.5,Galio,70,4.2,3.4,9.0,65.8,Akshan,2,6.9,4.7,4.9,50.7,0.004826260073515
baba is a sheep,Taliyah,172,9.3,4.3,9.0,63.9,Akshan,1,11.8,5.3,6.4,73.7,Rumble,51,14.1,4.9,7.3,73.3,0.0048238430435864
eYa Beaupere,Orianna,499,4.4,2.9,7.9,62.5,Tristana,4,6.9,3.3,4.1,66.7,Azir,152,4.1,3.4,4.8,62.5,0.0048209864923904
Wotah,Zoe,29,8.1,3.9,8.3,67.9,Taliyah,4,6.0,5.6,11.5,76.5,Annie,5,4.3,6.7,10.1,33.3,0.0048207984254347
Meowies uωu,Twisted Fate,235,6.2,4.1,8.6,59.4,Bardo,6,3.2,6.9,13.8,38.1,Ahri,452,7.9,3.9,6.3,71.4,0.0048164468693562
Braigtzoul,Viego,179,8.9,5.4,6.0,57.0,Sylas,166,10.2,5.2,6.2,54.5,Yone,12,7.0,6.3,3.7,20.0,0.0048163413832146
pulga asesina,LeBlanc,195,3.0,1.0,15.0,56.3,Seraphine,4,6.6,3.9,6.6,62.1,Zoe,56,3.1,5.4,13.4,29.4,0.0048150965988271
ksiaze balagan I,Zoe,179,6.9,4.2,6.7,58.5,Seraphine,6,1.5,4.0,15.5,69.2,Malphite,210,7.0,6.3,6.3,66.7,0.0048141900221632
Nadyel,Sylas,146,7.1,5.7,5.4,60.4,Galio,8,5.4,4.4,8.2,57.6,Malphite,12,4.2,4.8,7.7,66.7,0.0048129713053888
red pepper tuna,Jayce,132,6.8,4.6,5.6,68.8,Irelia,165,6.6,6.1,5.3,58.6,Sylas,533,5.6,4.6,6.3,63.2,0.004807565240818
JoacoFutbol1,Irelia,115,7.6,6.6,5.3,57.4,Lee Sin,6,7.2,4.8,10.9,69.2,Vex,264,4.5,5.4,5.5,36.4,0.0048075213871851
DN4HP,Akali,350,7.8,5.4,4.2,55.3,Yone,11,5.0,5.2,4.6,60.4,Aatrox,12,5.6,6.5,5.9,41.0,0.0048031237886725
트빅카,Aurelion Sol,276,6.4,4.1,7.1,56.5,Twisted Fate,34,4.7,3.5,8.8,73.1,Annie,87,3.8,3.9,11.1,68.8,0.0048027736495126
암낫디온리원,Jayce,290,6.1,5.2,7.7,76.6,Renekton,1,4.9,5.1,6.4,42.9,Azir,371,4.1,5.7,6.4,42.5,0.0048027701523341
Bornecaster,Viktor,32,6.5,6.0,7.8,54.8,Ahri,285,7.0,5.5,8.0,62.7,Ezreal,3,6.4,5.8,7.8,48.3,0.0048003980970632
kirakiraluna,Ryze,23,7.0,4.4,8.3,72.0,Karma,1,4.3,3.6,12.1,82.6,Draven,2,10.1,8.1,6.3,60.0,0.0047997582715842
Thumper,Ryze,450,5.9,2.9,7.7,62.5,Syndra,3,6.6,2.5,6.2,60.0,Varus,7,5.5,3.8,7.0,58.3,0.0047968620371206
DKB Mittelmäßig,Tristana,473,8.1,3.7,3.9,65.6,Akali,257,7.0,3.5,4.9,56.7,Akshan,357,9.2,4.2,6.9,61.9,0.0047964675372191
Envy Me diff,Ezreal,138,6.5,4.6,5.9,60.0,Galio,86,7.4,4.3,11.0,67.6,Swain,6,4.8,5.3,9.7,50.0,0.0047958610066783
twitch AKEN47,Yasuo,401,6.4,5.3,6.3,58.0,Sylas,100,7.0,5.7,7.0,59.6,Yone,46,6.5,4.9,5.8,57.7,0.0047948005066254
Ryuin,Zoe,398,6.9,4.2,7.8,50.0,Akshan,209,9.6,5.3,8.0,65.0,Pantheon,784,5.9,5.1,10.7,86.7,0.0047886324191221
Eeee boyyyy,Katarina,46,12.3,5.0,6.1,63.9,Diana,76,12.6,5.7,6.6,59.3,Yone,4,10.0,6.5,4.7,70.0,0.0047863324627146
Lotus,LeBlanc,77,8.9,3.3,6.4,56.2,Caitlyn,4,4.9,4.4,7.3,41.7,Nautilus,734,1.6,6.8,12.0,42.9,0.0047708260328567
Quero KatKat,Lux,442,5.4,4.8,8.9,48.1,Seraphine,80,4.1,4.3,11.0,56.9,Syndra,5,5.2,3.3,5.5,51.6,0.0047702622330059
OneMoreBeer,Gragas,215,5.7,4.0,7.1,56.2,Galio,6,5.3,4.3,12.3,67.9,Blitzcrank,15,1.8,4.6,11.4,66.7,0.004767254919154
Ejay,Orianna,125,4.7,2.8,8.3,56.5,Sylas,26,7.6,2.8,7.1,81.8,Akali,57,6.5,3.6,4.5,47.1,0.0047660122397893
告诉老默我要吃鱼,Galio,24,5.0,4.5,8.6,56.0,Renekton,5,6.6,5.7,5.0,63.2,Maokai,11,5.0,5.1,14.3,70.0,0.0047632052857428
GitoFoxc,Ziggs,51,7.9,4.2,6.9,64.4,Sett,868,5.7,5.8,5.6,46.7,Renekton,2,11.0,6.8,6.8,54.5,0.0047555637216006
단국 대표 미드,Tryndamere,228,6.2,3.8,5.6,61.8,Annie,2,3.5,3.8,7.0,41.2,Vladimir,819,5.0,3.1,6.4,62.1,0.0047528229159184
小小西Z,Riven,153,7.3,6.0,4.7,61.4,Ahri,22,6.0,5.2,8.5,59.6,Lee Sin,7,7.5,6.9,9.6,59.3,0.0047400235865841
Neó,Akshan,143,11.4,6.7,5.5,58.8,Yasuo,307,9.4,7.1,7.1,64.9,Camille,5,6.7,7.4,5.5,52.2,0.0047312909179841
FRENCHFRENCHXXDD,Irelia,208,8.5,4.7,4.4,58.1,Zoe,9,9.0,3.1,7.6,72.7,Sylas,68,6.0,6.0,10.5,50.0,0.0047308377370135
MIdk1ng,Anivia,10,5.3,3.0,11.3,65.4,Ezreal,88,7.8,4.9,8.3,63.6,Annie,5,8.6,5.8,11.5,72.7,0.0047246375531772
detrevni,Akali,488,6.0,4.0,5.1,55.0,Jayce,619,5.7,5.3,5.7,53.3,Irelia,735,6.5,5.6,6.2,69.2,0.0047192951029298
真好運,Cassiopeia,99,6.5,3.4,6.5,62.7,Xerath,3,7.1,2.4,8.5,63.4,Graves,5,4.7,4.0,5.7,39.5,0.0047187834350715
TTV Megaman7n7,Cassiopeia,178,7.2,4.0,5.1,60.0,Thresh,2,1.9,4.3,13.5,57.6,Ryze,8,4.7,3.0,5.1,62.2,0.0047166205334691
Julianinha,Yasuo,373,6.8,5.2,5.5,51.3,Yone,136,6.8,4.6,5.2,61.6,Rammus,42,6.2,3.3,11.9,52.9,0.0047093486765754
gg good gameXD,Sylas,534,6.5,5.2,7.4,64.4,Akali,4,7.6,5.0,5.3,50.0,Ryze,32,5.4,3.6,9.2,46.4,0.004706367087625
물망망초,Talon,282,7.5,4.6,5.1,52.2,Sylas,54,5.8,4.0,6.5,62.5,Gragas,512,3.2,3.1,6.6,57.1,0.0047057341398145
Kągurazaka Reina,Vladimir,85,6.5,3.2,5.4,66.0,Yone,3,6.4,4.4,7.1,61.1,Irelia,519,8.1,5.3,5.7,53.3,0.004699392189375
WORLDS2023,Irelia,398,6.2,4.9,4.7,64.3,Akali,8,6.5,4.4,3.9,39.0,Azir,480,4.5,4.0,5.6,54.3,0.0046890775155546
토트 무지카,Jayce,155,5.6,6.0,5.5,57.8,Tristana,147,6.0,6.1,4.6,45.9,Renekton,276,5.4,6.2,5.2,42.9,0.0046756279440903
Maςaquiñø,Katarina,521,10.4,4.8,6.1,54.2,Syndra,74,5.8,3.4,6.2,53.1,Ahri,575,4.9,4.6,6.2,60.0,0.0046684603992837
LilaS 86,Orianna,291,5.5,3.5,7.3,52.1,Twisted Fate,6,5.2,4.9,7.3,53.6,Ezreal,83,6.5,4.5,6.2,58.8,0.0046682379900732
TTV iljimaeEUW,Zed,207,6.2,3.2,5.5,54.5,Yone,41,4.4,6.1,4.5,47.2,Ekko,615,5.7,4.1,4.7,48.3,0.0046637223527575
未 来,Akshan,48,7.1,4.6,3.9,47.8,Zoe,5,8.1,3.5,6.9,56.7,Syndra,1,5.5,5.0,5.5,52.5,0.0046618906779976
RRRRRRRRRRRR,Syndra,43,7.1,4.3,6.1,58.4,Orianna,1,5.6,4.3,8.3,60.3,LeBlanc,1,6.0,4.3,6.6,41.0,0.0046507306391047
RRRRRRRRRRRR,Syndra,51,7.1,4.3,6.1,58.0,Orianna,1,5.6,4.3,8.2,60.9,LeBlanc,1,6.0,4.3,6.6,41.0,0.0046507306391047
RRRRRRRRRRRR,Syndra,51,7.1,4.3,6.1,58.0,Orianna,1,5.6,4.3,8.2,60.9,LeBlanc,1,6.0,4.3,6.6,41.0,0.0046499241703518
RRRRRRRRRRRR,Syndra,43,7.1,4.3,6.1,58.4,Orianna,1,5.6,4.3,8.3,60.3,LeBlanc,1,6.0,4.3,6.6,41.0,0.0046499241703518
lflphl,Akali,503,6.2,3.0,4.0,63.3,Galio,232,5.0,3.5,12.9,76.0,Orianna,55,3.8,3.0,10.5,68.0,0.004645674709427
stfu and play,Katarina,51,12.3,6.5,6.3,64.4,Malphite,303,5.3,5.1,7.3,55.1,Darius,3,7.1,6.2,5.3,60.9,0.0046453805997187
Bichito Power,Ashe,552,2.8,4.7,17.8,66.7,Tristana,730,7.3,3.8,3.8,65.0,Ezreal,840,8.4,3.8,7.6,76.9,0.004632187178155
Sudion VV,Akali,410,7.6,5.5,5.7,60.9,Aurelion Sol,231,5.0,3.2,7.0,71.4,Ryze,179,5.6,4.8,7.2,57.9,0.0046318322677275
Naive Smol Kid,Lux,552,7.1,3.2,8.7,58.1,Lissandra,30,6.1,3.7,9.0,40.7,Ahri,610,6.9,3.3,8.4,57.1,0.0046190606499979
hate this game,Fizz,15,12.9,4.0,4.9,63.6,Twisted Fate,423,5.4,3.9,12.2,76.5,Zoe,1,8.3,4.2,7.9,66.7,0.0046186303364603
indoor fish,Ryze,489,4.7,3.9,6.5,63.3,Jayce,6,6.9,5.5,4.6,44.8,Syndra,1125,5.0,5.2,5.9,55.6,0.0046103319339004
SCP 343,Katarina,38,10.4,6.1,5.8,60.9,Twitch,774,11.1,8.9,9.4,55.9,Irelia,5,8.1,7.5,4.0,51.6,0.0046060662547642
Le ignuj,Zed,340,6.9,4.8,5.6,55.4,Irelia,30,6.1,6.2,4.6,54.5,Sylas,29,7.4,4.5,6.3,57.1,0.0045931491085174
Diệu Linh Yasuo,Yasuo,83,7.5,6.8,6.4,61.0,Lee Sin,18,7.8,5.9,8.5,63.2,Yone,1037,6.6,7.6,5.9,64.3,0.0045878207062806
Yellow puppy,Sylas,323,7.3,5.3,5.8,55.7,Camille,26,5.7,5.7,5.2,51.0,Jayce,50,6.2,5.8,6.2,60.4,0.0045830928421508
5ilk,Sylas,810,6.3,5.3,5.9,48.6,Akali,661,7.4,5.3,4.2,48.3,Yone,950,5.6,5.8,5.7,63.0,0.0045826380657676
INDD,Syndra,665,4.3,4.1,5.3,50.0,Gragas,1301,5.0,4.1,8.7,58.1,Sylas,366,5.2,5.7,7.7,55.6,0.0045809013622177
GraftonFarmhouse,Jayce,437,7.2,6.0,4.8,52.3,LeBlanc,77,5.9,3.3,4.9,51.9,Sylas,80,7.2,5.6,7.2,50.0,0.0045802495371584
Pandab3ar,Zoe,342,4.9,4.0,7.0,55.6,Galio,13,3.9,4.7,9.3,46.6,Ziggs,4,4.5,3.1,6.8,47.5,0.0045775543966102
Moussse,Irelia,172,7.3,5.8,3.8,60.7,Jayce,56,4.8,6.5,6.4,21.7,Aurelion Sol,3,4.9,4.7,8.2,50.0,0.0045761409873741
lvoryy,Jayce,256,5.5,6.0,5.8,50.8,Sylas,139,5.2,4.8,4.9,48.6,Yone,1361,4.5,4.7,4.6,57.7,0.0045696037031575
Nitz,Irelia,395,6.7,5.3,4.7,55.3,Yone,23,4.8,5.0,5.4,45.5,Ryze,290,4.8,4.1,6.9,56.3,0.004567884980964
MIDIKING,Akali,219,7.7,3.5,4.7,61.2,Irelia,5,5.3,5.5,5.0,43.9,Yone,145,6.3,4.7,5.8,56.5,0.0045488716595333
ECO FisheR,Syndra,447,6.0,3.7,6.4,57.4,Tristana,47,6.4,4.0,4.8,56.9,Ryze,36,5.2,4.6,6.5,56.8,0.0045480700700416
Iccccy,Irelia,82,8.3,5.3,4.5,68.3,Ekko,711,7.4,5.6,5.6,52.0,Akali,1,8.1,5.3,3.5,50.0,0.0045475431679892
SELAM KIZLAR,Jayce,40,6.5,6.1,6.6,73.2,Aurelion Sol,1,6.3,4.9,7.1,58.6,Maokai,504,3.8,4.0,9.4,52.0,0.0045428164532948
Acyntosimaja,Irelia,55,9.4,6.7,4.7,66.3,Kai'Sa,675,9.1,6.4,6.4,62.1,Xayah,1,8.4,8.7,8.1,71.4,0.0045376730338395
Mg m1d,Swain,168,6.8,4.6,11.6,62.9,Sylas,5,6.9,4.9,6.2,47.4,Aurelion Sol,993,6.9,4.7,6.7,50.0,0.0045359571542516
paiN dyNKas,Sylas,322,7.7,4.1,5.6,52.6,Akali,859,7.9,3.6,3.2,61.5,Jayce,868,4.7,5.8,9.2,54.5,0.0045336414170147
vx Kaisen0128,Zed,379,7.5,4.2,5.1,68.2,Irelia,8,8.7,5.9,5.7,70.7,Varus,9,5.2,6.0,7.9,61.1,0.0045334419792043
TJacK4L,Yone,45,6.1,4.9,4.7,59.4,Sylas,3,6.4,5.2,5.8,50.8,Sett,14,5.2,5.3,4.4,49.0,0.0045327892510183
FNC Nafkelah,Jayce,126,5.4,5.9,5.4,58.6,Irelia,508,6.9,7.6,5.2,60.9,Aurelion Sol,1246,5.4,5.1,5.3,47.8,0.0045323590967286
IntensitiveZ,Irelia,69,9.9,6.5,4.7,64.2,Katarina,1122,12.9,5.8,5.3,62.5,Kassadin,8,8.7,4.8,5.8,57.9,0.00452936523064
Sirschmoopie,Pantheon,433,6.7,3.8,6.8,67.1,Seraphine,2,2.7,4.0,11.8,54.5,Amumu,801,4.1,4.0,10.1,71.4,0.0045243723528485
TempestLoveYuely,Yasuo,383,5.2,3.9,6.0,52.1,Yone,50,5.8,3.4,5.6,55.4,Anivia,32,4.2,2.8,5.6,66.7,0.0045203173749337
Sai1,Irelia,181,7.5,4.8,6.1,51.8,Akali,595,8.3,3.9,5.7,60.6,Ryze,22,4.0,3.6,7.7,52.2,0.0045184203010359
Shiba lnu,Aurelion Sol,331,8.1,4.2,7.2,61.0,Twitch,6,9.3,6.7,10.8,57.1,Zoe,724,6.4,2.9,7.6,70.6,0.004513600635922
bbchungus,Syndra,559,5.4,3.9,5.6,62.3,Ryze,19,5.2,4.2,7.2,66.7,Viktor,249,6.0,4.8,6.3,65.4,0.0045097824898301
DzuUwU,Syndra,3,6.0,3.9,5.0,52.5,Tryndamere,1057,5.1,2.8,4.3,71.8,Kassadin,30,6.4,2.6,6.4,77.8,0.0045072061587971
mid flare,Sylas,608,5.1,3.7,6.6,66.7,Varus,629,8.3,5.2,10.5,61.5,Akali,563,6.2,3.5,4.3,61.5,0.0044921431606374
PÎGNER,Akali,621,7.8,4.6,4.3,45.9,Sylas,620,6.5,5.1,5.7,58.3,Graves,359,6.2,5.0,7.3,56.5,0.0044921360793273
TheRoyalKanin,Ryze,432,5.2,5.0,5.8,50.0,Jayce,53,6.5,6.8,5.3,44.4,Cassiopeia,598,8.1,6.6,4.6,46.7,0.0044908275119536
C9 Veigar V2,Karthus,528,7.2,5.6,9.6,59.8,Lissandra,15,3.8,3.9,8.3,66.7,Veigar,219,4.3,3.9,6.9,60.0,0.0044898156739304
o 7 u 7 o,Irelia,105,7.6,6.7,6.2,55.7,Sylas,572,7.7,5.1,6.4,61.1,Caitlyn,12,4.9,6.2,6.0,43.3,0.004488192808776
Tadeusz98,Jayce,191,5.8,5.5,6.2,50.0,Nautilus,675,4.4,6.4,11.1,80.0,Gragas,218,3.9,2.0,6.4,77.8,0.0044864631398571
WΆO RANK 1,Jayce,139,7.7,4.4,6.3,73.7,Ryze,35,6.1,4.0,7.7,55.9,Sylas,221,6.1,4.1,4.7,48.1,0.004479914263064
騰訊z沒錢玩你麻b,Akali,71,8.0,4.4,5.2,56.1,Ekko,639,9.6,4.6,6.4,64.6,Aurelion Sol,6,6.5,4.6,8.2,52.4,0.0044790293844528
율천고 최현우,Zed,238,7.5,3.8,5.4,58.5,Alistar,8,2.7,3.7,9.6,61.5,Sion,136,4.2,3.0,8.5,53.8,0.0044777436834255
愛吃布丁的柔依º,Aurelion Sol,187,8.4,2.2,8.3,75.0,Ryze,656,3.2,2.6,5.7,57.6,Syndra,6,4.4,3.3,4.1,45.2,0.0044703806026067
愛吃布丁的柔依º,Aurelion Sol,216,8.4,2.2,8.1,75.7,Ryze,600,3.2,2.6,5.7,57.6,Syndra,5,4.4,3.3,4.1,45.2,0.0044703806026067
K I L L J O Y,Annie,74,4.9,5.2,9.3,67.7,Rumble,669,6.4,6.1,8.6,50.0,Viktor,3,5.6,5.7,7.0,50.0,0.0044670324576325
함볼게볼게,Jayce,317,6.3,5.0,6.5,80.0,Annie,848,5.0,3.4,7.4,64.3,Gragas,1194,3.8,4.1,10.0,76.9,0.004455435983105
kean,Irelia,72,7.8,7.1,4.8,54.2,Veigar,313,7.4,3.1,6.8,80.0,Akali,26,10.3,4.8,4.6,50.0,0.0044470890050251
homielander,Syndra,413,6.4,4.7,6.5,64.7,Orianna,198,6.0,4.0,7.9,57.1,Brand,384,3.3,5.8,9.5,68.4,0.004446489365944
SLRSLRSLR,Ryze,725,4.9,3.2,7.6,57.5,Syndra,9,5.3,2.9,6.1,67.6,Tristana,122,5.3,3.0,4.1,51.6,0.0044423966320929
Hïran,Kai'Sa,451,8.1,6.1,4.6,50.8,Tristana,51,8.1,5.4,4.9,54.2,Ashe,19,5.8,6.1,9.4,58.3,0.0044421590039201
HolyCaust,Lux,14,6.4,5.1,11.6,61.0,Caitlyn,1086,10.6,7.7,8.2,50.0,Ashe,5,9.9,6.6,11.1,70.0,0.0044417069717999
台服唯一物攻卡特,Katarina,123,2.0,3.0,1.0,62.4,Lux,2,15.0,9.0,11.0,54.5,Akali,229,7.0,2.0,10.0,20.0,0.0044351264329092
Atlanta,Lux,202,6.5,3.8,9.1,61.9,Samira,883,10.9,6.2,7.4,70.6,Ahri,268,6.6,4.9,8.2,72.7,0.00442744064517
GukBo,Zed,291,6.9,4.0,5.8,59.2,Sylas,12,4.6,4.6,5.5,50.6,Syndra,137,3.2,4.0,6.1,43.5,0.0044253029937436
Fall Guy 0836,Sylas,40,10.2,6.4,8.0,61.9,Aurelion Sol,821,8.1,5.8,10.3,66.7,Akali,23,9.5,6.0,4.8,53.8,0.0044238259391391
hersheys 70,Akali,273,9.8,3.7,5.7,66.7,Gragas,159,6.1,3.6,6.8,70.0,Jayce,165,6.1,6.1,7.1,37.5,0.0044195306700077
愛吃布丁的柔依º,Aurelion Sol,187,8.4,2.2,8.3,75.0,Ryze,656,3.2,2.6,5.7,57.6,Syndra,6,4.4,3.3,4.1,45.2,0.0044173955414069
愛吃布丁的柔依º,Aurelion Sol,216,8.4,2.2,8.1,75.7,Ryze,600,3.2,2.6,5.7,57.6,Syndra,5,4.4,3.3,4.1,45.2,0.0044173955414069
A Frozen Titan,Viktor,242,6.2,3.8,6.1,63.3,Ekko,1202,7.9,4.5,5.4,57.1,Sylas,94,8.6,4.5,7.6,73.1,0.0044127929410323
Rarity in GaIaxy,Lux,40,5.6,5.8,10.7,60.1,Evelynn,494,9.2,9.2,7.9,39.6,Elise,6,10.2,9.0,9.3,50.0,0.004406536429747
Rèdöne,Akali,329,7.6,4.2,4.4,58.6,Ezreal,359,7.1,4.4,6.3,71.4,Syndra,358,5.5,4.2,6.5,46.2,0.0044058629916118
Allesz1,Ryze,443,5.6,4.0,6.8,64.9,Sylas,2,6.0,5.4,6.0,47.9,Syndra,76,5.6,4.9,5.8,47.4,0.0044050565564018
My Angel Celes,Vel'Koz,12,5.3,5.5,9.0,62.2,Skarner,1440,3.9,5.8,9.3,61.5,Neeko,2,9.3,8.5,7.7,66.7,0.0044048257138242
hcnaazrxh,Viktor,433,6.5,5.3,6.3,50.0,Renekton,382,7.3,5.4,3.9,50.0,LeBlanc,406,9.7,3.6,6.5,66.7,0.0043903649883866
Maeng in love,Galio,182,4.3,5.0,9.6,59.4,Singed,7,4.3,5.9,11.5,50.0,Sylas,42,4.8,5.6,7.1,70.0,0.004383142630769
BERALDO APRENDE,Corki,610,8.1,5.7,5.8,58.8,Yone,1,6.2,5.9,3.4,41.7,Kayle,1005,3.2,5.6,3.0,35.7,0.004383073800898
BERALDO APRENDE,Corki,610,8.1,5.7,5.8,58.8,Yone,1,6.2,5.9,3.4,41.7,Kayle,1019,3.2,5.6,3.0,35.7,0.004383073800898
BERALDO APRENDE,Corki,610,8.1,5.7,5.8,58.8,Yone,1,6.2,5.9,3.4,41.7,Kayle,1019,3.2,5.6,3.0,35.7,0.0043829972794918
BERALDO APRENDE,Corki,610,8.1,5.7,5.8,58.8,Yone,1,6.2,5.9,3.4,41.7,Kayle,1005,3.2,5.6,3.0,35.7,0.0043829972794918
Decay0,Ryze,271,6.0,4.3,5.3,45.7,Jayce,402,4.9,5.4,5.2,35.3,Ahri,1128,7.3,3.2,6.3,60.6,0.0043796149230003
ToastyAlex,Aurelion Sol,243,7.4,5.5,6.0,53.1,Akali,205,6.5,4.8,3.9,48.3,Sylas,602,5.7,6.0,5.0,42.3,0.0043728434613642
Better Top,Akshan,473,6.2,4.2,4.9,60.0,Lucian,16,8.4,5.7,7.9,61.9,Xayah,186,5.9,3.4,7.1,66.7,0.0043589048284332
Pyeef,Lissandra,81,6.1,3.8,8.5,53.4,Xayah,761,9.1,4.1,5.3,50.0,Nidalee,6,8.2,5.2,5.9,29.4,0.0043577308987533
EIQ Jackies,Sylas,162,8.8,5.2,6.7,58.3,Varus,333,7.4,6.1,5.6,57.1,Kassadin,1761,9.5,5.6,6.0,55.0,0.004335179503459
Trinn,Katarina,592,7.6,4.6,4.6,57.4,Lux,10,7.6,4.2,11.6,70.0,Soraka,1099,0.9,4.9,17.3,70.0,0.004333243316359
Trinn,Katarina,729,7.6,4.6,4.6,57.4,Soraka,10,0.9,5.2,17.1,63.6,Lux,548,7.6,4.2,11.6,70.0,0.004333243316359
Emiya shirouº,Yone,134,6.2,4.0,5.7,50.0,Sylas,967,6.6,3.6,5.3,64.3,Yasuo,113,5.3,6.3,8.3,75.0,0.0043051813339752
Mıkęy,Akali,171,8.7,4.8,5.3,53.8,Irelia,916,7.5,5.8,4.7,52.4,Ekko,13,7.5,5.5,5.9,41.7,0.0043035957848841
Jiizuké,Viktor,739,6.3,6.0,5.6,55.6,Jayce,70,7.3,6.8,4.8,60.6,Annie,275,5.5,4.9,9.2,60.0,0.0043002597397489
N0L0,Kog'Maw,204,8.7,5.9,6.9,54.3,Teemo,1035,7.9,8.3,6.8,41.7,Xerath,8,8.6,3.6,8.9,55.0,0.0042994306254045
EMENES,Jayce,336,5.0,8.0,3.5,50.0,LeBlanc,687,8.8,4.5,6.1,61.9,Sylas,100,5.5,5.8,5.8,63.2,0.0042924117719191
famas dual mag,Aurelion Sol,436,6.2,4.8,7.5,47.5,Kassadin,117,7.7,3.8,4.5,61.5,Zed,77,7.1,5.0,4.4,45.5,0.0042861517671957
틱틱딸깍딸깍캐리,Singed,269,3.7,4.3,11.1,55.7,Renekton,14,4.2,4.9,5.4,66.7,Viego,598,3.8,5.9,4.3,58.3,0.0042836693687185
Cupic,Lux,611,5.5,4.5,8.8,53.6,Seraphine,768,4.0,3.7,11.8,55.0,Sona,264,2.7,4.6,16.1,66.7,0.004274244174203
Cupic,Seraphine,370,5.2,3.4,10.2,55.6,Lux,18,6.4,3.5,8.4,61.0,Zoe,31,6.0,4.1,6.9,66.7,0.004274244174203
Cupic,Lux,610,5.5,4.5,8.8,53.6,Seraphine,771,4.0,3.7,11.8,55.0,Sona,266,2.7,4.6,16.1,66.7,0.004274244174203
Cupic,Lux,610,5.5,4.5,8.8,53.6,Seraphine,771,4.0,3.7,11.8,55.0,Sona,266,2.7,4.6,16.1,66.7,0.0042708451050186
Cupic,Lux,611,5.5,4.5,8.8,53.6,Seraphine,768,4.0,3.7,11.8,55.0,Sona,264,2.7,4.6,16.1,66.7,0.0042708451050186
Cupic,Seraphine,370,5.2,3.4,10.2,55.6,Lux,18,6.4,3.5,8.4,61.0,Zoe,31,6.0,4.1,6.9,66.7,0.0042708451050186
Cupic,Lux,611,5.5,4.5,8.8,53.6,Seraphine,768,4.0,3.7,11.8,55.0,Sona,264,2.7,4.6,16.1,66.7,0.0042689634912779
Cupic,Lux,610,5.5,4.5,8.8,53.6,Seraphine,771,4.0,3.7,11.8,55.0,Sona,266,2.7,4.6,16.1,66.7,0.0042689634912779
Cupic,Seraphine,370,5.2,3.4,10.2,55.6,Lux,18,6.4,3.5,8.4,61.0,Zoe,31,6.0,4.1,6.9,66.7,0.0042689634912779
Cupic,Lux,611,5.5,4.5,8.8,53.6,Seraphine,768,4.0,3.7,11.8,55.0,Sona,264,2.7,4.6,16.1,66.7,0.0042655993250822
Cupic,Lux,610,5.5,4.5,8.8,53.6,Seraphine,771,4.0,3.7,11.8,55.0,Sona,266,2.7,4.6,16.1,66.7,0.0042655993250822
Cupic,Seraphine,370,5.2,3.4,10.2,55.6,Lux,18,6.4,3.5,8.4,61.0,Zoe,31,6.0,4.1,6.9,66.7,0.0042655993250822
R Î Î N,Sion,236,4.8,5.4,6.3,43.8,Sylas,667,7.6,4.8,7.5,54.5,Gangplank,592,13.2,5.5,6.9,90.9,0.0042631097327151
