nombre_invocador,region,liga,lps,ranking_mundial,winrate_total,kills_player_kda,deaths_player_kda,assists_player_kda,score
Xuyoung,EUNE,GrandMaster,544,4519,51.9,6.6,5.4,5.8,0.0032834039434516
Xuyoung,EUNE,GrandMaster,544,4519,51.9,6.6,5.4,5.8,0.003280823101679
Varremari,RU,GrandMaster,545,4504,51.6,7.9,6.5,5.5,0.0032771113650107
Varremari,RU,GrandMaster,545,4504,51.6,7.9,6.5,5.5,0.0032752768348433
Labokop,EUNE,Challenger,504,2570,52.8,7.1,5.3,6.9,0.0032678929747122
PFU OjitosLindos,LAN,GrandMaster,544,4520,56.8,6.5,4.1,6.6,0.0032638874957378
PFU OjitosLindos,LAN,GrandMaster,544,4520,56.8,6.5,4.1,6.6,0.0032636340484045
QiyanaKlNG,JP,GrandMaster,551,4447,53.5,6.3,4.7,6.2,0.0032460077839161
QiyanaKlNG,JP,GrandMaster,551,4447,53.5,6.3,4.7,6.2,0.003245577314348
Labokop,EUNE,Challenger,504,2570,52.8,7.1,5.3,6.9,0.0032415859473178
STD DONOR,EUW,GrandMaster,503,4982,54.7,8.5,6.6,4.9,0.0032373869544894
STD DONOR,EUW,GrandMaster,503,4982,54.7,8.5,6.6,4.9,0.0032367379221462
PlayUp,RU,GrandMaster,556,4398,52.7,7.8,4.9,5.3,0.0032342324687009
PlayUp,RU,GrandMaster,556,4398,52.7,7.8,4.9,5.3,0.0032340303140132
Mbitious,EUW,GrandMaster,655,3451,52.5,5.9,5.1,7.0,0.0032273545823437
농심 콜미,KR,Challenger,1043,346,61.1,4.9,5.2,7.4,0.0032105457974163
mid impact kek,EUW,GrandMaster,791,2826,53.9,4.1,3.2,7.4,0.00320715906364
Simpli,EUW,GrandMaster,731,3020,55.2,6.5,4.6,5.8,0.0031712922450807
kaito,BR,GrandMaster,535,4608,54.2,6.2,4.4,7.2,0.0031669095333121
kaito,BR,GrandMaster,535,4608,54.2,6.2,4.4,7.2,0.0031612143954521
Cazadorgon,LAS,GrandMaster,518,4795,56.1,6.3,4.4,6.1,0.0031585408062051
lanse,EUW,GrandMaster,529,4686,56.2,7.1,3.9,6.3,0.0031491748195125
TTV Seshulol,LAN,Challenger,969,523,54.4,6.2,4.0,7.2,0.0031412017301524
모래상자,KR,Challenger,912,716,58.6,5.3,4.7,7.3,0.0031341806358309
MID SPARKLE,KR,GrandMaster,489,5149,53.4,5.8,4.2,6.3,0.0031270786449218
Roison,EUW,GrandMaster,707,3142,53.8,5.2,5.5,8.4,0.0031182280478701
banana pancakes,LAS,Challenger,577,2161,53.0,5.6,5.7,7.6,0.0031114196257888
재벌의 외아들,KR,GrandMaster,522,4751,51.1,6.0,5.1,5.5,0.0031095212360989
재벌의 외아들,KR,GrandMaster,522,4751,51.1,6.0,5.1,5.5,0.0031094259814572
Fullscreened,EUW,GrandMaster,514,4853,51.1,7.6,6.8,7.5,0.0030776891027048
Binturong,EUW,GrandMaster,597,3977,51.3,5.7,6.0,6.7,0.0030762922378256
mashushu,KR,Challenger,1002,445,59.5,5.7,5.3,7.1,0.00307392436138
Elite500,EUW,GrandMaster,755,2925,52.1,5.1,3.8,4.6,0.0030599968844346
Soorieeketoon,LAN,Challenger,693,1549,59.1,8.1,4.2,5.9,0.0030447125024419
1dywfilwm,VN,Challenger,809,1077,58.7,7.6,5.6,6.9,0.0030274803450598
Molnigt,RU,GrandMaster,516,4815,53.8,7.5,5.4,5.0,0.0030001150110563
Molnigt,EUW,GrandMaster,805,2805,53.8,7.5,5.4,5.0,0.0030001150110563
Molnigt,RU,GrandMaster,516,4815,53.8,5.7,4.0,5.6,0.0030001150110563
Molnigt,EUW,GrandMaster,805,2805,53.8,5.7,4.0,5.6,0.0030001150110563
Molnigt,EUW,GrandMaster,805,2805,53.8,7.5,5.4,5.0,0.0029997549875223
Molnigt,EUW,GrandMaster,805,2805,53.8,5.7,4.0,5.6,0.0029997549875223
Molnigt,RU,GrandMaster,516,4815,53.8,7.5,5.4,5.0,0.0029997549875223
Molnigt,RU,GrandMaster,516,4815,53.8,5.7,4.0,5.6,0.0029997549875223
Molnigt,EUW,GrandMaster,805,2805,53.8,5.7,4.0,5.6,0.0029943114589317
Molnigt,RU,GrandMaster,516,4815,53.8,7.5,5.4,5.0,0.0029943114589317
Molnigt,RU,GrandMaster,516,4815,53.8,5.7,4.0,5.6,0.0029943114589317
Molnigt,EUW,GrandMaster,805,2805,53.8,7.5,5.4,5.0,0.0029943114589317
dlmcw,TW,Challenger,626,1876,56.3,6.3,3.1,6.7,0.0029940037442772
Molnigt,EUW,GrandMaster,805,2805,53.8,5.7,4.0,5.6,0.0029939546253069
Molnigt,RU,GrandMaster,516,4815,53.8,7.5,5.4,5.0,0.0029939546253069
Molnigt,EUW,GrandMaster,805,2805,53.8,7.5,5.4,5.0,0.0029939546253069
Molnigt,RU,GrandMaster,516,4815,53.8,5.7,4.0,5.6,0.0029939546253069
MatrixWind,EUNE,Challenger,610,1967,53.1,7.1,5.6,5.7,0.0029801100966102
KAT ADAGA GROSSA,BR,GrandMaster,561,4335,57.6,8.1,4.2,5.7,0.0029766680069714
KAT ADAGA GROSSA,BR,GrandMaster,561,4335,57.6,8.1,4.2,5.7,0.0029611517696072
Đặng Xuân Huy,VN,Challenger,530,2383,50.9,5.0,5.2,8.4,0.0029263641333885
茶是一種蔬菜湯,TW,Challenger,595,2077,58.1,7.7,7.0,6.2,0.0029227272257252
Gorenicolt,EUW,GrandMaster,687,3263,57.7,5.9,4.6,6.3,0.0029113869897754
Gorenicolt,BR,GrandMaster,804,2804,51.5,5.9,4.6,6.3,0.0029113869897754
BºG LongKa,VN,Challenger,547,2280,62.3,8.1,5.2,7.7,0.0029073209727995
도천지,KR,GrandMaster,455,5588,52.4,3.9,4.1,8.5,0.0028991410866904
dog kachu,EUW,Challenger,1080,282,55.4,6.8,4.7,6.0,0.0028905179968915
작멍2,KR,GrandMaster,515,4822,51.0,5.3,4.2,6.4,0.002887349114369
작멍2,KR,GrandMaster,515,4822,51.0,5.3,4.2,6.4,0.0028864755058277
Competition9,EUW,Challenger,924,657,54.1,6.8,3.6,5.4,0.0028855363340745
424PHL,EUW,Challenger,1126,223,62.3,5.2,4.8,8.1,0.0028806017262111
Gorenicolt,BR,GrandMaster,804,2804,51.5,5.9,4.6,6.3,0.0028452977396291
Gorenicolt,EUW,GrandMaster,687,3263,57.7,5.9,4.6,6.3,0.0028452977396291
jueduihexin,KR,Challenger,1132,213,57.2,6.3,5.3,6.7,0.0028191752575479
chongxinkaishi,OCE,GrandMaster,484,5222,56.4,6.4,4.1,6.8,0.0028181350036606
chongxinkaishi,OCE,GrandMaster,484,5222,56.4,6.4,4.1,6.8,0.002817608602948
Chomp,LAN,GrandMaster,596,4001,50.4,5.6,4.4,8.6,0.0028052185705849
aikafei,KR,GrandMaster,484,5217,51.5,4.7,5.2,6.6,0.0027634754027228
aikafei,KR,GrandMaster,484,5217,51.5,4.7,5.2,6.6,0.0027634254818256
waywode,KR,Challenger,679,1596,53.9,6.0,5.3,5.4,0.0027529034357072
D 5,VN,Challenger,508,2538,55.6,8.5,5.5,7.3,0.002747162278941
Graaland,EUNE,Challenger,1133,208,56.9,6.6,4.0,7.3,0.0027402025267009
kygoo,KR,Challenger,867,875,56.4,6.4,5.7,6.0,0.0027323845937254
dadarki1,EUNE,GrandMaster,557,4381,55.2,6.5,4.3,6.5,0.0026464000431315
eBaz,LAS,Challenger,1636,9,59.1,7.0,4.9,6.1,0.0026201854627626
ºS1 Shiędą Kąynº,LAN,Challenger,627,1872,54.2,7.4,5.6,6.7,0.0026048972096688
Brunox1001,BR,GrandMaster,663,3395,56.2,8.8,6.0,8.1,0.0025712892144006
Charlie2,KR,GrandMaster,508,4925,55.0,5.8,4.5,6.3,0.002570245855571
Hidden Alen,LAN,GrandMaster,597,3991,54.4,5.6,5.3,6.9,0.002568417020101
Hidden Alen,LAN,GrandMaster,597,3991,54.4,5.6,5.3,6.9,0.0025530300555906
Fuuu,BR,GrandMaster,832,2737,56.6,7.8,4.6,7.0,0.0025437723469051
T e a m o 1,TW,Challenger,563,2224,54.5,6.0,3.9,5.8,0.0025413648640448
MoeTube,EUW,GrandMaster,670,3358,54.2,5.9,6.1,6.5,0.0025288857831014
예 샨,KR,GrandMaster,540,4557,55.2,5.1,4.2,7.2,0.0025116801722543
예 샨,KR,GrandMaster,540,4557,55.2,5.1,4.2,7.2,0.0025092804011354
哈大狗入侵,TW,Challenger,736,1372,52.7,5.7,4.6,5.6,0.0024870425053323
Morssel,PH,Challenger,600,2045,53.9,6.1,4.0,6.2,0.0024744743173564
Tokiyami,EUW,GrandMaster,490,5145,51.3,7.7,5.2,5.5,0.0024705249475343
Lagolinas,EUW,GrandMaster,623,3709,58.9,5.6,4.0,6.7,0.0024660412269246
불주먹 이준민,KR,GrandMaster,552,4440,54.5,4.8,3.9,7.0,0.0024008578957729
불주먹 이준민,KR,GrandMaster,552,4440,54.5,4.8,3.9,7.0,0.0023972351936803
Spirit Mage,EUW,GrandMaster,554,4423,57.9,5.3,4.5,6.9,0.0023952085399326
Spirit Mage,EUW,GrandMaster,554,4423,57.9,5.3,4.5,6.9,0.002377644027346
Detention,EUW,GrandMaster,571,4252,53.5,6.5,4.9,7.1,0.0023590320276834
Detention,EUW,GrandMaster,571,4252,53.5,6.5,4.9,7.1,0.0023524472545937
이렐아칼리,KR,GrandMaster,643,3542,54.3,6.8,6.0,4.6,0.0023388894374145
이렐아칼리,KR,GrandMaster,643,3542,54.3,6.8,6.0,4.6,0.0023380727401635
DK Pullbae,KR,Challenger,1156,180,56.7,4.6,4.8,6.2,0.0023358235343538
Jï Soo,LAS,Challenger,991,482,55.6,6.3,4.4,5.7,0.0023219082510234
CGA Rektay,EUW,GrandMaster,671,3349,52.5,7.2,6.2,6.0,0.0023001483900718
Aorin,BR,GrandMaster,821,2752,53.8,4.3,4.0,8.6,0.0022945050694677
RRubyLOL,EUW,Challenger,972,515,57.9,5.7,5.0,7.1,0.0022906150163849
Snonky,EUW,GrandMaster,609,3839,53.4,4.8,3.2,6.4,0.0022556643192343
Xeronic,EUW,GrandMaster,597,3985,54.9,7.3,5.1,6.7,0.0022416002041797
random gap,BR,Challenger,1056,315,55.9,5.9,4.2,5.9,0.002229642314971
ªTheEvolutionª,LAN,GrandMaster,573,4234,51.0,5.4,4.2,6.8,0.0022164276289918
ªTheEvolutionª,LAN,GrandMaster,573,4234,51.0,5.4,4.2,6.8,0.0022040285431263
Mr Unerwünscht,EUW,GrandMaster,754,2928,68.2,7.6,3.3,7.7,0.0021952627561138
Apex Vongola fam,EUW,Challenger,761,1262,52.1,4.9,4.6,7.3,0.0021289886381097
Travis Bîckle,TR,Challenger,457,2625,53.4,6.8,5.1,6.4,0.0021048081027992
htmuzz,VN,Challenger,521,2440,59.2,7.3,4.4,6.2,0.00210182612678
Hater,LAN,GrandMaster,521,4763,55.3,6.6,5.1,5.1,0.0020657207688236
Ciexta,TR,Challenger,503,2587,55.9,6.0,5.6,6.9,0.0020651987538463
udacznik,EUW,Challenger,934,617,55.4,8.0,6.6,6.7,0.0020607110803823
Erring,EUNE,GrandMaster,510,4900,52.7,7.6,5.4,6.9,0.0020523049640697
my bad i guess,PH,Challenger,789,1147,54.1,6.6,4.9,6.5,0.0020008819002659
Melancolica,BR,GrandMaster,830,2730,56.5,6.7,5.1,6.5,0.0019993984940726
Victør,EUW,GrandMaster,666,3376,53.0,6.6,4.8,7.0,0.0019458154984921
QoQoQoQoQoQoQ,KR,Challenger,612,1959,55.2,5.2,3.6,7.2,0.0019335185270897
MASHIDIOS,LAN,Challenger,645,1762,52.0,5.1,5.3,8.1,0.0019019424234695
AFET0NSKI,LAN,GrandMaster,559,4362,53.4,7.8,4.6,6.8,0.0018439763324012
AFET0NSKI,LAN,GrandMaster,559,4362,53.4,7.8,4.6,6.8,0.0018307484269025
五等分的商鞅,TW,Challenger,944,583,58.9,5.1,4.0,6.9,0.0018301321875685
花花的狗勾,TW,Challenger,539,2328,52.9,5.4,4.3,7.6,0.0018069646596422
PascaI,LAS,GrandMaster,528,4690,51.6,4.9,4.3,6.2,0.0017914630608629
AEGIS EIKA,EUW,GrandMaster,802,2801,53.7,5.3,4.7,7.4,0.0017798355376954
ShowFakér,TR,Challenger,546,2289,55.5,6.4,5.5,6.5,0.00176497188399
Yoichi,EUW,Challenger,890,796,53.9,5.2,5.0,7.6,0.0017492346260843
Portuga,BR,GrandMaster,770,2880,49.5,7.0,5.4,5.8,0.0017403321434411
Smаllville,RU,Challenger,1233,114,58.3,6.8,4.4,5.1,0.0017068681675935
Zeneryth,EUW,GrandMaster,573,4234,53.1,6.7,4.0,5.6,0.0016867560482332
Zeneryth,EUW,GrandMaster,573,4234,53.1,6.7,4.0,5.6,0.001678039394005
Emil123,EUW,Challenger,853,924,54.7,6.0,4.9,6.2,0.0016425228418845
Khal Drοgo,EUNE,Challenger,686,1568,61.5,6.9,3.6,7.0,0.0016406159088393
PascaI,LAS,GrandMaster,528,4690,51.6,4.9,4.3,6.2,0.0016404645084977
Priculeanu,EUW,GrandMaster,723,3058,53.7,6.0,6.1,6.2,0.0016274284231942
DRG Louis,EUW,Challenger,873,853,53.8,5.3,4.8,6.8,0.0016113133608876
Yvan Cruz,LAS,GrandMaster,539,4578,51.1,5.5,4.7,7.4,0.0015769766696315
Yvan Cruz,LAS,GrandMaster,539,4578,51.1,5.5,4.7,7.4,0.0015677273466701
Sedlii,EUNE,GrandMaster,608,3855,53.9,9.7,6.7,7.4,0.001544808874969
HMPeiWan Áir,EUW,GrandMaster,612,3805,53.3,5.8,4.3,5.8,0.0015440018074691
twitchsmrfng xD,TR,Challenger,893,787,55.0,5.3,5.4,7.9,0.001538860308083
LateralExpert69,EUNE,Challenger,593,2086,56.5,6.3,4.9,6.5,0.0014852079769616
qShiroo,LAN,Challenger,631,1847,55.4,6.0,4.7,7.1,0.0014674018571347
Addicted,EUNE,GrandMaster,610,3836,52.9,7.3,6.6,6.1,0.0013920136464671
Excel lent mid,EUW,Challenger,954,561,60.6,6.9,3.6,6.0,0.0013807293783894
Kibishi,EUNE,Challenger,640,1800,54.8,4.6,3.5,10.6,0.0013418294654618
rainº,EUW,Challenger,790,1151,53.9,5.0,4.3,5.6,0.0013101211734967
Deidara,EUNE,Challenger,635,1817,57.0,8.1,6.0,7.2,0.0012700917049424
ESPORCU TRİBİ,TR,Challenger,624,1892,58.3,7.0,6.5,5.8,0.0012481159099928
Yasµo,LAN,Challenger,719,1442,55.2,6.0,5.3,6.7,0.0012322781527653
wananzoe,EUW,GrandMaster,693,3238,52.0,6.9,4.6,5.5,0.0012240558793505
PATREON EMIRJG,TR,Challenger,651,1731,57.3,8.1,5.4,7.0,0.0012184324468452
TIME TO BOUNCE,EUW,GrandMaster,662,3405,53.4,5.6,4.9,7.3,0.0012008709171986
Em Thảo Vô Tri,VN,Challenger,522,2432,53.6,6.2,5.6,6.6,0.0011622973904476
Fallen IV,LAN,Challenger,770,1219,53.5,7.1,5.7,6.3,0.0011583808461409
Script,LAN,GrandMaster,565,4302,57.5,6.9,5.6,7.5,0.0011479332819163
Script,LAN,GrandMaster,565,4302,57.5,6.9,5.6,7.5,0.0011401690937923
Huberţ,EUNE,Challenger,704,1513,53.4,6.4,4.2,7.1,0.0011358237651991
XiaoTaoQi,EUNE,Challenger,639,1804,52.6,4.9,3.9,6.5,0.0011039367185444
AwcyS wannabe,EUNE,GrandMaster,517,4808,53.2,8.9,5.4,6.8,0.0010919461905549
AziriusJr,LAN,GrandMaster,571,4253,56.3,3.6,4.2,8.2,0.0010875842928029
AziriusJr,LAN,GrandMaster,571,4253,56.3,3.6,4.2,8.2,0.0010822980829248
AwcyS wannabe,EUNE,GrandMaster,517,4808,53.2,8.9,5.4,6.8,0.0010794690424022
Taiman,EUNE,Challenger,603,2016,54.7,7.3,6.3,6.6,0.0010763512915885
Pingüino Mimoso,LAS,Challenger,582,2141,58.6,4.4,4.3,9.5,0.001051309186824
SaoPigg,OCE,GrandMaster,601,3940,54.4,9.5,6.8,4.5,0.0010483629117859
SaoPigg,OCE,GrandMaster,601,3940,54.4,9.5,6.8,4.5,0.0010482648814934
thanh tran789,VN,Challenger,506,2556,51.1,6.3,5.6,6.9,0.0009931998255345
soul agony,RU,Challenger,703,1519,64.3,9.3,5.0,6.6,0.000990233225876
Lv Baby,EUW,GrandMaster,516,4819,53.6,6.0,4.7,6.6,0.0008948147381387
Daenerysz,BR,GrandMaster,869,2665,55.9,7.7,5.1,7.9,0.0008912198190115
Lv Baby,EUW,GrandMaster,516,4819,53.6,6.0,4.7,6.6,0.0008871760214067
Patata 12,LAN,Challenger,707,1497,53.2,9.7,7.0,6.2,0.0008540466203537
Heszu,PH,Challenger,601,2031,50.8,7.3,5.2,6.2,0.0008434522359827
Lord1,LAS,Challenger,1210,132,55.0,7.6,6.2,5.0,0.000841112081481
Cinnamon Bread,EUW,GrandMaster,687,3260,54.1,5.4,4.7,6.6,0.0007578750838017
dudu mid acc,EUW,GrandMaster,626,3679,52.7,6.3,4.6,6.7,0.0007086676426333
LaBêteBleue,EUW,GrandMaster,641,3556,52.8,5.0,4.6,6.9,0.0006587251753718
Knightchovyfaker,EUW,GrandMaster,629,3650,56.0,7.8,5.3,7.8,0.0006526860257905
Astrosine,EUW,GrandMaster,644,3525,53.8,7.7,5.6,5.1,0.0006377058686623
Tify,EUW,GrandMaster,694,3216,53.3,4.9,4.0,8.8,0.0005696328093659
토실토실한붕어,KR,GrandMaster,556,4388,52.8,5.1,3.4,5.3,0.0005417472645497
토실토실한붕어,KR,GrandMaster,556,4388,52.8,5.1,3.4,5.3,0.0005407154920858
SEN Viangrele,LAS,Challenger,572,2183,55.7,6.5,5.3,7.3,0.0005251310218438
mąig,LAS,Challenger,1105,248,55.7,7.8,5.6,6.6,0.0004708552768092
Puschek,EUNE,Challenger,742,1355,67.4,8.2,6.7,6.1,0.0003879543745445
ping me to lose,EUW,GrandMaster,607,3863,50.2,5.3,6.3,7.4,0.0003773891571561
Tempestade,LAN,Challenger,840,970,60.0,6.5,5.4,6.0,0.0003465662959976
Lucy rosette,VN,Challenger,531,2379,58.2,6.3,5.8,8.1,0.0003455946586502
shiny wyd,EUW,GrandMaster,536,4603,53.1,6.2,4.4,6.5,0.0003018039410897
TTV Soyłink,LAN,Challenger,817,1047,55.2,6.1,4.8,5.9,0.0002866156863832
Mâgico,LAS,Challenger,639,1807,53.0,6.1,5.7,7.8,0.0002550537951644
CrepeChinoises,EUW,GrandMaster,674,3336,53.8,6.8,3.9,5.2,0.0002120848898378
Brum basic,BR,Challenger,908,731,58.3,6.0,6.2,9.0,0.00018318505373
Majörikâ,TR,Challenger,518,2458,60.8,7.4,4.7,7.9,0.0001662922579705
色狗傳說,TW,Challenger,535,2354,60.8,6.9,4.5,4.7,0.0001634947276631
Ap lực qa Fen,VN,Challenger,516,2475,53.5,7.1,7.3,8.8,0.0001627910567028
europa life kiko,EUW,GrandMaster,812,2782,54.9,7.7,4.7,6.1,0.0001555369620026
q723CX6lqxloq99,TR,Challenger,578,2164,62.6,8.5,4.9,6.5,0.0001519358812875
황혼 우주 자야,KR,GrandMaster,558,4371,53.7,6.3,4.5,6.8,0.000107885854252
황혼 우주 자야,KR,GrandMaster,558,4371,53.7,6.3,4.5,6.8,0.0001077276927006
황혼 우주 자야,KR,GrandMaster,558,4371,53.7,6.3,4.5,6.8,0.0001077195414121
neo shrimp,BR,GrandMaster,734,3005,57.3,7.4,5.8,5.8,9.182462707257072e-05
Valsurita,LAS,Challenger,1376,48,60.7,7.3,5.4,8.5,9.013470821753158e-05
isa fan acc,EUW,Challenger,770,1220,55.5,6.1,4.2,7.0,8.917750922100739e-05
PROBIS ADDICT,TR,Challenger,514,2490,53.6,6.5,4.4,6.2,7.119786539721872e-05
pasino,KR,Challenger,738,1365,53.4,4.0,4.1,7.3,6.45199072100541e-05
Tangerin,TR,Challenger,1030,366,70.0,11.6,4.5,7.3,6.036387373721589e-05
FA R0se,KR,Challenger,641,1789,55.5,6.7,5.6,6.3,4.731210848476967e-05
