,nombre_invocador,region,liga,lps,ranking_mundial,winrate_total,kills_player_kda,deaths_player_kda,assists_player_kda,score,FNC Hylissang,TL Honda CoreJJ,Vulcan 01,역천괴,school phobia,mersa777,Targamas,KC Leona,Zaunite Mylo
317,pet,BR,GrandMaster,836,2723,52.8,4.0,4.5,11.3,0.002543632134914,0.0003723739501915,0.0003481880620589,0.0003536236519678,0.0001950461543734,0.0002945066058815,0.0002049396795154,0.0003550091269984,0.000364443680573,5.550122335383818e-05
318,ofnir,BR,GrandMaster,742,2966,53.1,2.3,5.6,13.1,0.0025392826204172,0.0003731793287235,0.0003454326682802,0.0003015065740266,0.0002092451549495,0.0002893683987224,0.0002133524581923,0.0003536873601903,0.0004001647926312,5.3345884700929545e-05
319,Pisces Babe,PH,Challenger,600,2050,57.3,2.6,5.7,15.0,0.0025373350839936,0.0003820768604991,0.0003527603379713,0.0004064150350716,0.0001727470605723,0.0002952210353591,0.0002067722919647,0.0003664923814311,0.0002984817760518,5.636830507240229e-05
320,DKB Sinnlos,EUW,GrandMaster,781,2851,52.2,2.7,5.1,12.4,0.0025287834532793,0.0003946399540679,0.0003501223051156,0.0002860291050408,0.0001961160999414,0.0002964045702075,0.0002025018250656,0.0003736785215822,0.0003768631969128,5.242787534519392e-05
321,Babygirl Laura,EUW,GrandMaster,800,2811,52.7,2.3,5.0,13.4,0.002527305024733,0.0003972695447135,0.0003494821918043,0.000288739293407,0.0001938550439644,0.0002971583900262,0.0002016228865198,0.0003750073137077,0.0003715677975889,5.260256300089204e-05
322,L9 frantisekhrom,EUW,GrandMaster,686,3278,55.1,2.2,5.4,14.0,0.0025015855392223,0.0002684242268916,0.0003022662644733,0.0002914717463945,0.0002058566806818,0.0002887394452184,0.0001829132466233,0.0002605740950922,0.0006480714257022,5.3268408144532384e-05
323,Xixauxas,EUW,GrandMaster,733,3010,51.7,2.8,6.0,12.3,0.0024993700033574,0.0003595438497782,0.000337977808461,0.0002878092299763,0.0002043841064821,0.000292532229303,0.000199837351027,0.0003417996749601,0.0004226538990721,5.283185429717841e-05
324,Lelouch fans,KR,GrandMaster,709,3130,57.0,3.3,6.0,10.6,0.0024924873830187,0.0003546249798777,0.0003359408550514,0.0002864544086426,0.0002089526799776,0.0002887440447161,0.0002026082275395,0.0003370310366337,0.0004253393208677,5.279182971199215e-05
325,solukmavinokta,EUW,GrandMaster,603,3905,54.8,2.1,5.2,13.0,0.0024911835986321,0.0002389174311351,0.0002649827374193,0.0002649740163103,0.0002617011287387,0.0002463212320436,0.0001951284084931,0.0002318136437083,0.0007333142462318,5.403075455162775e-05
326,Protos,EUW,GrandMaster,680,3314,53.0,3.1,5.5,10.7,0.0024885083414263,0.0003272229681636,0.0003240070345653,0.0002854090197532,0.0002265784428373,0.0002785756536397,0.0002112110899146,0.0003122756760609,0.0004702145193145,5.301393717682578e-05
327,abagnale1,EUW,GrandMaster,702,3172,53.1,2.3,5.9,14.6,0.0024849249887701,0.0003397969707426,0.0003312288683538,0.0002908451033552,0.0002106731580008,0.0002880864843675,0.0001974715098089,0.0003246348698586,0.0004489666045955,5.322141968681579e-05
328,Hiccup1357,EUW,GrandMaster,744,2962,54.1,1.7,4.7,12.9,0.0024822700275827,0.0003782820411119,0.0003411815861344,0.0002827863509929,0.0001993804782736,0.0002894970194652,0.0002009108994895,0.0003591124278568,0.0003785661631166,5.255306114137375e-05
329,Tenaka Khan,OCE,GrandMaster,724,3055,51.1,3.5,3.9,9.7,0.0024812850437396,0.0003642009304009,0.0003397409246399,0.0002871721000061,0.0002022228850403,0.000290278171378,0.0002003083555544,0.0003467767669826,0.0003978558104067,5.272909933044477e-05
330,LaisMax v2,EUW,GrandMaster,678,3325,54.5,2.4,5.4,11.7,0.0024807153006732,0.0003207682650243,0.000319800222725,0.0002859817205034,0.000224643160636,0.0002788501644357,0.0002036596253694,0.0003066843869304,0.0004870482624817,5.327949256706073e-05
331,Linkz,EUW,GrandMaster,736,3002,59.8,2.4,5.0,13.1,0.0024715448792408,0.0002319493158929,0.0002749601394311,0.0002817052135031,0.000268402048577,0.0002475857024733,0.000350800273466,0.0002258167666063,0.0005378761186123,5.244930067832904e-05
332,Nightmares,EUW,GrandMaster,644,3537,52.5,2.8,4.8,13.5,0.0024668328543585,0.000288835976215,0.0003015586114117,0.0002873572984048,0.0002336347700643,0.0002700550865121,0.000196259038063,0.000277721497622,0.0005573575463917,5.405302967345449e-05
333,Loop,BR,GrandMaster,693,3241,52.4,3.1,5.4,13.1,0.0024648473865374,0.0003354410758595,0.0003237771362059,0.0002821353709199,0.0002260552559063,0.0002748384933105,0.0002170784540809,0.0003194275917814,0.0004331589473933,5.293506107931812e-05
334,Adrizera1,BR,GrandMaster,673,3347,51.4,2.3,4.0,12.7,0.0024629813689869,0.0003174064040374,0.0003188252477844,0.0002842756907027,0.0002175316007372,0.000281979998984,0.0001953194377652,0.0003041253940663,0.0004903232724305,5.319432247858913e-05
335,Batuuu,EUW,GrandMaster,719,3075,52.0,2.1,5.4,13.1,0.0024542588046957,0.0003573455458566,0.0003302777033689,0.0002928856020095,0.0002065532384325,0.000281982389657,0.0002001405090921,0.0003398368012506,0.0003916002870782,5.363672794988973e-05
336,Palacsinta2,EUW,GrandMaster,690,3259,52.9,1.7,5.7,13.2,0.0024541725779292,0.0003327986490505,0.0003227547205923,0.0002821258230159,0.0002180751351202,0.0002793742478055,0.0002021889042583,0.0003176865916348,0.000446102265688,5.306624076349767e-05
337,Ameericle,EUW,GrandMaster,680,3315,56.3,4.5,4.9,10.9,0.0024513966089853,0.0003269794380667,0.0003198198832797,0.000281814876221,0.0002268298926813,0.0002738487521084,0.0002113629625434,0.0003122666609378,0.0004453908036628,5.308333948376285e-05
338,flesh n blood,BR,GrandMaster,754,2928,52.7,4.8,5.1,10.2,0.0024499855124448,0.0003509963723178,0.0003287682108132,0.0003306471936244,0.0002018016041461,0.0002798487657998,0.0002018052935049,0.0003350017352055,0.00036554555031,5.557078672272051e-05
339,O My Money,EUW,GrandMaster,660,3431,56.7,2.1,4.6,11.2,0.0024476801016167,0.0003124912384592,0.0003131897198586,0.0002820767368568,0.0002298962973894,0.0002724626453391,0.000204504099533,0.0002993796134452,0.0004803283069975,5.335144373762109e-05
340,ΒΑTMAN,EUW,GrandMaster,714,3104,53.2,6.6,5.6,8.6,0.002445067927054,0.0003544442084614,0.0003285581659485,0.0002798697115663,0.0002097767153868,0.0002802930576614,0.0002044914458581,0.0003374438401376,0.0003973689845767,5.282179745669959e-05
341,NAMInha Casa,BR,GrandMaster,716,3088,54.7,2.5,4.7,13.6,0.0024442900866167,0.0003608881058985,0.0003304890466698,0.0002787663719812,0.0002055159364977,0.00028227323911,0.0002012390916502,0.0003432002118076,0.0003891996918995,5.271839110196276e-05
342,Kerline,BR,GrandMaster,630,3637,51.2,1.5,4.6,13.4,0.0024433645014744,0.0002628777458792,0.0002862549458247,0.0002755778471047,0.0002259310762235,0.0002670806935775,0.0001853718646273,0.0002544814443256,0.0006321658177844,5.362306612716024e-05
343,GG Prismal,EUW,GrandMaster,610,3834,53.0,4.3,6.8,10.8,0.0024430334937993,0.0002026158428449,0.0002386158783046,0.0002691408594673,0.0002982949885515,0.0002252161033597,0.0002320014810985,0.000197830363037,0.000724407000684,5.4910976451535325e-05
344,Opção Número 2,BR,GrandMaster,729,3031,51.1,1.6,5.9,13.1,0.0024396568999021,0.0003697690664111,0.000332068521133,0.0002768269090223,0.0002007036933354,0.0002832556813575,0.0001998011971303,0.0003510241758475,0.0003736480665485,5.255958911629684e-05
345,skétch,EUW,GrandMaster,609,3852,57.4,3.5,4.7,11.5,0.0024282351929126,0.0002648449504338,0.0002806951600879,0.0002726631413991,0.000260386140848,0.0002519827023068,0.0002010530630817,0.0002555628419427,0.0005868752625939,5.41719302184536e-05
346,zimba int acc,EUW,GrandMaster,812,2775,58.7,2.1,4.2,14.2,0.0024238816428109,0.0002512834368982,0.0002812287694566,0.0002959230358209,0.0002548668818702,0.0002425794845103,0.0004169793061863,0.0002438861722602,0.0003835414275378,5.359312827019336e-05
347,BLG 온,KR,Challenger,719,1441,54.6,4.3,5.7,9.9,0.0024196255099452,0.0002486048966,0.0002920533007286,0.0006293904349909,0.0001626577272,0.0002740018822444,0.000219032586689,0.0002445111965079,0.0002899793753068,5.939410967718575e-05
348,NvldR,TW,Challenger,530,2393,54.0,1.6,5.0,12.3,0.0024162885340226,0.0003492241127987,0.0003274906201183,0.0003780594285138,0.0001819440796436,0.0002772388624844,0.0002031492386917,0.000334776747192,0.0003074644525014,5.694099207836339e-05
349,Nujabes Luvsic,EUW,GrandMaster,656,3446,56.9,4.1,4.9,11.4,0.0024114948259507,0.0003110585030941,0.0003069434087467,0.0002802221597198,0.0002384716960812,0.0002633145725906,0.0002143337942376,0.0002977442252755,0.0004457913432144,5.36151229903707e-05
350,5word,EUW,GrandMaster,640,3556,52.9,3.0,5.6,12.9,0.0024057055669931,0.0002969407383346,0.0003004914817662,0.0002914980591758,0.0002361993248778,0.0002632208166384,0.0002006818975483,0.0002850283820473,0.0004769731331604,5.467173344401107e-05
351,keriamingberyl1,EUW,GrandMaster,704,3149,52.1,3.2,5.6,13.4,0.0024048029944494,0.0003502388897602,0.0003204998158793,0.0002755843476651,0.0002090781055794,0.0002750399187572,0.000201506191363,0.0003329651428701,0.0003869103540011,5.298022857371961e-05
352,IlIIIlIlIlIlllI,EUW,GrandMaster,604,3892,51.8,2.3,5.0,12.0,0.0024014916242614,0.0002501827744086,0.0002704433871775,0.0002640609785748,0.0002441265051585,0.0002515037827599,0.000187070091014,0.0002421581906772,0.0006380384858009,5.390742868959341e-05
353,Bombshell Blonde,EUW,GrandMaster,631,3647,57.6,2.1,5.0,13.6,0.0023877100198741,0.00026672164264,0.0002792603433929,0.0002670210979914,0.0002879804733434,0.0002424808334391,0.0002444131878587,0.0002568336187237,0.0004894007604449,5.359806203963832e-05
354,Calmsky,EUW,Challenger,894,784,60.4,2.9,4.8,13.8,0.0023876180418937,0.0001969318685171,0.0002343399575581,0.0002360999167433,0.0001617193044505,0.0002199092215525,0.0008574421430318,0.0001949846413034,0.0002371982367343,4.899275200228943e-05
355,PCS Kolios,EUW,GrandMaster,609,3849,63.9,2.0,5.5,14.5,0.0023783436299394,0.0002608939309204,0.0002757841657343,0.000265208984852,0.0002567786220625,0.000249155300057,0.0001965290486744,0.0002518316687586,0.0005682044782321,5.395743064795441e-05
356,SCCP joseph,BR,GrandMaster,668,3355,55.4,3.1,5.6,11.2,0.0023782418681203,0.0003234685389448,0.000309798708185,0.0002829808719232,0.0002178026711546,0.0002691816243503,0.0001958906348606,0.0003087976112262,0.0004163955594148,5.392564806042648e-05
357,t d,EUW,GrandMaster,672,3339,55.4,2.8,4.3,11.9,0.0023769815427438,0.0003285152976956,0.0003109472126373,0.0002754126970229,0.0002226838870695,0.0002655374038796,0.0002077911723509,0.0003138330938956,0.000398956672694,5.3304105498251767e-05
358,Pyku,OCE,GrandMaster,668,3355,54.0,4.9,6.0,9.5,0.0023735992535685,0.0003267376934855,0.0003128869268988,0.0002730987193525,0.0002118192209592,0.0002736128665679,0.0001942284457399,0.0003127030440083,0.0004155301064667,5.298223008934511e-05
359,Swordblue,EUW,GrandMaster,693,3242,53.0,3.0,5.1,12.4,0.0023601199852419,0.0003343576849846,0.0003107280939089,0.0002895447971248,0.0002120668415951,0.0002665831803906,0.0001978088446105,0.0003188657956847,0.0003757071335108,5.445761343168715e-05
360,Lóvely,BR,GrandMaster,624,3699,51.7,2.2,3.6,13.7,0.0023582983389462,0.0002745853727678,0.0002809817413731,0.0002623833466034,0.0002761021645227,0.0002438546943309,0.0002333323326849,0.0002639391068355,0.0004697408292604,5.337875056709739e-05
361,AST Rylle,EUW,GrandMaster,692,3235,57.4,5.7,6.2,10.3,0.0023521104927344,0.000229994842791,0.000272681530902,0.0002799946025466,0.0001995281456384,0.0002717332538504,0.0001793984827287,0.0002251336282133,0.0006404874742375,5.315853182615775e-05
362,悠悠虹旗Á,TW,Challenger,542,2315,58.5,2.4,5.0,11.8,0.0023488897175801,0.0003265153941653,0.000314426189228,0.0003910649087026,0.0001780624638773,0.0002701439666411,0.0002000179208312,0.0003154294563372,0.0002954226788525,5.78067389444809e-05
363,배빵빵 재훈이,KR,GrandMaster,642,3547,54.7,3.1,4.6,11.8,0.0023395456668922,0.0002717327868232,0.0002825017572035,0.0003268187061503,0.0002438968780799,0.0002491647324171,0.0002061527699047,0.0002620778873879,0.0004395436244163,5.765652450898797e-05
364,KroMAX,EUW,GrandMaster,658,3449,54.7,2.1,5.5,13.1,0.0023377280676111,0.0003036802216809,0.0002959994234355,0.0002903802495252,0.0002318984915925,0.0002563440979651,0.0002022982488718,0.0002909238052084,0.0004110226604262,5.518086890514905e-05
365,Avuhlie,EUW,GrandMaster,681,3310,51.5,2.8,5.1,12.8,0.0023348409669778,0.0003300209042447,0.0003067796125822,0.000270197077743,0.0002125728563619,0.0002659246284717,0.0001944679584659,0.0003145804878997,0.000386980495101,5.331694610745814e-05
366,TF TF,VN,Challenger,560,2232,57.5,4.1,6.2,13.4,0.0023342851016307,0.0003309471480895,0.0003124491996919,0.0003854446994472,0.0001747306979249,0.0002685483002368,0.0001998091660356,0.0003192376858262,0.0002853176943307,5.7800510047526806e-05
367,pcxcxq,KR,GrandMaster,643,3539,54.3,2.4,4.9,12.4,0.0023307467330628,0.0003073244853035,0.0002965945449941,0.0002712722240692,0.000233255398495,0.0002563480899888,0.0002039867919756,0.0002942663920969,0.0004139074862346,5.379131990460312e-05
368,Kongo TV Dzicz,EUW,GrandMaster,635,3593,53.1,2.4,5.4,13.6,0.0023188902189529,0.000293828960445,0.0002893057028174,0.0002660448213663,0.0002420500190044,0.0002521442398529,0.0002044087186916,0.0002816630315981,0.0004357441725689,5.370055260800472e-05
369,PHTOM,LAS,Challenger,728,1402,54.0,2.6,4.5,13.4,0.0023126838886278,0.0003169868558047,0.0003106610392567,0.0004438149453038,0.000152952771018,0.000275257137789,0.0001959915259385,0.0003101212903306,0.0002486378830021,5.826044018415824e-05
370,1v1 me labrov,EUW,GrandMaster,624,3698,52.8,1.6,5.1,13.5,0.0023103991777607,0.0002312117044794,0.0002614314747459,0.000265904326891,0.0002202956248179,0.0002524624427906,0.0001767925224811,0.0002254302043307,0.0006229119877856,5.3958889438258885e-05
371,bgvc,KR,GrandMaster,609,3842,52.6,2.8,4.7,11.2,0.0023075802284083,0.0002660335872837,0.0002764618808021,0.0002688074962782,0.0002342532322358,0.000252797813846,0.0001833282654595,0.0002568265799828,0.0005146270368981,5.444433562164719e-05
372,FNTSY Pandá,PH,Challenger,502,2588,53.9,4.0,6.2,11.5,0.0023028608335568,0.0003235671363545,0.0003046325346545,0.0003573584055617,0.0001851522596712,0.0002624662634334,0.0001972974828527,0.0003110670019338,0.0003036536732638,5.76660758307733e-05
373,3uphoria,EUW,GrandMaster,651,3484,53.6,2.3,4.7,12.2,0.0022998222755165,0.0003140121691208,0.0002981063091477,0.0002636822122606,0.0002175524979091,0.0002609490495828,0.0001914147291839,0.0003004077379966,0.0004004626557395,5.323491457516506e-05
374,DRX B2ryL,KR,GrandMaster,635,3610,58.8,3.4,5.6,11.5,0.0022968539835249,0.0002672741361489,0.0002769032775031,0.000319590295199,0.0002448823683219,0.0002446088051339,0.0002034874170741,0.0002578219144435,0.0004244884456989,5.779732400136192e-05
375,Skýlinè,EUW,Challenger,845,951,53.8,5.6,6.6,8.2,0.0022877098293233,0.0002601967857725,0.0003396793186658,0.000327492614929,0.0001392614608504,0.0003987758220366,0.0001759640431555,0.0002586098439811,0.0003374057194629,5.032422046914053e-05
376,rwta th mana s,EUW,GrandMaster,633,3619,52.9,2.9,6.7,12.8,0.002284925857602,0.0002945082115329,0.0002879014126863,0.0002638566306713,0.0002289934384558,0.00025446153349,0.0001911078369538,0.0002823541503515,0.0004279892265673,5.375341689275357e-05
377,BEST POUTlNE QC,EUW,GrandMaster,639,3572,55.9,1.9,4.6,13.5,0.0022784264501114,0.0003043782627713,0.0002920667198598,0.0002610917518833,0.0002235522248265,0.0002557789654209,0.0001925662333223,0.0002919238523498,0.0004037277186926,5.334072098447924e-05
378,Loc Emiel,EUW,GrandMaster,607,3864,54.7,1.2,4.9,13.2,0.00227837328945,0.0002518040336328,0.0002676532792194,0.0002584618297439,0.0002346248627001,0.0002484196703602,0.0001805178077615,0.0002438596211842,0.0005391230408707,5.390914397692224e-05
379,Canbe,EUW,GrandMaster,660,3423,51.5,2.3,4.5,11.6,0.0022775257678702,0.0003114478774803,0.0002938562564152,0.0002629819834339,0.0002172353373372,0.0002578007726731,0.0001912252615938,0.0002981547969714,0.0003913366927502,5.348678921462645e-05
380,뭐너가어쩔건데,KR,GrandMaster,605,3885,54.8,2.7,5.0,12.5,0.0022764526182103,0.0002722417173829,0.000272385033383,0.000265103073067,0.000265983489122,0.0002385763529032,0.000206772164145,0.0002616367157316,0.0004389835533041,5.477051917113854e-05
381,fix ur FKIN game,EUW,GrandMaster,593,4028,51.2,2.2,5.1,12.7,0.0022690049119312,0.0002412820482416,0.0002518686623497,0.0002522779302396,0.0003296051547891,0.0002215972190368,0.0002379213728741,0.0002330421805562,0.0004467967240555,5.461361978812744e-05
382,유징쓰,KR,Challenger,646,1759,56.0,3.5,4.1,9.1,0.0022687910261026,0.0002669845334925,0.0002857174824806,0.0004866898570999,0.0001679974552178,0.0002562107892867,0.0002131516197132,0.0002613373439347,0.0002706007242821,6.010122059485818e-05
383,유징쓰,KR,Challenger,646,1759,56.0,3.5,4.1,9.1,0.0022687910261026,0.0002623740430783,0.0002785972535264,0.0004579337080667,0.0001704112078931,0.0002481573293446,0.0002208008877075,0.0002567092370656,0.0002646520908314,6.0195793442200616e-05
384,유징쓰,KR,Challenger,646,1759,56.0,3.5,4.1,9.1,0.0022198315509561,0.0002669845334925,0.0002857174824806,0.0004866898570999,0.0001679974552178,0.0002562107892867,0.0002131516197132,0.0002613373439347,0.0002706007242821,6.010122059485818e-05
385,유징쓰,KR,Challenger,646,1759,56.0,3.5,4.1,9.1,0.0022198315509561,0.0002623740430783,0.0002785972535264,0.0004579337080667,0.0001704112078931,0.0002481573293446,0.0002208008877075,0.0002567092370656,0.0002646520908314,6.0195793442200616e-05
386,Nausicääa,EUW,GrandMaster,605,3883,54.7,2.4,5.0,12.1,0.0022599666903694,0.0002725009122503,0.0002717861330398,0.0002541089155824,0.0002637623372522,0.0002384291491266,0.0002061299363518,0.0002618104946009,0.0004376207753101,5.3818036854962765e-05
387,Shinomiya Kaguya,EUW,GrandMaster,598,3976,51.3,2.4,6.7,13.4,0.0022552921827094,0.0002597301730789,0.0002656807886448,0.0002539296373146,0.0002521370506762,0.000240675876305,0.0001880858088681,0.000250398679271,0.0004904904125613,5.4163755989221287e-05
388,Aymmy,EUW,GrandMaster,619,3740,53.1,2.9,5.5,11.8,0.0022419911964295,0.0002855600824631,0.0002778053557591,0.0002701123630717,0.0002412282119759,0.0002428473845116,0.0001964554054007,0.0002741297532329,0.0003987490256772,5.510361433691327e-05
389,Sυng Jin Woø,EUW,GrandMaster,604,3892,54.4,1.8,5.2,14.6,0.0022419315543503,0.0002293609539184,0.0002536350637437,0.0002559687775965,0.0002283590795386,0.0002429176145679,0.0001744868676643,0.0002232707226654,0.0005797660518843,5.416642277087364e-05
390,Sυng Jin Woø,EUW,GrandMaster,604,3892,54.4,1.8,5.2,14.6,0.0022419315543503,0.0002282204055212,0.0002523986104623,0.0002550345455571,0.0002281856795513,0.0002419242545191,0.0001741204441811,0.0002221973836571,0.0005739194859451,5.418151501814617e-05
391,Sυng Jin Woø,EUW,GrandMaster,604,3892,54.4,1.8,5.2,14.6,0.0022301823244128,0.0002293609539184,0.0002536350637437,0.0002559687775965,0.0002283590795386,0.0002429176145679,0.0001744868676643,0.0002232707226654,0.0005797660518843,5.416642277087364e-05
392,Sυng Jin Woø,EUW,GrandMaster,604,3892,54.4,1.8,5.2,14.6,0.0022301823244128,0.0002282204055212,0.0002523986104623,0.0002550345455571,0.0002281856795513,0.0002419242545191,0.0001741204441811,0.0002221973836571,0.0005739194859451,5.418151501814617e-05
393,Let me sup,KR,GrandMaster,626,3684,58.9,2.1,4.0,12.7,0.0022402326714706,0.0002935467545784,0.0002820082465142,0.0002569917630759,0.0002366163189783,0.0002451102131883,0.0001998419362572,0.0002817075259582,0.0003907830219284,5.362689099141547e-05
394,스트레스로돌연사,KR,GrandMaster,579,4152,55.2,4.8,6.2,10.9,0.002238446812172,0.0002475033849766,0.0002543237574761,0.0002437337080805,0.0003022235918417,0.000225609808539,0.0002129241234446,0.000238897609359,0.000459319188563,5.391163989123327e-05
395,스트레스로돌연사,KR,GrandMaster,579,4152,55.2,4.8,6.2,10.9,0.002238446812172,0.0002475852044,0.0002542822788878,0.0002436304895742,0.0003019999389367,0.0002255540585393,0.0002127981415796,0.0002389713071549,0.0004583618620663,5.391181265462725e-05
396,스트레스로돌연사,KR,GrandMaster,579,4152,55.2,4.8,6.2,10.9,0.0022370950937938,0.0002475033849766,0.0002543237574761,0.0002437337080805,0.0003022235918417,0.000225609808539,0.0002129241234446,0.000238897609359,0.000459319188563,5.391163989123327e-05
397,스트레스로돌연사,KR,GrandMaster,579,4152,55.2,4.8,6.2,10.9,0.0022370950937938,0.0002475852044,0.0002542822788878,0.0002436304895742,0.0003019999389367,0.0002255540585393,0.0002127981415796,0.0002389713071549,0.0004583618620663,5.391181265462725e-05
398,crawling soul,BR,GrandMaster,648,3507,52.3,4.9,6.6,11.6,0.0022353113460224,0.000311984603445,0.0002884860434129,0.0002544003711868,0.0002173567073987,0.0002515715223924,0.0001915882534998,0.0002984316817959,0.0003682938872769,5.31982756136849e-05
399,Prymari,EUW,GrandMaster,633,3614,51.0,2.3,5.0,12.3,0.0022325115042387,0.0003012987074879,0.0002834881278687,0.0002560894936417,0.0002275044444603,0.0002472863021052,0.0001943936236006,0.0002885075570219,0.000380314574962,5.362867309004359e-05
400,Lord Garza,EUW,GrandMaster,579,4161,57.4,1.9,4.1,11.5,0.0022296716653568,0.0002375225877689,0.0002528744185861,0.0002506791584282,0.0002512210653916,0.0002351969450737,0.000179162902377,0.000230370357266,0.0005381581956717,5.44860347932805e-05
401,Lord Garza,EUW,GrandMaster,579,4161,57.4,1.9,4.1,11.5,0.0022296716653568,0.0002368443919856,0.0002523958578781,0.0002504223108756,0.0002514997279223,0.0002349097674508,0.000179071216228,0.0002297357524601,0.0005398071929393,5.449105046324218e-05
402,Lord Garza,EUW,GrandMaster,579,4161,57.4,1.9,4.1,11.5,0.0022291772682035,0.0002375225877689,0.0002528744185861,0.0002506791584282,0.0002512210653916,0.0002351969450737,0.000179162902377,0.000230370357266,0.0005381581956717,5.44860347932805e-05
403,Lord Garza,EUW,GrandMaster,579,4161,57.4,1.9,4.1,11.5,0.0022291772682035,0.0002368443919856,0.0002523958578781,0.0002504223108756,0.0002514997279223,0.0002349097674508,0.000179071216228,0.0002297357524601,0.0005398071929393,5.449105046324218e-05
404,PederseNN,EUW,GrandMaster,599,3969,56.0,2.2,5.3,13.0,0.0022012773096717,0.0002631983469713,0.0002639719208293,0.0002486639840077,0.0002529425179918,0.0002361041395485,0.000190059952149,0.0002537480991278,0.0004385622946022,5.402605444369372e-05
405,kurulean,EUW,GrandMaster,607,3863,52.0,1.8,5.5,13.0,0.0021977884654074,0.0002785069459788,0.0002712173546719,0.0002492068273824,0.0002419121146829,0.0002395231995174,0.0001918421409933,0.0002678026766496,0.0004040644210174,5.371278451337004e-05
406,S0 Am i,VN,Challenger,503,2584,56.2,4.5,5.4,12.5,0.0021953605176016,0.0002995519106232,0.0002860884759151,0.0003519000071083,0.0001826506847137,0.0002487691362644,0.0001940607323402,0.0002896251727582,0.0002840451302106,5.8669267667577925e-05
407,YourMomIn4,LAN,GrandMaster,616,3775,54.9,5.3,6.0,9.2,0.002192462519854,0.0002877166957133,0.000276984851422,0.0002502475046548,0.0002267471982958,0.000244931802762,0.0001866804334764,0.0002765384507199,0.0003891714518153,5.344413099411144e-05
408,Etheryan,EUW,GrandMaster,584,4120,60.5,2.6,3.9,13.7,0.002191111433355,0.0002456523365388,0.0002557630750997,0.0002634589822253,0.0002504961522819,0.0002337396136404,0.0001805273671807,0.0002378532475708,0.0004677606660996,5.585999271745464e-05
409,MOONGIRL7,EUW,GrandMaster,613,3803,56.3,2.8,4.5,12.8,0.0021815079877856,0.0002828263024703,0.0002717329085454,0.0002535056347754,0.0002355950647943,0.0002390509904213,0.0001898335239766,0.000271738524973,0.0003830058020353,5.421923579355384e-05
410,MOONGIRL7,EUW,GrandMaster,613,3803,56.3,2.8,4.5,12.8,0.0021815079877856,0.0002820272329194,0.0002712718737279,0.0002535356589026,0.0002367161339191,0.0002386311344601,0.0001902616017858,0.0002709752718022,0.0003838356750066,5.425236012355624e-05
411,MOONGIRL7,EUW,GrandMaster,613,3803,56.3,2.8,4.5,12.8,0.0021815069426475,0.0002828263024703,0.0002717329085454,0.0002535056347754,0.0002355950647943,0.0002390509904213,0.0001898335239766,0.000271738524973,0.0003830058020353,5.421923579355384e-05
412,MOONGIRL7,EUW,GrandMaster,613,3803,56.3,2.8,4.5,12.8,0.0021815069426475,0.0002820272329194,0.0002712718737279,0.0002535356589026,0.0002367161339191,0.0002386311344601,0.0001902616017858,0.0002709752718022,0.0003838356750066,5.425236012355624e-05
413,Laguna R,EUW,GrandMaster,608,3861,53.7,3.7,5.7,12.6,0.0021802107043168,0.0002768445666889,0.0002699724194791,0.0002491081672448,0.0002324385135933,0.0002413947117919,0.0001834431521264,0.0002661320333258,0.0004070530837278,5.3824056338487815e-05
414,Abu Andrew Tate,OCE,GrandMaster,630,3645,54.6,3.7,4.3,9.3,0.0021778480305671,0.0002991962941148,0.0002801861600711,0.0002488506093601,0.0002176544011921,0.0002453427072027,0.0001881186567331,0.0002874755188369,0.0003578444618144,5.317922124162503e-05
415,13another,VN,Challenger,538,2340,61.8,5.7,6.1,10.5,0.00217612507384,0.0002413395850018,0.0002628605446701,0.0004105584247754,0.0001960434869651,0.0002328609413594,0.0002473532290315,0.0002354794734753,0.0002892982692514,6.0331119309560206e-05
416,귀여워서 죄송합니다,KR,GrandMaster,578,4163,53.1,3.6,4.2,10.4,0.0021569260097559,0.0002505635749274,0.0002550731247083,0.0002449239249445,0.0002456846695829,0.0002332514038724,0.000178572932961,0.0002423120415904,0.0004522331979971,5.431113917154138e-05
417,Mamacitalul,BR,GrandMaster,582,4126,52.7,3.2,5.2,11.3,0.0021549640473842,0.000257066229363,0.0002567437823565,0.00024160063738,0.0002544674543304,0.0002308292529393,0.0001855718517033,0.0002479072982948,0.0004267776932824,5.399984773412797e-05
418,UZI HIGHLIGHTS,BR,GrandMaster,608,3850,51.2,3.9,5.6,12.2,0.0021490453666133,0.0002795119355231,0.0002684014326716,0.0002451479518265,0.0002306248543395,0.0002381492443795,0.000184231075787,0.0002689559572089,0.0003803217146649,5.370120021187112e-05
419,Paolocannone,EUW,GrandMaster,703,3157,54.2,2.2,4.7,13.8,0.0021372587455457,0.0002818088032386,0.0002698642594266,0.0003113931785217,0.0002060339251292,0.000236490590328,0.0001929357779573,0.00027173975103,0.0003083573051781,5.863515473571607e-05
420,TWTV 1KIND,OCE,GrandMaster,616,3770,54.2,4.6,8.3,11.9,0.0021323989596654,0.0002893598086566,0.0002711721327596,0.0002426271159717,0.0002215957706659,0.0002385703641814,0.0001856627008261,0.0002781579655325,0.0003519476996913,5.330540137997828e-05
