nombre_invocador,champ_1,regional_rank_1,kills_champ_1,deaths_champ_1,assists_champ_1,winrate_champ_1,champ_2,regional_rank_2,kills_champ_2,deaths_champ_2,assists_champ_2,winrate_champ_2,champ_3,regional_rank_3,kills_champ_3,deaths_champ_3,assists_champ_3,winrate_champ_3,score
邊緣汪汪,Ezreal,201,7.3,5.4,6.8,64.6,Varus,85,8.5,5.3,6.4,64.3,Kai'Sa,2,6.7,6.5,6.6,47.8,0.0026392260818157
邊緣汪汪,Ezreal,192,7.3,5.4,6.8,64.6,Varus,81,8.5,5.3,6.4,64.3,Kai'Sa,2,6.7,6.5,6.6,47.8,0.0026392260818157
邊緣汪汪,Ezreal,192,7.3,5.4,6.8,64.6,Varus,81,8.5,5.3,6.4,64.3,Kai'Sa,2,6.7,6.5,6.6,47.8,0.0026390553236004
邊緣汪汪,Ezreal,201,7.3,5.4,6.8,64.6,Varus,85,8.5,5.3,6.4,64.3,Kai'Sa,2,6.7,6.5,6.6,47.8,0.0026390553236004
FNTSY Kaugen,Samira,95,12.7,6.8,6.2,59.2,Jinx,13,8.7,6.0,8.4,65.1,Vayne,2,10.1,6.9,7.2,45.0,0.0026245989414234
haerin,Caitlyn,31,6.6,5.5,6.9,54.1,Ezreal,2,6.8,5.5,7.7,61.3,Sylas,15,5.7,5.6,6.5,72.4,0.0026235961343742
Flex ขาด 2,Karma,32,1.6,5.6,15.5,50.0,Zeri,200,11.2,5.6,9.9,61.1,Varus,55,10.4,6.9,10.4,64.3,0.0026139020044608
444 Kreakse,Ashe,153,3.5,5.7,12.4,70.0,Viktor,421,6.2,5.8,7.6,72.2,Twitch,62,10.6,6.4,4.4,61.1,0.0026071463679334
SageWabe,Xayah,199,7.2,3.6,5.8,53.0,Ezreal,2100,5.6,3.8,5.4,43.2,Varus,69,5.8,3.7,6.6,56.8,0.0026070914372764
mihay,Kalista,107,11.3,6.6,7.3,81.5,Draven,10,8.2,7.7,6.9,57.1,Aphelios,201,8.9,6.1,7.9,73.3,0.0025943614905605
Peter Zezima,Draven,277,6.7,5.3,5.6,63.6,Ezreal,132,5.7,3.9,6.7,42.9,Kai'Sa,2769,6.8,4.5,7.6,65.0,0.0025817388007645
LeitoF l0,Caitlyn,28,8.1,5.4,7.2,55.9,Zeri,2254,7.7,4.7,6.9,46.2,Sylas,121,6.6,5.2,5.6,52.0,0.0025474570417626
Fuba Ahri,Lucian,152,8.3,4.5,5.4,60.7,Varus,200,6.4,4.7,7.2,50.0,Kalista,467,7.2,4.3,6.0,70.8,0.0025467897157321
Wingz,Jhin,107,7.6,4.4,8.0,67.3,Kai'Sa,2,7.6,4.3,5.5,56.3,Varus,14,6.8,5.5,6.2,45.7,0.0025466136579107
bbeNj,Lucian,213,7.8,4.9,7.2,60.0,Caitlyn,16,5.8,4.2,6.7,53.8,Zeri,172,5.3,4.5,5.3,48.7,0.0025424124024569
Clovao Bengala,Zeri,147,8.0,5.6,7.3,73.2,Kai'Sa,25,7.8,6.2,6.9,58.8,Vayne,315,7.9,5.0,5.1,50.0,0.0025321908843881
Saulitofanboy,Ezreal,114,7.2,5.9,6.9,56.3,Kai'Sa,2001,7.7,4.5,6.9,60.5,Caitlyn,25,7.5,6.7,8.3,57.1,0.0025290103844437
Xiao Mel,Varus,157,6.9,4.9,9.2,63.2,Twitch,437,7.0,5.4,7.1,64.7,Caitlyn,454,6.8,3.3,6.2,91.7,0.002521639687525
kolateral,Kai'Sa,112,7.9,5.8,6.9,55.7,Varus,16,6.5,6.0,9.3,59.4,Sivir,31,5.1,5.5,7.9,47.8,0.0025192543827896
Really love you,Kai'Sa,106,11.3,5.5,7.0,63.6,Ezreal,120,10.0,4.2,6.9,80.0,Kalista,13,14.1,4.8,4.6,64.7,0.0025148069965678
FTU Ares,Caitlyn,161,6.5,4.2,7.4,54.0,Karthus,18,8.0,5.4,9.8,62.3,Ezreal,6,6.1,4.4,6.9,56.7,0.0025139090377337
KBM RAV3N,Varus,172,8.2,5.2,6.3,51.4,Zeri,25,6.5,4.3,5.8,54.8,Ashe,107,6.5,5.4,11.0,66.7,0.0025122097748468
Rink,Kai'Sa,115,7.8,4.5,6.5,61.4,Vladimir,24,6.8,4.6,5.0,61.5,Jhin,5,8.4,4.5,8.4,63.0,0.0025108619332011
HinTFakiRii,Draven,144,6.7,5.0,7.4,61.3,Twitch,47,7.9,6.3,7.1,63.0,Sylas,79,6.1,4.0,9.0,75.0,0.0025030044780459
son of winter,Caitlyn,223,7.6,6.1,6.5,49.3,Lucian,75,8.6,7.0,7.2,46.9,Varus,42,6.2,5.5,6.9,56.1,0.0024992445093403
better ad,Xayah,320,9.4,4.4,8.7,76.0,Kai'Sa,2205,7.8,3.9,6.2,60.0,Jhin,211,4.4,4.1,8.5,61.5,0.002493094953195
Soft Inter,Draven,141,8.8,4.7,4.6,64.5,Karthus,2,7.7,6.9,7.7,44.4,Xerath,122,4.7,4.5,12.6,46.7,0.0024814840137098
Kuqze,Zeri,207,7.8,5.6,7.6,63.2,Draven,16,10.8,6.8,7.1,69.2,Lucian,329,6.5,4.6,6.6,60.0,0.0024753057367447
arimori yy,Varus,258,7.6,5.6,8.0,61.9,Ezreal,274,7.8,5.6,6.4,63.2,Lucian,549,8.7,6.5,6.4,52.6,0.0024740703138898
take care of me,Zeri,371,5.9,4.2,5.7,47.6,Caitlyn,178,6.1,3.9,5.4,60.0,Ezreal,277,6.7,4.3,6.4,60.5,0.0024706506334729
ahkicvcgj,Varus,272,7.5,5.6,7.6,63.3,Lucian,147,8.5,6.4,7.3,58.3,Ashe,559,2.2,4.6,12.2,61.9,0.0024605741889785
Van Joune,Kai'Sa,267,9.6,5.5,6.0,56.1,Ezreal,25,7.9,6.0,6.2,48.3,Draven,95,8.9,5.8,6.5,58.1,0.002451031214051
HANS KALBO,Lucian,88,9.2,5.3,5.3,57.6,Aphelios,22,7.2,5.5,6.0,51.9,Jinx,16,8.8,5.1,7.1,61.9,0.0024509049661302
Sip hong cham bi,Twitch,101,9.4,5.6,7.0,56.5,Jinx,26,5.3,5.3,7.4,53.3,Kog'Maw,1219,7.3,5.7,6.1,41.7,0.0024458617494314
Redneck Pope555,Xayah,136,7.1,5.3,7.0,57.5,Kai'Sa,163,10.3,6.1,7.4,55.6,Varus,2572,6.8,7.2,7.7,40.0,0.0024397454149549
Deftin,Caitlyn,271,6.3,7.5,7.4,56.1,Xayah,36,6.0,6.7,7.4,57.1,Lucian,73,8.2,6.5,7.2,59.0,0.0024369487771696
Juliera1,Caitlyn,276,5.3,4.4,5.5,47.2,Lucian,456,9.3,4.7,6.3,72.2,Draven,244,6.8,5.8,5.9,61.1,0.0024335549617309
melw addict,Draven,131,10.2,5.2,6.5,66.7,Qiyana,857,7.9,6.2,5.0,40.0,Elise,32,10.6,4.1,9.2,75.0,0.0024182944042156
Apelka,Zeri,379,6.7,4.2,5.8,52.3,Ezreal,118,5.9,3.8,6.2,58.5,Caitlyn,43,6.5,5.3,6.2,46.3,0.0024103968559392
Twitch tv 마문2,Ezreal,257,5.6,4.1,5.8,57.4,Caitlyn,96,6.9,4.3,6.8,63.6,Ashe,40,6.8,5.2,8.5,54.5,0.0024021738833038
EG Mobility,Ezreal,135,6.7,4.1,6.4,60.0,Jhin,160,10.2,3.4,8.6,72.7,Lucian,296,7.9,4.7,6.4,60.0,0.0023893877319599
Kaixin2,Kalista,127,8.5,4.7,6.1,64.0,Ekko,1556,8.0,7.0,8.8,48.0,Draven,2,7.7,6.2,5.1,42.1,0.0023867357725076
truc3,Kai'Sa,100,10.2,5.5,6.4,61.9,Lucian,245,9.2,8.4,6.7,47.4,Samira,1617,12.7,5.7,6.1,73.3,0.0023639828543262
Stop hesitating,Varus,377,5.6,4.9,7.4,69.0,Ezreal,44,6.2,4.7,6.7,67.6,Kai'Sa,259,9.6,4.0,7.7,72.7,0.0023602313037493
MCE Rudaikiri,Zeri,99,9.6,5.5,5.8,61.7,Caitlyn,1235,7.5,5.8,6.7,50.9,Jinx,1,8.7,6.3,6.4,52.5,0.0023423701407719
ROCKBOOM,Tristana,209,7.0,4.7,5.9,58.9,Xayah,25,6.7,4.1,5.1,48.6,Caitlyn,466,6.7,5.5,6.6,40.7,0.0023351498442885
fanboy puddin,Zeri,93,10.0,4.5,6.4,75.0,Caitlyn,474,4.8,7.7,7.5,47.6,Lucian,278,9.8,5.1,6.4,64.7,0.0023320258581847
Flexx,Zeri,61,9.2,4.7,6.8,65.2,Kai'Sa,1634,8.8,5.8,5.7,55.6,Caitlyn,32,6.9,4.4,5.4,57.1,0.0023299231851871
초보원딜러,Xayah,42,7.1,3.4,6.5,74.1,Ezreal,1,6.8,3.7,6.6,54.8,Caitlyn,907,7.1,4.0,5.6,42.9,0.002329880370116
IsDEAD,Varus,224,6.6,5.8,7.5,48.5,Jhin,41,7.4,5.1,9.6,56.0,Zeri,19,6.6,4.8,7.4,57.5,0.0023242471803996
szerzno,Ezreal,31,7.0,6.1,6.5,58.8,Diana,1995,6.9,6.6,8.2,50.0,Lee Sin,49,6.8,4.5,9.0,76.9,0.0023231163074648
princesa kait,Ezreal,211,7.9,4.7,7.0,62.4,Senna,1953,5.0,4.8,9.7,57.7,Twitch,5,9.9,5.8,6.5,48.6,0.0023230895995951
bipi,Caitlyn,332,7.2,6.0,5.7,48.5,Jhin,585,6.7,3.7,7.7,70.4,Varus,152,5.6,6.0,5.6,46.2,0.0023096975152609
Thebigestnoob1,Ezreal,382,6.7,5.5,7.2,50.4,Tristana,173,8.1,5.6,5.5,54.8,Caitlyn,48,6.5,5.2,7.1,51.2,0.0022836016255772
5R ADC,Varus,231,7.7,5.5,6.9,50.7,Draven,110,7.7,4.9,5.7,57.4,Caitlyn,66,6.2,5.7,7.1,50.0,0.0022757116046968
DarkVentus,Caitlyn,292,5.5,4.1,5.8,58.3,Zeri,869,7.7,5.6,7.8,51.4,Draven,209,7.5,6.4,6.0,52.4,0.0022588422472756
AzogTheTaxEvader,Twitch,345,9.1,5.1,6.2,63.6,Samira,9,7.8,6.1,6.2,53.3,Ezreal,31,6.5,6.0,5.8,51.5,0.0022438850727219
ad895091,Varus,446,7.4,5.6,8.0,53.5,Zeri,262,6.5,4.1,7.0,68.4,Ezreal,127,7.0,4.5,6.7,58.8,0.0022437805323929
Puppeh,Kai'Sa,308,8.4,5.4,6.5,50.0,Ezreal,85,6.9,4.9,7.4,62.1,Xayah,3,7.7,4.7,7.3,58.9,0.0022390842246653
86Ryuujin,Lucian,460,7.4,5.7,5.6,58.6,Sivir,163,5.4,6.1,8.1,53.6,Ezreal,204,9.4,7.0,6.9,45.8,0.0022099546732314
Mörkö,Ezreal,485,7.0,4.7,6.1,56.1,Caitlyn,218,5.6,5.3,5.5,46.3,Zeri,429,8.7,5.2,6.1,46.2,0.0022071529234623
Akade,Xayah,251,8.3,4.8,6.6,66.7,Sivir,6,6.0,4.7,6.3,51.2,Kai'Sa,29,6.5,4.4,4.4,47.4,0.0022042296430639
Killua y,Kai'Sa,334,7.0,4.2,6.5,55.0,Xayah,32,5.6,3.8,6.8,51.3,Ezreal,41,5.5,3.9,6.6,50.6,0.0021987029319264
oord,Ezreal,250,5.7,4.3,6.4,59.5,Corki,42,5.6,4.4,6.2,62.2,Zeri,9,7.1,5.6,7.0,65.0,0.0021952056280822
Rafitta,Ezreal,458,7.5,5.3,8.3,57.1,Caitlyn,83,6.2,5.7,7.6,57.1,Kalista,876,9.8,5.6,5.7,62.1,0.0021918415977641
Nomi,Zeri,146,8.0,5.2,8.2,60.6,Ezreal,2175,7.3,5.6,7.7,55.0,Xayah,388,7.4,4.4,7.6,78.6,0.0021832594956476
TBS1,Twitch,253,8.7,5.9,6.3,55.7,Varus,45,6.1,6.8,5.1,41.2,Zeri,782,5.7,6.0,6.8,44.8,0.0021780147002892
TPAA nrmn,Senna,537,5.3,5.2,10.7,59.8,Caitlyn,15,5.6,6.0,5.7,51.4,Xayah,211,7.0,4.8,5.4,56.2,0.0021757626950551
month of rain,Varus,682,6.7,4.2,6.7,45.7,Ezreal,328,5.4,3.7,5.6,55.0,Caitlyn,389,6.3,2.8,6.2,47.4,0.0021731344907684
KHK TLamp,Varus,385,7.9,5.6,7.6,50.0,Caitlyn,730,6.3,5.1,6.8,62.5,Jhin,568,5.6,3.8,6.4,53.6,0.0021714570240974
AD MENACE,Varus,40,6.9,5.1,7.6,60.8,Aphelios,1,7.0,4.9,6.4,55.3,Jhin,2,5.4,5.0,8.9,50.0,0.0021690503022564
MG Løkí,Kai'Sa,209,9.3,6.2,6.8,59.6,Zilean,2232,2.6,5.3,12.1,56.3,Lucian,13,8.0,6.1,6.6,67.7,0.0021645855862148
RNG GALA 9,Samira,204,8.6,6.8,6.4,66.7,Jinx,239,7.4,6.6,7.9,70.6,Xayah,1105,8.1,7.4,7.6,50.0,0.0021599526034092
AlioSu,Aphelios,113,8.7,5.8,6.8,58.2,Xayah,1680,9.2,5.8,7.1,75.0,Caitlyn,1,6.3,6.5,7.5,54.5,0.002157533438231
LLL Ninezin1,Caitlyn,432,8.7,5.5,7.6,67.7,Ashe,144,4.1,6.6,17.4,71.4,Varus,89,10.3,5.6,8.1,68.2,0.0021562337834443
Alanzinhöö,Xayah,338,6.3,4.8,5.4,69.4,Varus,60,7.3,6.0,8.1,75.0,Ashe,277,2.2,6.1,14.5,54.5,0.0021526071134232
Goooood,Jhin,189,7.9,4.0,8.2,54.8,Xayah,2364,8.0,5.0,7.3,60.9,Ashe,44,6.0,4.1,11.5,75.0,0.002139725085071
DizL1,Zeri,566,7.2,5.4,6.3,50.9,Ezreal,144,7.4,5.7,6.9,57.5,Kalista,313,8.2,5.1,6.4,57.1,0.0021387464362785
vvtn,Caitlyn,487,7.1,5.6,6.5,45.5,Kalista,768,8.7,5.3,6.3,58.6,Ezreal,36,6.8,5.1,7.3,59.1,0.0021356892598716
小鳥遊六花º,Xayah,109,7.7,5.4,5.9,62.5,Zeri,2229,7.5,4.7,7.2,69.6,Aphelios,161,7.1,6.5,7.0,63.6,0.0021294949117695
Goyang si,Zeri,210,7.7,5.3,7.2,63.2,Kalista,252,8.4,6.3,6.5,54.5,Xayah,347,7.3,4.7,6.5,60.0,0.0021231106795163
CAPTAIN SPACEBOY,Zeri,432,7.3,4.7,5.9,54.3,Varus,72,6.5,5.4,6.3,46.3,Xayah,111,6.5,4.6,5.6,59.4,0.0021193070063925
KJ noz2k v9,Zeri,492,8.6,4.0,6.4,69.0,Varus,3,7.1,4.7,7.2,61.8,Ezreal,7,9.6,4.4,7.8,63.6,0.0021152051023063
el xoker,Kai'Sa,370,7.7,5.9,6.4,59.5,Xayah,23,6.8,5.9,6.3,52.6,Sivir,36,5.5,5.1,7.8,59.4,0.0021000147109419
Rin Itôshi,Xayah,463,7.9,7.3,7.0,55.6,Zeri,306,7.2,6.6,6.2,55.0,Kai'Sa,346,9.8,6.4,5.9,53.1,0.0020992379993246
UNCE UNCE UNCE,Kai'Sa,203,8.3,4.6,6.0,51.3,Varus,243,8.7,4.6,6.7,58.6,Tristana,218,7.0,5.7,5.3,53.8,0.0020923569289157
Paragxn,Caitlyn,710,6.6,5.3,6.5,56.4,Varus,18,6.8,5.6,6.4,49.4,Xayah,59,7.3,5.1,6.0,58.3,0.0020889173752955
Paragxn,Caitlyn,478,6.7,5.3,6.4,56.5,Varus,18,6.8,5.6,6.4,49.4,Xayah,59,7.3,5.0,6.0,60.3,0.0020889173752955
Dazaı,Kai'Sa,94,9.3,5.3,6.1,59.3,Caitlyn,264,5.6,5.0,6.2,37.5,Lucian,3177,8.8,6.2,6.6,64.3,0.0020888240086237
Crimson Sunbird,Zeri,309,6.9,3.2,6.2,72.7,Samira,63,11.4,5.6,6.7,64.3,Varus,522,5.4,5.0,7.9,45.5,0.0020858300657859
THE RIAL ENBARAO,Zeri,5,9.4,4.2,8.0,75.0,Caitlyn,2839,7.1,4.7,7.2,70.4,Sivir,23,8.2,3.9,8.0,57.7,0.0020838793019436
gunkrab,Caitlyn,54,5.6,3.9,7.2,61.1,Senna,54,5.1,6.6,16.9,68.8,Varus,172,7.5,4.4,7.2,63.6,0.002081985899502
Messi ad acc,Caitlyn,406,6.4,4.8,6.5,56.3,Varus,150,7.2,4.6,7.1,50.0,Samira,488,8.1,5.9,7.0,61.1,0.0020810564139357
TwtvCrazyadri1v9,Kai'Sa,533,9.1,6.2,6.2,54.8,Caitlyn,116,7.1,6.3,6.4,52.7,Tristana,144,7.3,5.3,5.7,52.6,0.0020791342851614
Paragxn,Caitlyn,710,6.6,5.3,6.5,56.4,Varus,18,6.8,5.6,6.4,49.4,Xayah,59,7.3,5.1,6.0,58.3,0.0020613488669028
Paragxn,Caitlyn,478,6.7,5.3,6.4,56.5,Varus,18,6.8,5.6,6.4,49.4,Xayah,59,7.3,5.0,6.0,60.3,0.0020613488669028
Cosmìc,Caitlyn,111,7.0,5.3,7.3,61.0,Tristana,2111,8.0,5.1,5.5,66.7,Zeri,45,7.3,5.3,6.7,63.3,0.0020609636962115
WD ITOSHI RIN,Varus,772,6.9,3.9,6.4,51.1,Caitlyn,177,8.6,4.3,7.2,59.4,Lucian,742,7.2,4.4,6.2,53.8,0.0020551184828359
FATTONG,Ezreal,136,7.3,5.1,7.6,57.1,Varus,2178,6.5,5.0,8.7,46.2,Lux,7,3.4,6.2,13.5,61.5,0.0020500415729308
mihai07x,Zeri,552,8.6,6.1,6.8,60.0,Seraphine,46,4.8,4.6,12.0,59.5,Jhin,87,7.6,5.8,9.9,54.3,0.0020479858036774
Sushee,Lux,338,5.0,5.8,12.1,69.6,Kai'Sa,930,8.3,5.6,6.6,65.0,Vayne,286,8.3,6.9,6.1,56.3,0.0020351408174722
H3LLRA1SER,Draven,465,5.2,5.6,5.6,44.4,Varus,1141,6.4,5.2,7.0,54.5,Caitlyn,756,4.6,4.8,5.9,53.3,0.002032948911422
KGKD,Zeri,468,8.8,6.5,7.5,54.8,Ezreal,132,8.5,6.9,7.3,52.5,Lucian,153,9.3,6.7,7.2,65.0,0.0020326821052516
yzz3,Ziggs,402,5.9,3.1,8.4,64.1,Ezreal,1,6.5,3.3,6.2,37.0,Janna,1298,1.1,3.9,13.9,61.5,0.0020279090473001
Top is sus,Ezreal,408,8.7,7.2,7.1,42.6,Caitlyn,166,7.1,6.7,6.5,48.1,Aphelios,1251,7.7,6.7,6.7,61.5,0.0020269594606891
KNG Hoopa,Caitlyn,66,6.8,4.8,6.6,53.8,Zeri,4,6.9,4.0,6.0,40.9,Varus,14,7.4,4.8,7.3,60.0,0.0020169658986879
Pzzzzang,Ezreal,71,8.5,4.7,7.9,67.6,Xerath,2263,5.7,4.0,10.2,63.3,Kai'Sa,11,9.0,6.1,6.0,53.3,0.0020128414700792
Sexelent,Zeri,529,8.2,4.6,7.3,54.1,Caitlyn,90,6.5,4.5,6.0,60.0,Draven,563,6.7,4.9,4.9,54.8,0.0020086900612131
GrayFawx,Tristana,763,6.8,4.5,5.6,58.6,Varus,14,6.0,4.8,6.9,53.1,Samira,35,8.1,5.3,6.5,62.5,0.0020072574971296
GrayFawx,Tristana,529,6.9,4.5,5.6,59.3,Varus,14,6.0,4.6,6.9,54.2,Samira,36,8.1,5.3,6.5,62.5,0.0020072574971296
Itsagoodshot,Xayah,254,7.5,4.1,6.9,57.5,Varus,788,6.6,4.0,6.1,48.6,Caitlyn,159,5.9,4.5,5.8,38.9,0.0020068415107297
FSS LYON,Xayah,485,7.4,4.8,6.8,68.4,Varus,5,5.6,6.4,7.7,52.9,Zeri,155,6.1,5.1,5.5,45.5,0.0020021540891932
IZG Comet,Varus,325,8.2,6.7,7.9,59.6,Caitlyn,15,6.5,6.1,7.4,46.2,Ezreal,640,6.3,6.4,7.1,60.7,0.0020006152420686
GrayFawx,Tristana,529,6.9,4.5,5.6,59.3,Varus,14,6.0,4.6,6.9,54.2,Samira,36,8.1,5.3,6.5,62.5,0.0019785982278685
GrayFawx,Tristana,763,6.8,4.5,5.6,58.6,Varus,14,6.0,4.8,6.9,53.1,Samira,35,8.1,5.3,6.5,62.5,0.0019785982278685
UOL Sayna,Swain,420,4.7,4.6,9.7,60.0,Ziggs,1667,4.5,4.3,7.4,53.8,Seraphine,12,3.5,3.9,7.8,41.2,0.0019655221797492
KR Spoon,Varus,261,6.0,4.6,7.0,54.9,Xayah,99,6.3,3.1,5.6,56.3,Jhin,94,5.4,2.9,7.2,56.8,0.001955434701605
난화내,Varus,195,7.6,4.5,8.4,60.5,Caitlyn,148,7.4,5.4,6.4,52.5,Lee Sin,362,8.9,4.9,9.6,62.1,0.0019469803080018
IPlayYouListen,Varus,347,7.9,5.5,6.6,44.4,Caitlyn,435,4.8,4.7,5.0,57.6,Kai'Sa,312,9.5,4.1,7.7,83.3,0.001928801212152
Boring cycle0,Zeri,583,6.5,4.4,5.7,45.9,Aphelios,647,4.6,4.3,5.4,52.9,Samira,169,7.6,5.0,6.0,59.3,0.0019204659203336
Gen G Seeder,Ziggs,292,4.3,3.4,8.3,54.4,Karma,4,2.1,3.4,12.3,46.8,Nautilus,200,0.9,3.6,10.4,50.0,0.0019195549299741
Kogy1,Nilah,117,9.2,4.7,6.0,73.3,Varus,2310,6.8,5.4,7.5,60.7,Aphelios,12,8.7,5.4,7.9,65.2,0.0019175818891995
dfgtredfg4,Lucian,406,6.8,4.7,6.5,66.7,Caitlyn,240,7.7,6.1,7.6,84.6,Xayah,351,9.6,3.8,6.4,83.3,0.00191537710238
pray2God,Caitlyn,569,6.6,4.4,6.8,62.2,Zeri,95,7.1,4.6,5.3,47.4,Ezreal,543,6.1,4.3,5.4,56.8,0.0019133897993586
Chryssey,Zeri,276,5.8,4.6,5.8,48.1,Xayah,3136,7.2,3.8,5.5,55.4,Varus,225,6.2,5.3,7.7,57.4,0.0019124850245401
keep focus1ng,Jhin,584,6.1,2.9,8.6,53.6,Xayah,57,7.2,3.6,6.5,62.9,Kai'Sa,21,8.0,4.1,5.9,43.2,0.0019080621834328
Globby,Varus,378,6.9,6.1,7.5,55.8,Xayah,74,4.7,4.9,5.8,50.0,Nilah,1553,8.0,5.3,6.6,61.9,0.001907138266052
Sweet darlinggg,Zeri,181,9.3,4.9,7.1,65.4,Kai'Sa,2208,8.7,6.5,6.6,63.0,Ezreal,31,7.8,5.7,7.7,48.0,0.0018991601986675
GosTT,Varus,446,7.9,5.5,8.0,52.6,Kai'Sa,22,8.3,4.6,5.8,60.3,Ezreal,11,6.0,4.3,5.7,42.6,0.0018928209930251
White Snow,Viego,138,9.1,6.2,8.4,72.7,Thresh,136,2.4,3.4,17.7,100.0,Jhin,10,4.7,4.4,6.0,44.4,0.0018859994077674
White Snow,Rengar,327,5.9,4.4,4.8,54.9,Shen,31,3.1,3.9,9.7,66.7,Jax,81,5.5,5.6,4.3,48.3,0.0018859994077674
liftlift,Caitlyn,400,7.1,4.5,6.9,67.9,Zeri,217,8.8,4.1,5.7,68.4,Lucian,340,5.6,5.9,6.0,42.9,0.001878815721287
White Snow,Rengar,327,5.9,4.4,4.8,54.9,Shen,31,3.1,3.9,9.7,66.7,Jax,81,5.5,5.6,4.3,48.3,0.0018765498541135
White Snow,Viego,138,9.1,6.2,8.4,72.7,Thresh,136,2.4,3.4,17.7,100.0,Jhin,10,4.7,4.4,6.0,44.4,0.0018765498541135
ALK Kross,Samira,664,7.9,7.1,6.9,54.3,Varus,78,5.6,6.8,6.9,53.3,Brand,91,2.3,8.1,5.0,14.3,0.0018700346751462
top 5 academy,Kai'Sa,495,8.0,5.1,4.7,54.8,Twitch,36,10.5,6.0,6.5,62.8,Vayne,14,6.9,5.8,4.2,44.0,0.0018620708530544
Luciferium,Draven,439,2.0,8.0,5.0,60.3,Karthus,21,6.3,4.6,6.0,37.0,Lucian,379,5.0,4.9,7.2,45.8,0.0018604317311754
Charca,Caitlyn,494,6.7,5.3,7.1,55.6,Varus,73,7.2,4.9,7.2,55.6,Xayah,2268,9.8,4.5,9.1,78.6,0.0018595074442136
Ýüodod,Draven,142,10.0,5.3,3.8,65.9,Kai'Sa,2624,11.7,5.1,5.4,75.0,Samira,12,7.1,5.9,5.8,44.4,0.0018585199608932
WAOLITE,Zeri,536,6.6,5.2,6.6,53.1,Caitlyn,141,8.1,5.2,8.3,75.0,Draven,190,5.6,5.6,5.8,50.0,0.0018584111983708
nochatmentalbuda,Aphelios,441,6.2,5.7,5.8,45.9,Zeri,78,8.6,5.0,7.4,76.0,Varus,70,7.7,5.8,7.7,52.2,0.0018552441264964
YUA Tebox,Ezreal,682,7.6,5.4,6.8,57.4,Caitlyn,56,7.3,6.4,7.3,57.1,Xayah,77,7.6,6.5,7.5,49.0,0.0018521770758822
carros tunados,Caitlyn,540,5.6,6.8,7.4,60.0,Zeri,606,6.5,4.8,6.9,71.4,Lee Sin,237,6.7,4.4,9.6,77.8,0.0018506857333254
Axia,Sivir,459,5.5,5.5,8.6,52.0,Caitlyn,11,5.6,5.5,7.2,54.1,Ezreal,43,6.3,5.5,6.8,52.0,0.0018506734754083
우연히 길을 걷다,Varus,235,5.9,4.9,7.3,54.5,Aphelios,1043,5.8,4.9,5.3,46.4,Ezreal,395,6.8,4.8,8.0,55.0,0.0018425768691359
Woodstock,Ezreal,568,5.9,4.5,6.8,55.0,Caitlyn,150,7.0,6.4,6.9,56.3,Xerath,395,4.6,4.4,11.0,71.0,0.0018407857059835
Woodstock,Ezreal,562,5.9,4.5,6.8,55.0,Caitlyn,148,7.0,6.4,6.9,56.3,Xerath,393,4.6,4.4,11.0,71.0,0.0018407857059835
Woodstock,Ezreal,562,5.9,4.5,6.8,55.0,Caitlyn,148,7.0,6.4,6.9,56.3,Xerath,393,4.6,4.4,11.0,71.0,0.0018404886251336
Woodstock,Ezreal,568,5.9,4.5,6.8,55.0,Caitlyn,150,7.0,6.4,6.9,56.3,Xerath,395,4.6,4.4,11.0,71.0,0.0018404886251336
Absôl,Vladimir,423,7.6,4.2,8.0,66.7,Zeri,1695,5.9,2.8,7.4,83.3,Ezreal,504,7.7,4.3,9.7,54.5,0.0018381967394359
jinjoTnT,Varus,748,8.3,3.9,9.1,83.3,Ezreal,592,7.2,3.3,6.8,75.0,Aphelios,1247,6.5,4.2,7.5,63.6,0.0018354558952987
i stomp on men,Xayah,628,6.9,5.6,6.5,56.3,Zeri,53,5.9,4.9,5.3,51.2,Ashe,85,2.5,6.0,12.6,52.9,0.0018343624749603
i stomp on men,Xayah,623,6.9,5.6,6.5,56.3,Zeri,52,5.9,4.9,5.3,51.2,Ashe,83,2.5,6.0,12.6,52.9,0.0018343624749603
i stomp on men,Xayah,623,6.9,5.6,6.5,56.3,Zeri,52,5.9,4.9,5.3,51.2,Ashe,83,2.5,6.0,12.6,52.9,0.0018322890381153
i stomp on men,Xayah,628,6.9,5.6,6.5,56.3,Zeri,53,5.9,4.9,5.3,51.2,Ashe,85,2.5,6.0,12.6,52.9,0.0018322890381153
AKR Bibou,Kai'Sa,454,7.6,4.2,5.9,47.2,Varus,2166,5.5,4.5,6.7,60.6,Xayah,1406,6.9,4.4,7.5,63.3,0.0018263883112168
pilotl0l,Ezreal,559,7.0,5.2,7.2,57.1,Caitlyn,48,6.1,5.7,8.1,55.4,Ashe,56,3.6,6.4,12.5,56.4,0.0018193053158357
pilotl0l,Caitlyn,476,6.1,5.7,8.1,55.4,Ashe,55,3.6,6.4,12.5,56.4,Ezreal,54,7.1,5.2,7.3,58.2,0.0018193053158357
BRO Hena,Caitlyn,343,4.9,3.9,5.9,50.0,Zeri,127,7.6,3.6,6.8,65.9,Varus,48,6.3,4.0,6.0,57.1,0.0018187862222554
ADcaarry,Ezreal,480,6.9,5.4,6.5,54.5,Xayah,28,7.7,5.6,6.0,54.4,Caitlyn,29,6.4,5.3,5.4,61.7,0.0018156464025071
