nombre_invocador,champ_1,regional_rank_1,kills_champ_1,deaths_champ_1,assists_champ_1,winrate_champ_1,champ_2,regional_rank_2,kills_champ_2,deaths_champ_2,assists_champ_2,winrate_champ_2,champ_3,regional_rank_3,kills_champ_3,deaths_champ_3,assists_champ_3,winrate_champ_3,score
ParałÿZeD,Lulu,141,1.1,4.6,14.3,60.2,Zed,99,10.3,5.3,6.0,54.3,Kai'Sa,4,7.8,5.5,6.6,52.4,0.0020040988966189
IlIIllllIlIlIl,Vi,345,5.1,5.7,8.4,42.1,Rakan,3352,3.2,3.9,16.2,76.5,Nautilus,591,2.0,5.2,14.3,58.3,0.0020027926544306
Road2Narnia,Karma,569,2.6,6.0,17.4,60.0,Ashe,1086,1.8,5.5,11.0,39.1,Pyke,3988,5.9,5.5,8.1,68.4,0.002000420615635
INT Baul,Ashe,289,3.2,4.8,15.1,71.4,Leona,3927,1.8,5.8,14.5,61.5,Nautilus,1682,2.0,4.2,12.9,90.0,0.0020003565015683
Kuhz,Nautilus,587,1.6,5.3,15.7,59.6,Rakan,187,1.6,4.8,17.6,76.2,Ashe,10,2.8,5.2,11.8,50.0,0.0019966085267772
Kuhz,Nautilus,588,1.6,5.3,15.7,59.6,Rakan,188,1.6,4.8,17.6,76.2,Ashe,10,2.8,5.2,11.8,50.0,0.0019966085267772
Kuhz,Nautilus,587,1.6,5.3,15.7,59.6,Rakan,187,1.6,4.8,17.6,76.2,Ashe,10,2.8,5.2,11.8,50.0,0.0019965949398585
Kuhz,Nautilus,588,1.6,5.3,15.7,59.6,Rakan,188,1.6,4.8,17.6,76.2,Ashe,10,2.8,5.2,11.8,50.0,0.0019965949398585
Trymmo,Zyra,236,4.2,8.4,11.4,55.1,Alistar,3153,1.8,7.0,15.9,65.0,Blitzcrank,3,2.4,6.7,15.5,65.4,0.0019910394269901
Trymmo,Zyra,340,4.2,8.4,11.4,54.4,Alistar,3098,1.8,7.0,15.9,65.0,Pyke,3,7.7,7.5,8.9,65.4,0.0019910394269901
CuriousJoe,Ashe,679,2.2,5.9,11.5,42.9,Karma,96,1.9,5.3,13.2,50.0,Nautilus,145,1.4,5.6,14.3,59.5,0.0019907143242223
CuriousJoe,Ashe,683,2.2,5.9,11.5,42.9,Karma,97,1.9,5.3,13.2,50.0,Nautilus,147,1.4,5.6,14.3,59.5,0.0019907143242223
CuriousJoe,Ashe,679,2.2,5.9,11.5,42.9,Karma,96,1.9,5.3,13.2,50.0,Nautilus,145,1.4,5.6,14.3,59.5,0.0019904271497613
CuriousJoe,Ashe,683,2.2,5.9,11.5,42.9,Karma,97,1.9,5.3,13.2,50.0,Nautilus,147,1.4,5.6,14.3,59.5,0.0019904271497613
Poisonguy626,Amumu,650,1.7,6.9,13.3,57.8,Karma,5,1.3,4.4,9.2,52.0,Lulu,489,1.6,4.0,14.7,72.7,0.0019870280173268
Poisonguy626,Amumu,657,1.7,6.9,13.3,57.8,Karma,5,1.3,4.4,9.2,52.0,Lulu,495,1.6,4.0,14.7,72.7,0.0019870280173268
C H I Q U Ï,Thresh,316,2.3,5.0,15.5,66.4,Lux,99,6.7,6.2,14.5,69.2,Maokai,2,1.6,7.0,8.8,30.0,0.0019869599014548
C H I Q U Ï,Thresh,323,2.3,5.0,15.5,66.4,Lux,101,6.7,6.2,14.5,69.2,Maokai,2,1.6,7.0,8.8,30.0,0.0019869599014548
pocovirtuoso,Zilean,68,1.9,4.6,16.4,60.2,Karma,3725,2.1,5.8,12.7,50.7,Rell,15,1.6,6.2,14.8,64.0,0.0019862985316488
C H I Q U Ï,Thresh,323,2.3,5.0,15.5,66.4,Lux,101,6.7,6.2,14.5,69.2,Maokai,2,1.6,7.0,8.8,30.0,0.0019862963907729
C H I Q U Ï,Thresh,316,2.3,5.0,15.5,66.4,Lux,99,6.7,6.2,14.5,69.2,Maokai,2,1.6,7.0,8.8,30.0,0.0019862963907729
Poisonguy626,Amumu,650,1.7,6.9,13.3,57.8,Karma,5,1.3,4.4,9.2,52.0,Lulu,489,1.6,4.0,14.7,72.7,0.0019862670078376
Poisonguy626,Amumu,657,1.7,6.9,13.3,57.8,Karma,5,1.3,4.4,9.2,52.0,Lulu,495,1.6,4.0,14.7,72.7,0.0019862670078376
TwTv Viico7,Pyke,489,7.1,7.5,9.1,55.9,Nami,11,2.4,5.9,16.2,55.8,Xayah,23,7.0,6.8,7.2,50.0,0.0019831656219557
APG Velthan,Ashe,568,1.7,5.3,12.6,52.0,Karma,44,2.1,4.7,12.9,47.2,Nami,56,1.5,4.4,14.0,48.0,0.0019718668405275
APG Velthan,Ashe,609,1.7,5.3,12.6,52.0,Karma,45,2.1,4.7,12.9,47.9,Nami,49,1.5,4.4,14.0,48.0,0.0019718668405275
APG Velthan,Ashe,568,1.7,5.3,12.6,52.0,Karma,44,2.1,4.7,12.9,47.2,Nami,56,1.5,4.4,14.0,48.0,0.0019696292624595
APG Velthan,Ashe,609,1.7,5.3,12.6,52.0,Karma,45,2.1,4.7,12.9,47.9,Nami,49,1.5,4.4,14.0,48.0,0.0019696292624595
Huevito,Seraphine,204,2.6,3.9,12.7,55.2,Soraka,4,0.9,5.1,13.4,45.2,Senna,41,3.1,5.6,13.1,51.3,0.0019667779167917
EastGoblin,Rakan,797,1.5,5.0,17.2,56.7,Nautilus,715,1.2,4.6,13.2,57.1,Karma,532,1.7,4.4,14.0,50.0,0.0019635148735377
PGE Snake,Karma,758,1.9,3.1,12.0,52.3,Nautilus,2017,1.4,4.7,12.8,51.7,Renata Glasc,167,1.4,3.4,17.0,58.0,0.0019620925582884
Yap,Thresh,670,2.3,6.9,15.3,60.2,Nami,12,3.2,6.3,16.9,51.0,Morgana,72,2.9,7.8,15.5,56.5,0.0019539366918984
Yap,Thresh,586,2.4,6.9,15.3,60.6,Nami,11,3.2,6.3,16.9,51.0,Morgana,72,2.9,7.8,15.3,57.4,0.0019539366918984
Momo3,Karma,54,2.8,5.2,13.4,55.1,Ashe,3795,3.6,6.7,15.3,56.7,Nautilus,131,1.8,6.1,14.1,54.0,0.0019530349962865
Yap,Thresh,670,2.3,6.9,15.3,60.2,Nami,12,3.2,6.3,16.9,51.0,Morgana,72,2.9,7.8,15.5,56.5,0.0019510659197033
Yap,Thresh,586,2.4,6.9,15.3,60.6,Nami,11,3.2,6.3,16.9,51.0,Morgana,72,2.9,7.8,15.3,57.4,0.0019510659197033
Amonos,Karma,305,2.9,6.1,15.0,67.1,Ornn,889,3.8,6.0,6.3,30.8,Gnar,1,4.4,4.6,8.2,70.0,0.001949452082876
Amonos,Karma,316,2.9,6.1,15.0,67.1,Ornn,904,3.8,6.0,6.3,30.8,Gnar,1,4.4,4.6,8.2,70.0,0.001949452082876
Amonos,Karma,316,2.9,6.1,15.0,67.1,Ornn,904,3.8,6.0,6.3,30.8,Gnar,1,4.4,4.6,8.2,70.0,0.001948821968164
Amonos,Karma,305,2.9,6.1,15.0,67.1,Ornn,889,3.8,6.0,6.3,30.8,Gnar,1,4.4,4.6,8.2,70.0,0.001948821968164
Synotic,Poppy,474,3.6,5.9,12.1,56.7,Blitzcrank,5,1.5,5.3,15.7,58.5,Galio,48,2.3,5.5,11.2,50.0,0.0019446019503911
Newto,Thresh,84,2.1,6.8,17.0,57.4,Bardo,1,2.3,5.3,14.6,56.3,Viktor,4,5.6,6.0,6.3,44.2,0.0019412777275422
Newto,Thresh,85,2.1,6.8,17.0,57.4,Bardo,1,2.3,5.3,14.6,56.3,Viktor,4,5.6,6.0,6.3,44.2,0.0019412777275422
Newto,Thresh,84,2.1,6.8,17.0,57.4,Bardo,1,2.3,5.3,14.6,56.3,Viktor,4,5.6,6.0,6.3,44.2,0.001941162615442
Newto,Thresh,85,2.1,6.8,17.0,57.4,Bardo,1,2.3,5.3,14.6,56.3,Viktor,4,5.6,6.0,6.3,44.2,0.001941162615442
BoskETI,Pyke,746,6.0,5.3,8.3,58.2,Karma,13,2.5,5.2,12.4,41.3,Janna,170,0.9,4.4,15.9,59.3,0.0019395744176038
BoskETI,Pyke,741,6.0,5.3,8.3,58.2,Karma,14,2.5,5.2,12.4,41.3,Janna,171,0.9,4.4,15.9,59.3,0.0019395744176038
BoskETI,Pyke,741,6.0,5.3,8.3,58.2,Karma,14,2.5,5.2,12.4,41.3,Janna,171,0.9,4.4,15.9,59.3,0.0019393994095726
BoskETI,Pyke,746,6.0,5.3,8.3,58.2,Karma,13,2.5,5.2,12.4,41.3,Janna,170,0.9,4.4,15.9,59.3,0.0019393994095726
eV Eplow,Shaco,224,4.8,4.4,8.5,68.4,Swain,1439,3.8,7.0,10.3,56.3,Ashe,198,2.6,3.5,13.9,71.4,0.0019307396503265
eV Eplow,Shaco,220,4.8,4.4,8.5,68.4,Swain,1454,3.8,7.0,10.3,56.3,Ashe,200,2.6,3.5,13.9,71.4,0.0019307396503265
eV Eplow,Shaco,220,4.8,4.4,8.5,68.4,Swain,1454,3.8,7.0,10.3,56.3,Ashe,200,2.6,3.5,13.9,71.4,0.0019297095859113
eV Eplow,Shaco,224,4.8,4.4,8.5,68.4,Swain,1439,3.8,7.0,10.3,56.3,Ashe,198,2.6,3.5,13.9,71.4,0.0019297095859113
Vel Style,Vel'Koz,673,3.5,7.1,10.2,57.8,Lux,5,3.1,6.5,12.4,61.5,Thresh,313,1.2,6.7,10.7,33.3,0.0019245142333906
Vel Style,Vel'Koz,614,3.5,7.1,10.2,58.0,Lux,5,3.1,6.5,12.4,61.5,Thresh,318,1.2,6.7,10.7,33.3,0.0019245142333906
Ri Sails,Caitlyn,288,7.1,4.0,6.8,64.7,Jhin,107,8.1,2.8,8.4,63.3,Nami,197,1.6,3.9,16.6,64.0,0.0019220985560781
Ri Sails,Caitlyn,286,7.1,4.0,6.8,64.7,Jhin,107,8.1,2.8,8.4,63.3,Nami,200,1.6,3.9,16.6,64.0,0.0019220985560781
Ri Sails,Caitlyn,288,7.1,4.0,6.8,64.7,Jhin,107,8.1,2.8,8.4,63.3,Nami,197,1.6,3.9,16.6,64.0,0.001921110843126
Ri Sails,Caitlyn,286,7.1,4.0,6.8,64.7,Jhin,107,8.1,2.8,8.4,63.3,Nami,200,1.6,3.9,16.6,64.0,0.001921110843126
Vel Style,Vel'Koz,673,3.5,7.1,10.2,57.8,Lux,5,3.1,6.5,12.4,61.5,Thresh,313,1.2,6.7,10.7,33.3,0.0019196023462141
Vel Style,Vel'Koz,614,3.5,7.1,10.2,58.0,Lux,5,3.1,6.5,12.4,61.5,Thresh,318,1.2,6.7,10.7,33.3,0.0019196023462141
deadprince19,Zilean,282,1.8,3.5,14.8,64.6,Maokai,703,1.8,4.9,10.9,53.8,Leona,4,2.3,5.1,17.9,83.3,0.0019168712227784
deadprince19,Zilean,280,1.8,3.5,14.8,64.6,Maokai,715,1.8,4.9,10.9,53.8,Leona,4,2.3,5.1,17.9,83.3,0.0019168712227784
Unméi,Heimerdinger,525,3.6,5.4,10.3,61.3,Ashe,137,2.9,6.4,11.5,36.4,Pantheon,5009,5.3,5.2,9.7,68.4,0.0019161769172627
deadprince19,Zilean,282,1.8,3.5,14.8,64.6,Maokai,703,1.8,4.9,10.9,53.8,Leona,4,2.3,5.1,17.9,83.3,0.00191502726789
deadprince19,Zilean,280,1.8,3.5,14.8,64.6,Maokai,715,1.8,4.9,10.9,53.8,Leona,4,2.3,5.1,17.9,83.3,0.00191502726789
D K º,Nautilus,757,1.7,5.1,13.4,56.5,Rell,15,1.9,5.4,14.5,49.0,Xayah,19,7.7,5.0,6.6,65.7,0.0019116670013819
D K º,Nautilus,750,1.7,5.1,13.4,56.5,Rell,16,1.9,5.4,14.5,49.0,Xayah,19,7.7,5.0,6.6,65.7,0.0019116670013819
D K º,Nautilus,750,1.7,5.1,13.4,56.5,Rell,16,1.9,5.4,14.5,49.0,Xayah,19,7.7,5.0,6.6,65.7,0.0019111546415631
D K º,Nautilus,757,1.7,5.1,13.4,56.5,Rell,15,1.9,5.4,14.5,49.0,Xayah,19,7.7,5.0,6.6,65.7,0.0019111546415631
珍愛生命遠離綠茶,Heimerdinger,208,3.0,5.9,8.2,52.1,Thresh,5,1.8,5.0,14.1,50.0,Annie,335,2.3,5.3,11.7,53.3,0.0019054478976134
珍愛生命遠離綠茶,Heimerdinger,207,3.0,5.9,8.2,52.1,Thresh,5,1.8,5.0,14.1,50.0,Annie,335,2.3,5.3,11.7,53.3,0.0019054478976134
我們可是純愛呢,Lux,71,3.1,4.6,10.4,57.4,Thresh,3723,1.2,4.6,14.6,58.3,Blitzcrank,14,1.6,4.9,13.9,57.6,0.0019052906922943
珍愛生命遠離綠茶,Heimerdinger,208,3.0,5.9,8.2,52.1,Thresh,5,1.8,5.0,14.1,50.0,Annie,335,2.3,5.3,11.7,53.3,0.0019052084938629
珍愛生命遠離綠茶,Heimerdinger,207,3.0,5.9,8.2,52.1,Thresh,5,1.8,5.0,14.1,50.0,Annie,335,2.3,5.3,11.7,53.3,0.0019052084938629
Living Legeno,Karma,720,2.3,4.3,14.5,56.3,Nautilus,18,1.6,5.6,12.2,57.4,Ashe,13,1.9,4.9,12.2,43.2,0.0018964921400419
Living Legeno,Karma,717,2.3,4.3,14.5,56.3,Nautilus,18,1.6,5.6,12.2,57.4,Ashe,12,1.9,4.9,12.2,43.2,0.0018964921400419
Living Legeno,Karma,720,2.3,4.3,14.5,56.3,Nautilus,18,1.6,5.6,12.2,57.4,Ashe,13,1.9,4.9,12.2,43.2,0.0018958231847484
Living Legeno,Karma,717,2.3,4.3,14.5,56.3,Nautilus,18,1.6,5.6,12.2,57.4,Ashe,12,1.9,4.9,12.2,43.2,0.0018958231847484
gpetto,Lulu,575,2.2,4.7,14.6,53.5,Leona,2377,2.0,5.5,14.2,55.2,Nautilus,67,2.5,6.4,11.9,65.4,0.0018928294326373
Meju,Amumu,235,3.3,5.0,11.9,63.9,Annie,823,4.2,4.6,11.1,66.7,Ashe,18,2.8,5.9,14.6,61.5,0.0018825594055379
Meju,Amumu,236,3.3,5.0,11.9,63.9,Annie,796,4.2,4.6,11.1,66.7,Ashe,19,2.8,5.9,14.6,61.5,0.0018825594055379
Meju,Amumu,236,3.3,5.0,11.9,63.9,Annie,796,4.2,4.6,11.1,66.7,Ashe,19,2.8,5.9,14.6,61.5,0.001881187925235
Meju,Amumu,235,3.3,5.0,11.9,63.9,Annie,823,4.2,4.6,11.1,66.7,Ashe,18,2.8,5.9,14.6,61.5,0.001881187925235
MURILAAAAAAAAAAO,Nautilus,166,1.1,4.4,11.7,59.4,Karma,4097,2.3,3.4,13.1,58.3,Rakan,77,1.5,4.5,17.5,64.7,0.0018773158729943
GG Pepi,Lulu,296,1.6,5.4,14.3,56.6,Karma,29,2.2,5.9,12.5,50.0,Pyke,75,5.0,8.2,10.3,53.7,0.0018620032148383
GG Pepi,Lulu,295,1.6,5.4,14.3,56.6,Karma,28,2.2,5.9,12.5,50.0,Pyke,75,5.0,8.2,10.3,53.7,0.0018620032148383
GG Pepi,Lulu,296,1.6,5.4,14.3,56.6,Karma,29,2.2,5.9,12.5,50.0,Pyke,75,5.0,8.2,10.3,53.7,0.0018618461320394
GG Pepi,Lulu,295,1.6,5.4,14.3,56.6,Karma,28,2.2,5.9,12.5,50.0,Pyke,75,5.0,8.2,10.3,53.7,0.0018618461320394
Snabipojk,Ashe,864,3.3,5.7,13.1,55.8,Rell,2420,1.8,6.4,14.3,55.0,Lulu,67,1.5,5.3,15.1,40.0,0.0018583822759165
MWD Kidiro v9,Janna,391,0.9,3.2,12.0,69.6,Annie,3391,2.9,6.5,14.6,66.7,Thresh,14,1.6,6.3,14.9,64.5,0.0018564995671547
Vengenesis,Karma,718,1.5,3.8,12.2,52.1,Heimerdinger,893,2.9,4.4,9.2,51.3,Rakan,40,1.1,4.5,15.1,69.4,0.0018516851572934
Vengenesis,Karma,824,1.5,3.8,12.1,51.4,Heimerdinger,869,2.9,4.4,9.2,51.3,Rakan,41,1.1,4.5,15.1,68.6,0.0018516851572934
Vengenesis,Karma,718,1.5,3.8,12.2,52.1,Heimerdinger,893,2.9,4.4,9.2,51.3,Rakan,40,1.1,4.5,15.1,69.4,0.0018482323935898
Vengenesis,Karma,824,1.5,3.8,12.1,51.4,Heimerdinger,869,2.9,4.4,9.2,51.3,Rakan,41,1.1,4.5,15.1,68.6,0.0018482323935898
VOICES ARE ßACK,Karma,614,2.1,3.4,14.6,67.3,Nami,2,1.5,3.3,15.9,61.9,Ashe,1132,2.7,3.9,10.8,40.0,0.0018469675239007
YørdleQuęęn,Karma,593,1.0,8.0,12.0,49.7,Jhin,51,4.0,7.0,5.0,55.9,Nami,26,2.2,6.3,12.9,50.0,0.0018438496377185
imagine a legend,Renata Glasc,9,1.7,5.6,16.7,69.1,Nami,4105,1.4,5.0,16.6,54.5,Lux,1,6.3,4.9,12.5,68.4,0.0018413232776695
Bleecky,Nautilus,192,2.0,6.2,14.2,61.5,Rakan,4096,1.7,4.8,13.7,57.1,Annie,5,3.3,5.8,13.7,59.5,0.0018362769491239
MKL Sol,Nautilus,105,2.1,6.6,13.5,52.1,Ashe,3,2.6,6.8,13.4,50.0,Kassadin,10,6.5,5.0,5.3,52.5,0.0018195511711871
DOKURČILO MI XD,Lulu,269,1.8,4.1,14.3,53.3,Kha'Zix,1869,8.5,4.0,6.0,61.5,Nami,103,1.8,3.6,14.8,59.0,0.0018159636674441
225,Annie,88,2.8,5.7,17.8,57.5,Twitch,3,7.9,7.0,8.1,66.7,Pyke,13,8.5,6.4,11.1,68.8,0.001811369895208
KTCHORO O GATO,Pyke,570,7.9,6.0,8.9,58.6,Blitzcrank,2752,2.4,4.7,14.9,66.7,Varus,12,7.6,6.0,9.3,48.9,0.0018112669109512
Amethyst A kelly,Senna,283,4.6,5.2,11.1,56.8,Rell,2373,2.0,5.3,16.4,62.2,Annie,39,5.3,5.4,11.5,50.0,0.0018099723110769
Amethyst A kelly,Rell,261,2.0,5.3,16.4,62.2,Senna,2364,4.6,4.9,11.0,58.3,Ashe,11,3.7,5.9,10.5,37.5,0.0018099723110769
Amethyst A kelly,Rell,261,2.0,5.3,16.4,62.2,Senna,2364,4.6,4.9,11.0,58.3,Ashe,11,3.7,5.9,10.5,37.5,0.0018090164664483
Amethyst A kelly,Senna,283,4.6,5.2,11.1,56.8,Rell,2373,2.0,5.3,16.4,62.2,Annie,39,5.3,5.4,11.5,50.0,0.0018090164664483
kauri,Sona,416,1.9,4.0,14.2,52.3,Zyra,3360,3.6,6.3,10.8,50.0,Seraphine,21,3.0,4.2,11.2,65.4,0.0017950752932871
HEUN XINH GÁI,Lucian,129,9.7,3.8,6.8,75.0,Annie,3925,2.2,4.2,15.6,72.7,Nami,111,1.5,3.9,16.0,52.9,0.0017854269285596
Caüse,Lulu,528,2.1,3.2,15.5,52.3,Karma,3586,2.0,3.3,14.4,66.7,Ashe,41,3.3,5.0,12.5,45.5,0.0017784919446936
Powerless Sorrow,Pyke,54,6.8,6.6,10.4,66.7,Zed,15,10.3,5.4,4.8,61.8,Thresh,2,2.5,6.1,16.5,56.5,0.0017768967129568
Sätori,Pyke,219,6.2,6.5,10.2,60.6,Ekko,4107,8.3,4.5,7.6,61.4,Karma,7,2.5,6.5,13.9,51.2,0.0017656998603205
Little Pawn,Blitzcrank,462,1.3,4.8,12.4,49.2,Amumu,36,2.3,6.0,12.5,53.6,Nautilus,15,1.6,6.1,13.5,55.0,0.001739683529754
Boltox,Karma,808,1.9,4.0,12.3,58.2,Nami,3254,1.8,4.9,17.5,63.3,Nautilus,112,1.8,5.8,14.2,57.1,0.0016813554420377
CT 9904,Rakan,800,1.5,5.9,16.9,65.5,Nami,16,2.2,6.4,17.0,57.1,Karma,3936,1.5,4.2,12.4,50.0,0.0016267013720279
1Sano,Heimerdinger,241,2.9,4.4,9.5,62.7,Taric,3112,1.0,4.1,11.7,47.2,Rakan,2,1.6,3.8,16.3,51.5,0.0016227717526637
Nubobo,Nautilus,138,1.5,4.5,14.4,61.8,Nami,232,1.6,2.4,14.6,65.0,Karma,3804,1.8,3.1,12.5,50.0,0.0016206957534937
HorniMichaaś,Rakan,249,1.7,2.1,14.8,76.7,Karma,3502,2.1,4.2,15.3,51.9,Lulu,37,1.9,4.5,16.4,70.6,0.001620606545859
HorniMichaaś,Rakan,249,1.7,2.1,14.8,76.7,Karma,3574,2.1,4.2,15.3,51.9,Lulu,37,1.9,4.5,16.4,70.6,0.001620606545859
HorniMichaaś,Rakan,249,1.7,2.1,14.8,76.7,Karma,3502,2.1,4.2,15.3,51.9,Lulu,37,1.9,4.5,16.4,70.6,0.001607666931212
HorniMichaaś,Rakan,249,1.7,2.1,14.8,76.7,Karma,3574,2.1,4.2,15.3,51.9,Lulu,37,1.9,4.5,16.4,70.6,0.001607666931212
ca phe muoi,Nami,47,2.0,4.8,16.5,57.7,Yuumi,4769,1.7,4.1,15.7,55.2,Xayah,39,9.3,5.1,6.7,69.8,0.001594034355027
Mute And Pray,Pyke,395,6.1,5.4,7.7,55.6,Rakan,20,1.5,4.5,11.9,36.1,Amumu,432,2.4,5.7,9.9,36.4,0.0015923440463562
Hououín Kyouma,Heimerdinger,166,4.3,6.4,8.4,61.1,Varus,4897,8.3,6.7,5.4,59.6,Veigar,3,7.6,6.5,5.6,50.0,0.0015683756502475
missss,Ashe,382,1.9,6.0,11.5,23.8,Annie,4967,3.2,5.3,17.7,77.8,Nami,147,2.4,4.1,17.8,64.7,0.0015079384174229
GetABetterName,Renata Glasc,81,1.7,5.4,14.5,58.3,Swain,4465,4.8,5.3,10.4,66.7,Blitzcrank,1,0.9,8.4,16.3,28.6,0.0014910064836918
GetABetterName,Renata Glasc,82,1.7,5.4,14.5,58.3,Swain,4462,4.8,5.3,10.4,66.7,Blitzcrank,1,0.9,8.4,16.3,28.6,0.0014910064836918
GetABetterName,Renata Glasc,81,1.7,5.4,14.5,58.3,Swain,4465,4.8,5.3,10.4,66.7,Blitzcrank,1,0.9,8.4,16.3,28.6,0.001490521259549
GetABetterName,Renata Glasc,82,1.7,5.4,14.5,58.3,Swain,4462,4.8,5.3,10.4,66.7,Blitzcrank,1,0.9,8.4,16.3,28.6,0.001490521259549
Noula,Karma,63,3.2,4.2,13.1,60.0,Heimerdinger,4907,4.6,8.4,10.9,48.2,Thresh,16,1.5,5.7,15.3,63.6,0.0014585233135326
wustebulgarski,Senna,132,3.4,4.2,12.5,58.3,Lulu,5436,1.1,3.4,15.2,50.0,Karma,6,2.0,3.7,13.9,50.0,0.0014396435065527
Skyrrel,Xerath,499,6.1,2.5,10.8,62.0,Senna,5062,5.2,4.6,11.9,56.3,Vex,1,5.8,6.0,12.3,50.0,0.0014306739058588
Shaozhe1,Alistar,173,1.2,5.7,13.7,55.0,Nautilus,5567,1.6,5.0,13.4,66.7,Thresh,18,1.2,5.9,13.8,31.8,0.0014047815613171
Joker Was Here,Pyke,320,8.5,5.9,8.5,56.3,Alistar,4396,1.9,6.1,14.4,50.0,Karma,21,3.2,7.5,12.2,30.8,0.0014018670816987
younce,Soraka,123,0.9,3.5,13.7,61.9,Janna,5771,0.9,4.4,13.5,48.7,Nami,4,1.8,4.6,12.5,56.3,0.0013925329203618
Thresh Maker,Soraka,259,0.9,4.3,15.8,73.3,Thresh,6045,2.2,6.1,13.9,47.9,Ashe,1,2.5,5.9,13.2,51.6,0.0013290869986859
Thresh Maker,Soraka,263,0.9,4.3,15.8,73.3,Thresh,6079,2.2,6.1,13.9,47.9,Ashe,1,2.5,5.9,13.2,51.6,0.0013290869986859
Thresh Maker,Soraka,263,0.9,4.3,15.8,73.3,Thresh,6079,2.2,6.1,13.9,47.9,Ashe,1,2.5,5.9,13.2,51.6,0.0013231512376222
Thresh Maker,Soraka,259,0.9,4.3,15.8,73.3,Thresh,6045,2.2,6.1,13.9,47.9,Ashe,1,2.5,5.9,13.2,51.6,0.0013231512376222
Bίlly Butcher,Janna,246,0.9,2.9,14.0,58.4,Sona,20,1.5,3.5,12.5,53.8,Lulu,1553,1.6,5.3,11.4,36.4,0.0013179060498994
高振哲,Nautilus,177,1.2,5.2,13.5,59.1,Karma,6260,1.9,4.8,14.1,61.3,Ashe,4,2.0,5.7,11.7,48.4,0.0012743176336075
Chaye,Sona,593,2.6,3.9,14.1,64.7,Ashe,5736,2.6,5.2,12.6,57.1,Karma,43,2.2,5.4,11.5,47.1,0.0012316740585627
Chaye,Sona,556,2.6,3.9,14.1,64.7,Ashe,5760,2.6,5.2,12.6,57.1,Karma,44,2.2,5.4,11.5,47.1,0.0012316740585627
Chaye,Sona,556,2.6,3.9,14.1,64.7,Ashe,5760,2.6,5.2,12.6,57.1,Karma,44,2.2,5.4,11.5,47.1,0.0012290713438415
Chaye,Sona,593,2.6,3.9,14.1,64.7,Ashe,5736,2.6,5.2,12.6,57.1,Karma,43,2.2,5.4,11.5,47.1,0.0012290713438415
Diviner,Lux,123,4.9,5.6,14.1,63.5,Malphite,6701,4.5,3.5,7.8,61.1,Nasus,7,5.0,3.7,5.5,56.1,0.0012234107430654
la mas envidiosa,Janna,37,0.8,3.9,14.2,59.8,Seraphine,6807,1.7,4.8,13.4,66.7,Lulu,2,1.1,4.8,12.1,55.6,0.001213480152349
NoisyLand,Bardo,155,2.0,4.0,12.8,61.6,Karma,6754,1.8,3.2,11.0,56.0,Thresh,2,1.7,4.9,13.3,66.7,0.0012083456070464
esmeralda type,Karma,490,2.4,3.9,12.5,55.6,Lulu,6482,1.9,3.4,14.1,51.3,Ashe,40,2.4,5.0,15.5,60.0,0.0011925357115507
SuicideboysLover,Lulu,60,1.3,4.1,14.6,52.9,Nami,6418,1.8,3.9,15.8,52.9,Renata Glasc,5,2.0,5.2,14.5,51.6,0.0011739774559063
SuicideboysLover,Lulu,67,1.3,4.1,14.6,52.9,Nami,6352,1.8,3.9,15.8,52.9,Renata Glasc,5,2.0,5.2,14.5,51.6,0.0011739774559063
SuicideboysLover,Lulu,60,1.3,4.1,14.6,52.9,Nami,6418,1.8,3.9,15.8,52.9,Renata Glasc,5,2.0,5.2,14.5,51.6,0.0011663164885387
SuicideboysLover,Lulu,67,1.3,4.1,14.6,52.9,Nami,6352,1.8,3.9,15.8,52.9,Renata Glasc,5,2.0,5.2,14.5,51.6,0.0011663164885387
Just1,Nami,532,1.5,4.0,15.7,56.5,Rakan,7019,1.0,4.7,17.2,55.3,Karma,11,1.2,4.4,11.3,38.7,0.0011272836837815
Q vsj,Pyke,100,5.7,5.5,8.9,58.9,Vladimir,7637,6.1,3.4,5.8,56.8,Ekko,24,12.4,5.6,7.6,74.1,0.0011021683644005
Mimilo285,Rakan,270,1.7,5.3,14.1,56.7,Maokai,7404,1.6,6.1,13.9,62.1,Annie,76,3.1,4.6,13.6,74.1,0.0010909812369051
KPG CesarMachado,Blitzcrank,260,2.0,5.5,15.5,59.3,Soraka,7416,0.7,4.3,14.9,60.7,Amumu,8,2.1,5.7,12.9,54.5,0.0010752213837909
KPG CesarMachado,Blitzcrank,254,2.0,5.5,15.5,59.3,Soraka,7370,0.7,4.3,14.9,60.7,Amumu,8,2.1,5.7,12.9,54.5,0.0010752213837909
KPG CesarMachado,Blitzcrank,260,2.0,5.5,15.5,59.3,Soraka,7416,0.7,4.3,14.9,60.7,Amumu,8,2.1,5.7,12.9,54.5,0.001070648278966
KPG CesarMachado,Blitzcrank,254,2.0,5.5,15.5,59.3,Soraka,7370,0.7,4.3,14.9,60.7,Amumu,8,2.1,5.7,12.9,54.5,0.001070648278966
Shingeki No Poro,Zilean,123,2.0,2.8,13.8,55.3,Lulu,8129,1.7,3.7,12.8,50.6,Nami,2,1.5,3.6,14.4,48.6,0.0010429889711177
